state,city,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,countDNR,countZero,countReport
Missouri,Bel-Nor,1457,1504,1501,1490,1488,1483,1479,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Bel-Ridge,2852,2747,2741,2726,2724,2721,2719,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Massachusetts,Belchertown,14252,14738,14751,14744,14758,No Data,14985,14985,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,4,22,2
Michigan,Belding,5599,5753,5768,5751,5776,5792,5772,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Mexico,Belen,7522,No Data,No Data,7247,No Data,No Data,No Data,7247,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,1,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,4,1
Maine,Belfast,6748,6667,6665,6654,6659,6680,6685,6685,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
North Dakota,Belfield,844,813,No Data,856,1025,1092,1115,1115,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,23,1
Illinois,Belgium,453,405,404,401,394,400,398,398,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0
Montana,Belgrade,8518,7455,7601,7610,7677,7882,8146,8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,Belgrade/Brooten,No Data,No Data,No Data,No Data,No Data,1493,1504,1504,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,0,0,0,0,0,23,5,0
North Carolina,Belhaven,2050,1709,1702,1624,1594,1594,1586,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
West Virginia,Belington,1843,1923,1914,1920,No Data,1950,1935,1935,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,7,21,0
California,Bell,36506,35894,36062,35928,36059,36395,36347,36347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Bell Acres,1357,1392,1392,1404,1402,1404,1396,1396,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,3,25,0
California,Bell Gardens,44591,42567,42769,42980,43089,43411,43316,43316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26,2
Pennsylvania,Bell Township,No Data,No Data,2347,2338,No Data,No Data,No Data,2338,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,DNR,DNR,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,25,3,0
Missouri,Bella Villa,626,732,730,726,725,737,739,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Arkansas,Bella Vista,26745,26661,27310,27606,27913,27970,28274,28274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Michigan,Bellaire,18378,17210,17481,4202,18093,18605,18859,18859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Bellbrook,6792,6948,7001,7061,7044,7052,7074,7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,26,2
Missouri,Belle,1344,1551,1549,1531,1534,1533,1524,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
South Dakota,Belle Fourche,4972,5662,5739,5676,5755,5733,5714,5714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Florida,Belle Glade,16992,17705,17908,17925,17927,No Data,No Data,17927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Tennessee,Belle Meade,3572,2938,2978,2999,3005,3042,3021,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Kansas,Belle Plaine,1512,6712,6836,6848,6880,6961,6968,6968,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
Florida,Belleair,4052,3922,3925,3904,3949,No Data,No Data,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Florida,Belleair Beach,1572,1581,1582,1573,1594,No Data,No Data,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Florida,Belleair Bluffs,2141,2059,2060,2046,2070,No Data,No Data,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Ohio,Bellefontaine,12735,13380,13321,13147,13156,13124,13073,13073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,21,7
Missouri,Bellefontaine Neighbors,10103,10899,10877,10819,10815,10797,10788,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Kentucky,Bellefonte,6179,6207,6211,6353,6234,6237,6260,6260,0,0,DNR,DNR,0,0,0,0,0,0,0,DNR,0, DNR, DNR, DNR,0,0,0,0,0,0, DNR, DNR,0, DNR,0,0,9,19,0
Missouri,Bellerive,250,189,188,189,189,188,No Data,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,4,24,0
Florida,Belleview,4538,4553,4571,4532,4600,No Data,No Data,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Michigan,Belleville,2378,2395,2425,2436,2436,2434,2433,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Kentucky,Bellevue,7969,8397,126022,8347,135449,8283,8229,8229,0,0,0,0,0,0,0,DNR,1,1,1,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,0,4,21,3
California,Bellflower,380,394,395,376,376,364,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Washington,Bellingham,15728,16432,82665,16619,16801,83976,16922,16922,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,21,7
New Jersey,Bellmawr,11275,11622,11629,11554,11548,11404,11380,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Texas,Bellmead,9659,10109,10212,9950,10077,10249,10212,10212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Vermont,Bellows Falls,2905,3151,3129,3076,3058,3042,3030,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1
Tennessee,Bells,2283,2459,2452,2451,2446,2462,2449,2449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Ohio,Bellville,4552,4183,4193,4136,4187,4235,4296,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Illinois,Bellwood,1871,1834,1827,1809,1795,1787,1779,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
New Jersey,Belmar,5917,5813,5829,5735,5721,5700,5694,5694,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,26,1
Iowa,Belmond,No Data,2388,2357,No Data,2348,2310,2303,2303,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR, DNR, DNR,0,0, DNR,0,0,0,0,0,0,0,14,14,0
California,Belmont,9601,10204,10219,10319,10453,10510,10593,10593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Belmore,No Data,No Data,142,142,No Data,No Data,No Data,142,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,DNR,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,25,3,0
Kansas,Beloit,36651,37127,37008,36817,36872,3784,36878,36878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Wisconsin,Beloit Town,7509,7695,7672,7665,7641,7673,7672,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Belpre,6437,6446,6439,6429,6429,6437,6484,6484,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
Missouri,Belton,17955,18599,18763,19734,19858,20565,20988,20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,1,27,0
California,Belvedere,2050,2092,2109,2120,2135,2144,2131,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Belvidere,2638,2690,2686,2619,2622,2600,2593,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Mississippi,Belzoni,2315,2243,2225,2187,No Data,No Data,No Data,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,14,14,0
Minnesota,Bemidji,13911,13535,13745,13805,14513,14536,14690,14690,0,0,0,1,0,1,DNR,1,1,DNR,DNR,DNR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,5
Pennsylvania,Ben Avon,1764,1787,1787,1773,1779,1788,1776,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,Ben Avon Heights,358,372,373,374,365,372,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Texas,Benbrook,23589,21681,22040,22157,22439,22708,22906,22906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Oregon,Bend,79556,77455,78458,79926,82418,86042,89244,89244,1,0,0,0,0,0,0,0,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7
Pennsylvania,Bendersville,613,643,No Data,No Data,No Data,641,645,645,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,12,16,0
Kentucky,Benham,524,503,498,484,486,474,463,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
California,Benicia,26082,27314,27459,27558,27766,28159,28400,28400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Illinois,Benld,No Data,1561,1554,1520,1512,1490,No Data,1490,DNR,DNR,DNR,DNR,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,10,18,0
South Carolina,Bennettsville,8941,9175,9034,8809,8811,8773,8514,8514,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Vermont,Bennington,1469,15781,15691,1466,15465,15355,15265,15265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Bensalem Township,59028,60620,60665,60516,60506,60420,60362,60362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0,2,26,0
Illinois,Bensenville,No Data,No Data,18487,18534,No Data,18518,18454,18454,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,12,16,0
Minnesota,Benson,3632,3353,3416,3452,3526,3592,3648,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Kansas,Bentley,549,533,537,527,525,523,522,522,0,0,0,0,DNR,0,0,0,0,0,0,DNR,0,0,0,0,0, DNR,0, DNR, DNR,0, DNR, DNR,0, DNR,0, DNR,9,19,0
Pennsylvania,Bentleyville,No Data,No Data,No Data,No Data,No Data,No Data,2514,2514,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0,0,0,25,3,0
Ohio,Bentleyville Village,No Data,No Data,No Data,No Data,863,858,855,855,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0, DNR, DNR, DNR, DNR, DNR,0,0, DNR, DNR, DNR,25,3,0
Arkansas,Benton,1182,1397,1393,1330,4369,1291,1275,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Benton Area,2016,1953,No Data,1936,1945,1957,1944,1944,0,0,0,DNR,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,6,22,0
Michigan,Benton Harbor,10683,10030,10054,10039,10014,10012,9963,9963,0,DNR,DNR,DNR,DNR,0,0,DNR,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,0,5,17,6
Michigan,Benton Township,14959,14738,14771,14578,14482,No Data,14413,14413,0,DNR,DNR,DNR,0,DNR,DNR,0,1,0,0,1,0,0,1,1,0,0, DNR, DNR,DNR,DNR,DNR,DNR,0,0,2,0,11,12,5
Arkansas,Bentonville,39161,35568,36433,39132,No Data,43190,46458,46458,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,4,20,4
West Virginia,Benwood,1424,1422,1406,1389,1375,1369,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Kentucky,Berea,17858,19107,13798,14331,18981,18945,15135,15135,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0, DNR, DNR,1,0,1,1,2,19,7
South Dakota,Beresford,No Data,No Data,2072,2049,2038,2029,1969,1969,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,DNR,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,18,1
New Jersey,Bergenfield,25680,26853,27072,27125,27326,27493,27646,27646,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,3
Ohio,Bergholz,713,No Data,No Data,No Data,No Data,No Data,No Data,713,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,26,2,0
California,Berkeley,9245,9011,8993,8946,9093,9074,9063,9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,1,27,0
New Jersey,Berkeley Heights Township,13523,13227,13319,13452,13551,13602,13548,13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Jersey,Berkeley Township,43531,41392,41659,41555,41957,42109,41684,41684,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, DNR,0,0,0,1,22,5
Ohio,Berkey,No Data,237,No Data,No Data,No Data,No Data,No Data,237,DNR,DNR,DNR,DNR,0,DNR,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,26,2,0
Michigan,Berkley,6526,14959,15078,15173,15323,6623,6678,6678,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Pennsylvania,Berks-Lehigh Regional,31334,30614,31206,No Data,No Data,No Data,No Data,31206,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,16,12,0
Massachusetts,Berlin,2833,5548,5551,5519,5468,5409,5400,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Berlin Heights,No Data,715,711,702,698,690,No Data,690,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR,0,DNR,DNR,0,0, DNR, DNR, DNR, DNR, DNR,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,22,6,0
New Jersey,Berlin Township,5509,5375,5379,5449,5370,5353,5419,5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Bern Township,7311,6819,6818,6877,6907,6918,6967,6967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
New Jersey,Bernards Township,26990,26741,26903,26880,26980,26896,27024,27024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,25,2
Massachusetts,Bernardston,2214,2142,2154,2136,2122,2110,2096,2096,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
New Jersey,Bernardsville,7872,7733,7779,7764,7776,7763,7802,7802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,27,0
Indiana,Berne,No Data,No Data,No Data,3964,4035,No Data,No Data,4035,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0, DNR,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,22,6,0
Louisiana,Bernice,1618,1704,1701,1644,1637,1645,1639,1639,0,0,0,DNR,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,1,0,0,0,0,0,0, DNR, DNR, DNR,7,20,1
Missouri,Bernie,1740,1965,1952,1938,1950,1949,1949,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,2,26,0
Pennsylvania,Bernville,888,No Data,959,955,No Data,No Data,950,950,0,0,0,0,DNR,DNR,DNR,DNR,0,0,DNR,0,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,0,18,10,0
Michigan,Berrien Springs-Oronoko,9759,No Data,No Data,9170,No Data,No Data,No Data,9170,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
Michigan,Berrien Springs-Oronoko Township,No Data,No Data,9206,No Data,9138,9124,9085,9085,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,2,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,12,15,1
Alabama,Berry,1176,1154,No Data,1124,No Data,No Data,No Data,1124,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR, DNR,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,19,9,0
Tennessee,Berry Hill,830,542,550,551,556,554,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Arkansas,Berryville,3215,4235,4299,4290,4304,4325,4323,4323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
North Dakota,Berthold,No Data,No Data,No Data,484,493,506,510,510,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0
Colorado,Berthoud,5440,5194,5278,5316,No Data,No Data,No Data,5316,DNR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,13,14,1
Texas,Bertram,1455,1381,1384,1359,1360,1380,1398,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Bertrand,No Data,No Data,819,815,803,800,786,786,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0
Louisiana,Berwick,10169,10510,10480,10326,10308,10274,10170,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Illinois,Berwyn,48737,56828,56933,56838,56778,56697,56305,56305,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,21,4
Maryland,Berwyn Heights,2997,3153,3181,3198,3233,3296,3311,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alabama,Bessemer,1086,1115,1107,1082,1079,1074,1065,1065,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0, DNR,0,0,0, DNR,0, DNR, DNR,0,0,0,0, DNR,6,22,0
North Carolina,Bessemer City,No Data,No Data,No Data,No Data,5466,5521,5591,5591,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0
Illinois,Bethalto,9896,9550,9495,9441,9410,9347,9314,9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Bethany,19923,19255,3265,19529,3182,19704,19690,19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Delaware,Bethany Beach,988,1071,1089,1111,1138,1163,1193,1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Connecticut,Bethel,2648,2713,2735,2737,2762,2778,2782,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Arkansas,Bethel Heights,No Data,No Data,No Data,No Data,No Data,2497,2512,2512,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,20,8,0
Pennsylvania,Bethel Park,31514,32416,32433,32392,32408,32241,32077,32077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Tennessee,Bethel Springs,778,724,No Data,No Data,No Data,No Data,No Data,724,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,20,8,0
Pennsylvania,"Bethel Township, Armstrong County",1188,1187,1183,1187,1186,1176,No Data,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,7,21,0
Pennsylvania,"Bethel Township, Berks County",4572,4125,4126,4125,4123,4123,4136,4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,1,27,0
Pennsylvania,"Bethel Township, Delaware County",12017,8819,8811,9102,9143,9198,9239,9239,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,0,0,0,0, DNR,4,24,0
Ohio,Bethesda,1337,1257,1252,1243,1247,1251,1243,1243,0,0,0,0,0,0,0,0,0,0,DNR,0, DNR, DNR, DNR,0,0,0, DNR, DNR, DNR, DNR,0,0,0,0, DNR, DNR,10,18,0
New Hampshire,Bethlehem,2504,2502,2486,75135,2448,2429,2410,2410,0,0,0,0,0,0,0,0,0,DNR,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
New York,Bethlehem Town,32862,33807,33764,34243,34653,34949,35148,35148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,1,27,0
Pennsylvania,Bethlehem Township,24220,23806,23817,23873,23873,23900,23869,23869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR,0,0,0,0,0,2,26,0
