agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Lake Waukomis,Cities,MISSOURI,908,27,0,1,6,0,0,2
Lake Winnebago,Cities,MISSOURI,1146,27,0,1,6,0,0,3
Lake Worth,Cities,FLORIDA,4870,27,0,1,6,0,0,3
Lake Zurich,Cities,ILLINOIS,20051,24,3,1,6,0,0,4
Lake of the Woods,Nonmetropolitan Counties,Minnesota,No Data,15,0,13,3,0,3,-1
Lakefield,Cities,Minnesota,1648,11,0,17,2,0,4,3
Lakehurst,Cities,NEW JERSEY,2696,24,1,3,6,0,0,3
Lakeland,Cities,FLORIDA,3314,26,1,1,6,0,0,3
Lakemoor,Cities,ILLINOIS,6006,19,0,9,4,0,2,3
Lakeport,Cities,CALIFORNIA,4817,27,0,1,6,0,0,3
Lakes Area,Cities,Minnesota,9322,18,5,5,4,1,0,3
Lakeshire,Cities,MISSOURI,1427,27,0,1,6,0,0,3
Lakeside,Cities,COLORADO,1401,27,0,1,6,0,0,3
Lakeside Park-Crestview Hills,Cities,KENTUCKY,6159,27,0,1,6,0,0,3
Lakeview,Cities,ARKANSAS,1011,27,0,1,6,0,0,3
"Lakeview, Harris County",Cities,TEXAS,6382,8,0,20,2,0,5,3
"Lakeview, Harrison County",Cities,Texas,6454,11,0,17,2,0,4,3
Lakeville,Cities,MASSACHUSETTS,61581,23,2,3,5,0,0,4
Lakeway,Cities,TEXAS,14771,27,0,1,6,0,0,4
Lakewood,Cities,CALIFORNIA,50349,27,0,1,6,0,0,4
Lakewood Township,Cities,NEW JERSEY,100269,0,0,28,0,0,7,5
Lakewood-Busti,Cities,NEW YORK,4509,24,3,1,6,0,0,3
Lamar,Nonmetropolitan Counties,ALABAMA,No Data,27,0,1,6,0,0,-1
Lamar Township,Cities,PENNSYLVANIA,2575,25,2,1,6,0,0,3
Lamb,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Lamberton,Cities,Minnesota,785,5,2,21,1,0,5,2
Lambertville,Cities,NEW JERSEY,3817,24,1,3,6,0,0,3
Lamesa,Cities,TEXAS,9429,27,0,1,6,0,0,3
Lamoille,Nonmetropolitan Counties,VERMONT,No Data,24,0,4,6,0,1,-1
Lamont,Cities,Oklahoma,410,15,0,13,3,0,3,2
Lamoure,Nonmetropolitan Counties,NORTH DAKOTA,No Data,27,0,1,6,0,0,-1
Lampasas,Cities,TEXAS,No Data,27,0,1,6,0,0,-1
Lanagan,Cities,MISSOURI,410,25,2,1,6,0,0,2
Lanark,Cities,Illinois,1357,7,0,21,1,0,5,3
Lancaster,Cities,CALIFORNIA,3760,27,0,1,6,0,0,3
Lancaster Town,Cities,NEW YORK,37418,26,0,2,6,0,0,4
"Lancaster Township, Butler County",Cities,PENNSYLVANIA,2520,25,2,1,6,0,0,3
"Lancaster Township, Lancaster County",Cities,PENNSYLVANIA,17244,26,1,1,6,0,0,4
Lander,Nonmetropolitan Counties,NEVADA,7699,27,0,1,6,0,0,3
Landis,Cities,NORTH CAROLINA,3121,27,0,1,6,0,0,3
Landover Hills,Cities,MARYLAND,1828,27,0,1,6,0,0,3
Landrum,Cities,SOUTH CAROLINA,2517,24,1,3,6,0,0,3
Lane,Metropolitan Counties,OREGON,471,27,0,1,6,0,0,2
Lanesboro,Cities,MASSACHUSETTS,474,23,4,1,5,1,0,2
Lanett,Cities,ALABAMA,7026,3,0,25,0,0,6,3
Langhorne Borough,Cities,PENNSYLVANIA,1594,24,3,1,6,0,0,3
Langhorne Manor,Cities,PENNSYLVANIA,1429,24,3,1,6,0,0,3
Langlade,Nonmetropolitan Counties,WISCONSIN,No Data,27,0,1,6,0,0,-1
Langley,Cities,WASHINGTON,1047,15,1,12,3,0,3,3
Lanier,Metropolitan Counties,GEORGIA,No Data,24,3,1,6,0,0,-1
Lansdale,Cities,PENNSYLVANIA,16558,26,1,1,6,0,0,4
Lansdowne,Cities,PENNSYLVANIA,10643,26,1,1,6,0,0,4
Lansford,Cities,PENNSYLVANIA,3771,15,0,13,3,0,3,3
Lansing,Cities,MICHIGAN,11860,27,0,1,6,0,0,4
Lansing Township,Cities,Michigan,8148,5,0,23,1,0,5,3
Lantana,Cities,FLORIDA,10926,20,0,8,5,0,2,4
Lapeer,Cities,MICHIGAN,No Data,24,0,4,6,0,1,-1
Lapeer Township,Cities,MICHIGAN,5066,27,0,1,6,0,0,3
Laramie,Metropolitan Counties,WYOMING,29742,27,0,1,6,0,0,4
Larchmont Village,Cities,NEW YORK,6186,23,2,3,5,0,0,3
Laredo,Cities,TEXAS,259325,27,0,1,6,0,0,5
Largo,Cities,FLORIDA,81402,17,2,9,4,0,2,4
Larimer,Metropolitan Counties,COLORADO,No Data,12,0,16,3,0,4,-1
Larimore,Cities,NORTH DAKOTA,1336,2,2,24,0,0,6,3
Larksville,Cities,PENNSYLVANIA,4418,19,5,4,4,1,1,3
Larned,Cities,KANSAS,3950,26,0,2,6,0,0,3
Larue,Metropolitan Counties,KENTUCKY,No Data,26,0,2,6,0,0,-1
Las Animas,Cities,COLORADO,No Data,27,0,1,6,0,0,-1
Las Vegas Metropolitan Police Department,Cities,NEVADA,1592178,1,0,27,0,0,6,6
Lassen,Nonmetropolitan Counties,CALIFORNIA,No Data,27,0,1,6,0,0,-1
Latah,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,6,0,0,-1
Lathrop,Cities,MISSOURI,2042,24,3,1,6,0,0,3
Lathrup Village,Cities,MICHIGAN,4147,27,0,1,6,0,0,3
Latimer,Nonmetropolitan Counties,OKLAHOMA,No Data,26,0,2,6,0,0,-1
Latimore Township,Cities,PENNSYLVANIA,2611,26,1,1,6,0,0,3
Latrobe,Cities,PENNSYLVANIA,8032,22,5,1,5,1,0,3
Latta,Cities,SOUTH CAROLINA,1345,24,0,4,6,0,1,3
Lauderdale,Metropolitan Counties,ALABAMA,No Data,25,0,3,6,0,0,-1
Lauderdale Lakes,Cities,FLORIDA,34403,20,0,8,5,0,2,4
Lauderdale-by-the-Sea,Cities,FLORIDA,6385,20,0,8,5,0,2,3
Lauderhill,Cities,FLORIDA,70506,20,0,8,5,0,2,4
Laurel,Cities,MARYLAND,6986,27,0,1,6,0,0,3
Laurel Park,Cities,NORTH CAROLINA,2341,27,0,1,6,0,0,3
Laurel Springs,Cities,NEW JERSEY,1870,27,0,1,6,0,0,3
Laureldale,Cities,PENNSYLVANIA,3882,20,3,5,5,0,1,3
Laurelville,Cities,Ohio,520,3,1,24,0,0,6,2
Laurens,Metropolitan Counties,SOUTH CAROLINA,9464,27,0,1,6,0,0,3
Laurie,Cities,MISSOURI,929,27,0,1,6,0,0,2
Laurinburg,Cities,NORTH CAROLINA,15423,27,0,1,6,0,0,4
Laurium,Cities,MICHIGAN,1933,24,3,1,6,0,0,3
Lavaca,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Lavallette,Cities,NEW JERSEY,1789,26,1,1,6,0,0,3
Lavon,Cities,TEXAS,3045,27,0,1,6,0,0,3
Lavonia,Cities,GEORGIA,2168,26,1,1,6,0,0,3
Lawndale,Cities,CALIFORNIA,33560,25,0,3,6,0,0,4
Lawnside,Cities,NEW JERSEY,2898,27,0,1,6,0,0,3
Lawrence,Cities,KANSAS,No Data,27,0,1,6,0,0,-1
Lawrence Park Township,Cities,PENNSYLVANIA,3830,25,2,1,6,0,0,3
Lawrence Township,Cities,OHIO,8265,27,0,1,6,0,0,3
"Lawrence Township, Clearfield County",Cities,PENNSYLVANIA,7489,26,1,1,6,0,0,3
"Lawrence Township, Mercer County",Cities,NEW JERSEY,33023,21,2,5,5,0,1,4
"Lawrence Township, Tioga County",Cities,PENNSYLVANIA,1697,25,2,1,6,0,0,3
Lawrenceburg,Cities,TENNESSEE,10595,27,0,1,6,0,0,4
Lawrenceville,Cities,GEORGIA,1019,27,0,1,6,0,0,3
Lawson,Cities,MISSOURI,2397,27,0,1,6,0,0,3
Lawtey,Cities,FLORIDA,714,20,0,8,5,0,2,2
Lawton,Cities,MICHIGAN,96420,26,0,2,6,0,0,4
Layton,Cities,UTAH,75482,20,0,8,5,0,2,4
Le Claire,Cities,IOWA,4029,19,4,5,4,1,1,3
Le Flore,Metropolitan Counties,OKLAHOMA,No Data,23,0,5,5,0,1,-1
Le Mars,Cities,IOWA,9750,27,0,1,6,0,0,3
Le Roy,Cities,KANSAS,546,17,10,1,4,2,0,2
Le Roy Village,Cities,NEW YORK,4269,25,2,1,6,0,0,3
Le Sueur,Nonmetropolitan Counties,Minnesota,No Data,16,6,6,4,1,0,-1
Lea,Nonmetropolitan Counties,NEW MEXICO,No Data,11,5,12,2,1,3,-1
Leachville,Cities,Arkansas,1845,23,0,5,5,0,1,3
Lead,Cities,SOUTH DAKOTA,2974,27,0,1,6,0,0,3
Leadington,Cities,MISSOURI,457,27,0,1,6,0,0,2
Leadville,Cities,COLORADO,2656,27,0,1,6,0,0,3
Leadwood,Cities,MISSOURI,1227,27,0,1,6,0,0,3
League City,Cities,TEXAS,101436,25,0,3,6,0,0,5
Leakesville,Cities,Mississippi,882,3,1,24,0,0,6,2
Leander,Cities,TEXAS,40650,27,0,1,6,0,0,4
Leary,Cities,GEORGIA,583,11,4,13,2,1,3,2
Leasburg,Cities,MISSOURI,333,26,1,1,6,0,3,2
Leavenworth,Cities,KANSAS,No Data,25,0,3,6,0,0,-1
Leawood,Cities,KANSAS,35139,25,0,3,6,0,0,4
Lebanon,Cities,OREGON,3323,27,0,1,6,0,0,3
Lebanon Junction,Cities,KENTUCKY,1937,27,0,1,6,0,0,3
Lebanon Township,Cities,NEW JERSEY,6356,26,1,1,6,0,0,3
Lebo,Cities,KANSAS,899,27,0,1,6,0,0,2
Ledyard,Cities,Connecticut,15021,3,0,25,0,0,6,4
Lee,Cities,MASSACHUSETTS,No Data,27,0,1,6,0,0,-1
Lee's Summit,Cities,MISSOURI,95821,12,2,14,3,0,3,4
Leechburg,Cities,PENNSYLVANIA,2055,8,11,9,2,2,2,3
Leelanau,Nonmetropolitan Counties,MICHIGAN,No Data,19,3,6,4,0,1,-1
Leesburg,Cities,ALABAMA,53016,26,0,2,6,0,0,4
Leesville,Cities,Louisiana,6632,1,3,24,0,0,6,3
Leet Township,Cities,PENNSYLVANIA,1616,19,4,5,4,1,1,3
Leeton,Cities,MISSOURI,562,17,2,9,4,0,2,2
Leetsdale,Cities,PENNSYLVANIA,1195,26,1,1,6,0,2,3
Leflore,Nonmetropolitan Counties,MISSISSIPPI,No Data,12,4,12,3,1,2,-1
Lehi,Cities,UTAH,60806,25,2,1,6,0,0,4
"Lehigh Township, Northampton County",Cities,PENNSYLVANIA,10344,26,1,1,6,0,0,4
"Lehigh Township, Wayne County",Cities,PENNSYLVANIA,1776,13,10,5,3,2,1,3
Lehighton,Cities,PENNSYLVANIA,5279,25,1,2,6,0,0,3
Lehman Township,Cities,PENNSYLVANIA,3474,26,1,1,6,0,0,3
Leicester,Cities,MASSACHUSETTS,11355,27,0,1,6,0,0,4
Leipsic,Cities,OHIO,2021,26,0,2,6,0,0,3
Leitchfield,Cities,KENTUCKY,6904,25,0,3,6,0,0,3
Leland,Cities,NORTH CAROLINA,18842,27,0,1,6,0,0,4
Leland Grove,Cities,ILLINOIS,1528,18,1,9,4,0,2,3
Lemhi,Nonmetropolitan Counties,IDAHO,No Data,27,0,1,6,0,0,-1
Lemmon,Cities,SOUTH DAKOTA,1247,12,0,16,3,0,4,3
Lemon Grove,Cities,CALIFORNIA,26981,23,0,5,5,0,1,4
Lemont,Cities,ILLINOIS,16927,27,0,1,6,0,0,4
Lemoore,Cities,CALIFORNIA,25875,23,0,5,5,0,1,4
Lena,Cities,Illinois,2850,3,1,24,0,0,6,3
Lenawee,Nonmetropolitan Counties,MICHIGAN,No Data,19,0,9,4,0,2,-1
Lenexa,Cities,KANSAS,53376,26,0,2,6,0,0,4
Lennon,Cities,MICHIGAN,499,25,2,1,6,0,0,2
Lennox,Cities,SOUTH DAKOTA,2304,27,0,1,6,0,0,3
Lenoir,Cities,NORTH CAROLINA,18459,27,0,1,6,0,0,4
Lenoir City,Cities,TENNESSEE,9175,25,0,3,6,0,0,3
Lenox,Cities,MASSACHUSETTS,4971,26,0,2,6,0,0,3
Lenzburg,Cities,ILLINOIS,487,19,0,9,4,0,2,2
Leola,Cities,SOUTH DAKOTA,437,27,0,1,6,0,0,2
Leominster,Cities,MASSACHUSETTS,41547,25,0,3,6,0,0,4
Leon,Metropolitan Counties,FLORIDA,No Data,27,0,1,6,0,0,-1
Leon Valley,Cities,TEXAS,11376,27,0,1,6,0,0,4
Leonard,Cities,Texas,1969,8,2,18,2,0,4,3
Leonia,Cities,NEW JERSEY,9224,27,0,1,6,0,0,3
Lepanto,Cities,ARKANSAS,1824,27,0,1,6,0,0,3
Leslie,Cities,MICHIGAN,1858,23,4,1,5,1,0,3
Lester Prairie,Cities,Minnesota,1732,2,2,24,0,1,6,3
Letcher,Nonmetropolitan Counties,KENTUCKY,No Data,26,0,2,6,0,0,-1
Level Plains,Cities,ALABAMA,2033,16,4,8,4,1,2,3
Levelland,Cities,TEXAS,13997,26,0,2,6,0,0,4
Leverett,Cities,MASSACHUSETTS,1843,25,2,1,6,0,0,3
Levy,Nonmetropolitan Counties,FLORIDA,No Data,20,0,8,5,0,2,-1
Lewes,Cities,DELAWARE,3065,27,0,1,6,0,0,3
Lewis,Nonmetropolitan Counties,TENNESSEE,No Data,27,0,1,6,0,0,-1
Lewis and Clark,Nonmetropolitan Counties,MONTANA,No Data,17,0,11,4,0,2,-1
Lewisboro Town,Cities,NEW YORK,12862,26,1,1,6,0,2,4
Lewisburg,Cities,KENTUCKY,3971,27,0,1,6,0,0,3
Lewisport,Cities,KENTUCKY,1704,27,0,1,6,0,0,3
Lewiston,Cities,MAINE,1562,27,0,1,6,0,0,3
Lewiston Town and Village,Cities,NEW YORK,16009,23,4,1,5,1,0,4
Lewiston Woodville,Cities,North Carolina,500,7,0,21,1,0,5,2
Lewistown,Cities,MONTANA,8260,23,4,1,5,1,0,3
Lewisville,Cities,TEXAS,1161,27,0,1,6,0,0,3
Lexington,Cities,TENNESSEE,7264,27,0,1,6,0,0,3
Libby,Cities,MONTANA,2646,27,0,1,6,0,0,3
Liberal,Cities,KANSAS,714,26,1,1,6,0,0,2
Liberty,Nonmetropolitan Counties,FLORIDA,No Data,27,0,1,6,0,0,-1
Liberty Lake,Cities,WASHINGTON,9187,26,0,2,6,0,0,3
Liberty Township,Cities,OHIO,11655,26,0,2,6,0,0,4
"Liberty Township, Adams County",Cities,PENNSYLVANIA,1250,16,11,1,4,2,0,3
"Liberty Township, Bedford County",Cities,PENNSYLVANIA,1369,2,6,20,0,1,5,3
Liberty Village,Cities,NEW YORK,4090,25,1,2,6,0,0,3
Libertyville,Cities,Illinois,20454,19,0,9,4,0,2,4
Licking,Metropolitan Counties,OHIO,2957,24,3,1,6,0,0,3
Lighthouse Point,Cities,FLORIDA,10943,20,0,8,5,0,2,4
Ligonier,Cities,INDIANA,1534,26,1,1,6,0,2,3
Ligonier Township,Cities,PENNSYLVANIA,6525,22,5,1,5,1,0,3
Lilbourn,Cities,MISSOURI,1126,12,3,13,3,0,3,3
Lilburn,Cities,GEORGIA,12854,24,3,1,6,0,0,4
Lilesville,Cities,NORTH CAROLINA,499,26,0,2,6,0,0,2
Lillington,Cities,NORTH CAROLINA,3532,27,0,1,6,0,0,3
Lima,Cities,Ohio,38154,3,8,17,0,2,4,4
Limerick Township,Cities,PENNSYLVANIA,18939,25,2,1,6,0,0,4
Limestone,Cities,MAINE,No Data,27,0,1,6,0,0,-1
Limon,Cities,COLORADO,1917,27,0,1,6,0,0,3
Lincoln,Cities,MASSACHUSETTS,No Data,27,0,1,6,0,0,-1
Lincoln City,Cities,OREGON,8588,26,0,2,6,0,0,3
Lincoln Heights,Cities,OHIO,3388,16,4,8,4,1,2,3
Lincoln Park,Cities,MICHIGAN,10327,26,1,1,6,0,2,4
Lincoln Township,Cities,MICHIGAN,14500,22,2,4,5,0,1,4
Lincolnshire,Cities,Illinois,7282,19,0,9,4,0,2,3
Lincolnton,Cities,GEORGIA,10981,27,0,1,6,0,0,4
Lincolnville,Cities,MAINE,2164,12,0,16,3,0,4,3
Lincolnwood,Cities,Illinois,12655,20,3,5,5,0,1,4
Lindale,Cities,TEXAS,5883,27,0,1,6,0,0,3
Linden,Cities,NEW JERSEY,1978,27,0,1,6,0,0,3
Lindenhurst,Cities,ILLINOIS,14408,27,0,1,6,0,0,4
Lindenwold,Cities,NEW JERSEY,17340,26,0,2,6,0,0,4
Lindon,Cities,UTAH,10958,27,0,1,6,0,0,4
Lindsay,Cities,CALIFORNIA,2829,27,0,1,6,0,0,3
Lindsborg,Cities,KANSAS,3369,26,0,2,6,0,0,3
Linesville,Cities,PENNSYLVANIA,990,25,2,1,6,0,0,2
Lineville,Cities,ALABAMA,2306,17,2,9,4,0,2,3
Linn,Metropolitan Counties,IOWA,No Data,26,1,1,6,0,2,-1
Linn Creek,Cities,MISSOURI,244,27,0,1,6,0,0,2
Linn Township,Cities,Wisconsin,2404,3,0,25,0,0,6,3
Linn Valley,Cities,KANSAS,806,25,2,1,6,0,0,2
Linndale,Cities,Ohio,175,7,4,17,1,1,4,2
Lino Lakes,Cities,MINNESOTA,21212,13,4,11,3,1,2,4
Linton,Cities,North Dakota,5311,17,3,8,4,0,2,3
Linwood,Cities,NEW JERSEY,6950,26,0,2,6,0,0,3
Lipscomb,Cities,ALABAMA,No Data,27,0,1,6,0,0,-1
Lisbon,Cities,IOWA,2709,25,2,1,6,0,0,3
Lisle,Cities,Illinois,23063,19,0,9,4,0,2,4
Litchfield,Cities,MICHIGAN,8482,27,0,1,6,0,0,3
Lithonia,Cities,GEORGIA,2042,14,5,9,3,1,2,3
Lithopolis,Cities,Ohio,1401,19,0,9,4,0,2,3
Lititz,Cities,PENNSYLVANIA,9232,26,1,1,6,0,2,3
Little Beaver Township,Cities,PENNSYLVANIA,1357,22,1,5,5,0,1,3
Little Canada,Cities,Minnesota,10341,12,4,12,3,1,1,4
Little Compton,Cities,RHODE ISLAND,3505,27,0,1,6,0,0,3
Little Egg Harbor Township,Cities,NEW JERSEY,20686,12,1,15,3,0,3,4
Little Elm,Cities,TEXAS,41421,27,0,1,6,0,0,4
Little Falls,Cities,NEW YORK,4757,22,5,1,5,1,0,3
Little Falls Township,Cities,NEW JERSEY,14478,17,1,10,4,0,2,4
Little Ferry,Cities,NEW JERSEY,10970,25,0,3,6,0,0,4
Little Flock,Cities,ARKANSAS,2781,24,3,1,6,0,0,3
Little River,Nonmetropolitan Counties,ARKANSAS,541,26,1,1,6,0,0,2
Little Rock,Cities,ARKANSAS,198800,26,0,2,6,0,0,5
Little Silver,Cities,NEW JERSEY,5901,24,1,3,6,0,0,3
Littlefield,Cities,TEXAS,6033,27,0,1,6,0,0,3
Littlestown,Cities,PENNSYLVANIA,4486,24,3,1,6,0,0,3
Littleton,Cities,COLORADO,5905,27,0,1,6,0,0,3
Littleville,Cities,ALABAMA,1056,4,0,24,1,0,6,3
Live Oak,Cities,FLORIDA,No Data,27,0,1,6,0,0,-1
Livermore,Cities,CALIFORNIA,89553,16,0,12,4,0,3,4
Livermore Falls,Cities,MAINE,3118,22,0,6,5,0,1,3
Liverpool Township,Cities,OHIO,3932,14,2,12,3,0,3,3
Liverpool Village,Cities,NEW YORK,2284,25,2,1,6,0,0,3
Livingston,Metropolitan Counties,LOUISIANA,5129,27,0,1,6,0,0,3
Livingston Township,Cities,NEW JERSEY,29788,22,0,6,5,0,1,4
Livonia,Cities,MICHIGAN,94226,11,3,14,2,0,3,4
Llano,Cities,TEXAS,No Data,27,0,1,6,0,0,-1
Lloyd Harbor Village,Cities,NEW YORK,3695,27,0,1,6,0,0,3
Lloyd Town,Cities,NEW YORK,10568,27,0,1,6,0,0,4
Loami,Cities,ILLINOIS,756,23,0,5,5,0,1,2
Loch Arbour,Cities,NEW JERSEY,186,26,1,1,6,0,1,2
Lochbuie,Cities,Colorado,5516,8,3,17,2,0,4,3
Lock Haven,Cities,PENNSYLVANIA,9572,26,1,1,6,0,4,3
Lockhart,Cities,ALABAMA,13590,27,0,1,6,0,0,4
Lockland,Cities,OHIO,3422,24,0,4,6,0,1,3
Lockney,Cities,TEXAS,1758,17,3,8,4,0,2,3
Lockport,Cities,ILLINOIS,20519,27,0,1,6,0,0,4
Lockwood,Cities,MISSOURI,904,12,8,8,3,2,0,2
Locust,Cities,NORTH CAROLINA,2973,27,0,1,6,0,0,3
Locust Grove,Cities,GEORGIA,1403,27,0,1,6,0,0,3
Locust Township,Cities,PENNSYLVANIA,1414,23,0,5,5,0,1,3
Lodi,Cities,CALIFORNIA,3052,25,2,1,6,0,0,3
Log Lane Village,Cities,Colorado,873,13,2,13,3,0,0,2
Logan,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Logan Township,Cities,NEW JERSEY,12313,24,3,1,6,0,0,4
Logansport,Cities,Indiana,17973,4,0,24,1,0,6,4
Loganville,Cities,GEORGIA,11409,26,1,1,6,0,6,4
Loma Linda,Cities,CALIFORNIA,24190,26,0,2,6,0,0,4
Lombard,Cities,Illinois,43866,17,0,11,4,0,2,4
Lometa,Cities,Texas,846,14,1,13,3,0,3,2
Lomira,Cities,WISCONSIN,2376,23,0,5,5,0,1,3
Lomita,Cities,CALIFORNIA,20889,22,0,6,5,0,1,4
Lompoc,Cities,CALIFORNIA,44541,27,0,1,6,0,0,4
Lonaconing,Cities,MARYLAND,1135,27,0,1,6,0,0,3
London,Cities,KENTUCKY,10092,27,0,1,6,0,0,4
London Mills,Cities,ILLINOIS,381,15,5,8,3,1,2,2
Londonderry,Cities,NEW HAMPSHIRE,25439,25,0,3,6,0,0,4
Lone Grove,Cities,OKLAHOMA,5243,27,0,1,6,0,0,3
Lone Jack,Cities,MISSOURI,1139,27,0,1,6,0,0,3
Lone Peak,Cities,UTAH,28862,26,1,1,6,0,0,4
Lone Star,Cities,TEXAS,1514,27,0,1,6,0,0,3
Lone Tree,Cities,COLORADO,13593,22,0,6,5,0,1,4
Long,Metropolitan Counties,Georgia,No Data,14,5,9,3,1,2,-1
Long Beach,Cities,CALIFORNIA,1359,27,0,1,6,0,0,3
Long Beach Township,Cities,NEW JERSEY,3015,23,1,4,5,0,1,3
Long Branch,Cities,NEW JERSEY,30959,25,1,2,6,0,0,4
Long Grove,Cities,Iowa,825,2,2,24,0,0,6,2
Long Hill Township,Cities,NEW JERSEY,8749,25,1,2,6,0,0,3
Long Prairie,Cities,Minnesota,3325,11,0,17,2,0,4,3
Long View,Cities,NORTH CAROLINA,4901,25,0,3,6,0,0,3
Longboat Key,Cities,FLORIDA,7129,20,0,8,5,0,2,3
Longmeadow,Cities,MASSACHUSETTS,15876,26,0,2,6,0,0,4
Longmont,Cities,COLORADO,93268,15,0,13,3,0,3,4
Longport,Cities,NEW JERSEY,884,27,0,1,6,0,0,2
Longview,Cities,TEXAS,36854,15,0,13,3,0,3,4
Longwood,Cities,FLORIDA,13864,20,0,8,5,0,2,4
Lonoke,Metropolitan Counties,ARKANSAS,4244,27,0,1,6,0,0,3
Lonsdale,Cities,Minnesota,3873,7,0,21,1,0,5,3
Loogootee,Cities,INDIANA,2690,5,3,20,1,0,5,3
Lookout Mountain,Cities,GEORGIA,1887,26,1,1,6,0,5,3
Lopatcong Township,Cities,NEW JERSEY,8281,24,0,4,6,0,1,3
Lorain,Cities,OHIO,63561,25,0,3,6,0,0,4
Lordsburg,Cities,NEW MEXICO,2782,9,3,16,2,0,4,3
Lordstown,Cities,OHIO,3278,14,5,9,3,1,2,3
Lorena,Cities,TEXAS,1745,27,0,1,6,0,0,3
Lorenzo,Cities,TEXAS,1177,23,0,5,5,0,1,3
Loretto,Cities,PENNSYLVANIA,1752,27,0,1,6,0,0,3
Loris,Cities,SOUTH CAROLINA,2630,27,0,1,6,0,0,3
Los Alamitos,Cities,CALIFORNIA,11774,23,0,5,5,0,1,4
Los Alamos,Cities,NEW MEXICO,18251,13,3,12,3,0,3,4
Los Altos,Cities,CALIFORNIA,31000,27,0,1,6,0,0,4
Los Altos Hills,Cities,CALIFORNIA,8495,27,0,1,6,0,0,3
Los Angeles,Cities,CALIFORNIA,No Data,0,0,28,0,0,7,-1
Los Banos,Cities,CALIFORNIA,37738,27,0,1,6,0,0,4
Los Fresnos,Cities,TEXAS,6716,27,0,1,6,0,0,3
Los Gatos,Cities,CALIFORNIA,30947,18,0,10,4,0,2,4
Los Lunas,Cities,New Mexico,15398,1,9,18,0,2,4,4
Lott,Cities,TEXAS,719,21,2,5,5,0,1,2
Loudon,Cities,NEW HAMPSHIRE,5499,27,0,1,6,0,0,3
Loudonville,Cities,OHIO,2621,27,0,1,6,0,0,3
Loudoun,Metropolitan Counties,VIRGINIA,No Data,16,0,12,4,0,3,-1
Louisa,Cities,KENTUCKY,1633,27,0,1,6,0,0,3
Louisburg,Cities,KANSAS,3582,27,0,1,6,0,0,3
Louisiana,Cities,MISSOURI,3284,27,0,1,6,0,0,3
Louisville,Cities,COLORADO,9115,25,2,1,6,0,0,3
Louisville Metro,Cities,Kentucky,683825,1,0,27,0,0,6,5
Love,Nonmetropolitan Counties,OKLAHOMA,No Data,27,0,1,6,0,0,-1
Loveland,Cities,COLORADO,12691,24,3,1,6,0,0,4
Lovell,Cities,WYOMING,2415,14,2,12,3,0,3,3
Lovelock,Cities,NEVADA,1876,15,0,13,3,0,3,3
Loves Park,Cities,Illinois,23349,15,0,13,3,0,3,4
Loving,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Lovington,Cities,NEW MEXICO,1104,23,4,1,5,1,0,3
Lowell,Cities,ARKANSAS,3674,27,0,1,6,0,0,3
Lowellville,Cities,OHIO,1098,19,4,5,4,1,1,3
Lower Allen Township,Cities,PENNSYLVANIA,19206,26,1,1,6,0,1,4
Lower Alloways Creek Township,Cities,NEW JERSEY,1702,26,1,1,6,0,1,3
Lower Burrell,Cities,PENNSYLVANIA,11408,26,1,1,6,0,1,4
Lower Chichester Township,Cities,PENNSYLVANIA,3479,20,7,1,5,1,0,3
Lower Frederick Township,Cities,PENNSYLVANIA,4901,26,1,1,6,0,0,3
Lower Gwynedd Township,Cities,PENNSYLVANIA,11574,26,1,1,6,0,0,4
Lower Heidelberg Township,Cities,PENNSYLVANIA,6059,26,1,1,6,0,0,3
Lower Mahanoy Township,Cities,Pennsylvania,1679,20,3,5,5,0,1,3
Lower Makefield Township,Cities,PENNSYLVANIA,32793,26,1,1,6,0,1,4
Lower Merion Township,Cities,PENNSYLVANIA,58234,27,0,1,6,0,0,4
Lower Milford Township,Cities,PENNSYLVANIA,3899,18,5,5,4,1,0,3
Lower Moreland Township,Cities,PENNSYLVANIA,13261,25,2,1,6,0,0,4
Lower Paxton Township,Cities,PENNSYLVANIA,48582,24,2,2,6,0,0,4
Lower Pottsgrove Township,Cities,PENNSYLVANIA,12194,26,1,1,6,0,0,4
Lower Providence Township,Cities,PENNSYLVANIA,26333,25,2,1,6,0,0,4
Lower Salford Township,Cities,PENNSYLVANIA,15415,26,1,1,6,0,0,4
Lower Saucon Township,Cities,PENNSYLVANIA,10764,26,1,1,6,0,0,4
Lower Southampton Township,Cities,PENNSYLVANIA,19185,24,3,1,6,0,0,4
Lower Swatara Township,Cities,PENNSYLVANIA,8881,25,2,1,6,0,0,3
Lower Township,Cities,NEW JERSEY,21982,21,0,7,5,0,1,4
Lower Windsor Township,Cities,PENNSYLVANIA,7486,26,1,1,6,0,1,3
Lowndes,Metropolitan Counties,ALABAMA,No Data,25,2,1,6,0,0,-1
Lowry City,Cities,MISSOURI,618,20,0,8,5,0,2,2
