state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,,,,
Texas,Cities,Alvarado,0,0,0,0,"3,813",,,,
Texas,Cities,Alvin,0,0,0,,"25,110",,,,
Texas,Cities,Amarillo,0,0,0,0,"196,577",,,,
Texas,Cities,Andrews,0,0,0,0,"12,529",,,,
Texas,Cities,Angleton,0,0,0,0,"19,016",,,,
Texas,Cities,Anna,0,0,0,0,"8,634",,,,
Texas,Cities,Anson,0,0,0,0,"2,332",,,,
Texas,Cities,Anthony,0,0,0,0,"5,201",,,,
Texas,Cities,Aransas Pass,0,0,0,0,"8,316",,,,
Texas,Cities,Arcola,0,0,0,0,"1,663",,,,
Texas,Cities,Argyle,0,0,0,0,"3,554",,,,
Texas,Cities,Arlington,0,0,0,0,"378,765",,,,
Texas,Cities,Arp,0,0,0,0,986,,,,
Texas,Cities,Athens,0,0,0,,"12,886",,,,
Texas,Cities,Atlanta,0,0,0,0,"5,575",,,,
Texas,Cities,Aubrey,0,0,0,0,"2,730",,,,
Texas,Cities,Azle,0,0,0,0,"11,304",,,,
Texas,Cities,Baird,0,0,0,0,"1,492",,,,
Texas,Cities,Balch Springs,0,0,0,0,"25,186",,,,
Texas,Cities,Balcones Heights,0,0,0,0,"2,840",,,,
Texas,Cities,Ballinger,0,0,0,0,"3,738",,,,
Texas,Cities,Bangs,0,0,0,0,"1,586",,,,
Texas,Cities,Bastrop,0,0,0,0,"7,447",,,,
Texas,Cities,Bay City,0,0,0,0,"17,429",,,,
Texas,Cities,Bayou Vista,0,0,0,0,"1,551",,,,
Texas,Cities,Baytown,0,0,0,0,"73,709",,,,
Texas,Cities,Bedford,0,0,0,0,"48,513",,,,
Texas,Cities,Bee Cave,0,0,0,0,"5,172",,,,
Texas,Cities,Beeville,0,0,0,0,"13,181",,,,
Texas,Cities,Bellville,0,0,,0,"4,136",,,,
Texas,Cities,Belton,0,0,0,0,"19,734",,,,
Texas,Cities,Bertram,0,0,0,0,"1,359",,,,
Texas,Cities,Beverly Hills,0,0,0,0,"2,006",,,,
Texas,Cities,Big Sandy,0,0,0,0,"1,368",,,,
Texas,Cities,Big Spring,0,0,0,0,"27,640",,,,
Texas,Cities,Bishop,0,0,0,0,"3,174",,,,
Texas,Cities,Blanco,0,0,0,0,"1,800",,,,
Texas,Cities,Bloomburg,0,,,,397,,,,
Texas,Cities,Blue Mound,0,0,0,0,"2,466",,,,
Texas,Cities,Boerne,0,0,0,0,"11,857",,,,
Texas,Cities,Bogata,0,0,0,0,"1,136",,,,
Texas,Cities,Bonham,0,0,0,0,"10,050",,,,
Texas,Cities,Borger,0,0,0,0,"13,034",,,,
Texas,Cities,Bovina,0,0,0,0,"1,841",,,,
Texas,Cities,Bowie,0,0,0,0,"5,163",,,,
Texas,Cities,Brady,0,0,0,0,"5,560",,,,
Texas,Cities,Brazoria,0,0,0,0,"3,054",,,,
Texas,Cities,Breckenridge,0,0,0,0,"5,638",,,,
Texas,Cities,Bremond,0,0,,,926,,,,
Texas,Cities,Brenham,0,0,0,,"16,268",,,,
Texas,Cities,Bridge City,0,0,0,0,"7,926",,,,
Texas,Cities,Bridgeport,0,0,0,0,"6,121",,,,
Texas,Cities,Brookshire,0,0,0,0,"4,784",,,,
Texas,Cities,Brookside Village,0,0,0,0,"1,548",,,,
Texas,Cities,Brownfield,0,0,0,0,"9,636",,,,
Texas,Cities,Brownsville,0,0,0,0,"181,590",,,,
Texas,Cities,Bryan,0,0,0,0,"78,578",,,,
Texas,Cities,Buda,0,0,0,0,"10,098",,,,
Texas,Cities,Bullard,0,0,0,0,"2,638",,,,
Texas,Cities,Bulverde,0,0,0,0,"4,783",,,,
Texas,Cities,Burkburnett,0,0,,,"10,829",,,,
Texas,Cities,Burleson,0,0,0,0,"39,714",,,,
Texas,Cities,Burnet,0,0,0,0,"6,075",,,,
Texas,Cities,Cactus,0,0,0,0,"3,241",,,,
Texas,Cities,Caddo Mills,0,0,0,0,"1,375",,,,
Texas,Cities,Caldwell,0,0,0,,"4,175",,,,
Texas,Cities,Calvert,,0,,,"1,177",,,,
Texas,Cities,Cameron,0,0,0,0,"5,367",,,,
Texas,Cities,Canton,0,0,,,"3,535",,,,
Texas,Cities,Canyon,0,0,0,0,"14,026",,,,
Texas,Cities,Carrollton,0,0,0,0,"127,459",,,,
Texas,Cities,Castle Hills,0,0,0,0,"4,273",,,,
Texas,Cities,Castroville,0,0,0,0,"2,754",,,,
Texas,Cities,Cedar Hill,0,0,0,0,"46,918",,,,
Texas,Cities,Cedar Park,0,0,0,0,"59,948",,,,
Texas,Cities,Celina,0,0,0,0,"6,786",,,,
Texas,Cities,Center,0,0,0,0,"5,328",,,,
Texas,Cities,Chillicothe,0,0,0,0,697,,,,
Texas,Cities,Cibolo,0,,0,,"21,690",,,,
Texas,Cities,Cisco,0,0,0,0,"3,837",,,,
Texas,Cities,Cleburne,0,0,0,0,"29,327",,,,
Texas,Cities,Cleveland,0,0,0,,"7,635",,,,
Texas,Cities,Clifton,0,0,0,0,"3,411",,,,
Texas,Cities,Clint,0,0,0,0,923,,,,
Texas,Cities,Clute,0,0,,,"11,305",,,,
Texas,Cities,Clyde,0,0,0,0,"3,706",,,,
Texas,Cities,Cockrell Hill,0,0,0,0,"4,317",,,,
Texas,Cities,Coleman,0,0,0,0,"4,544",,,,
Texas,Cities,College Station,0,0,0,0,"98,919",,,,
Texas,Cities,Colleyville,0,0,0,0,"24,289",,,,
Texas,Cities,Collinsville,0,0,0,0,"1,631",,,,
Texas,Cities,Colorado City,0,0,0,0,"4,084",,,,
Texas,Cities,Columbus,0,0,0,0,"3,611",,,,
Texas,Cities,Comanche,0,0,0,0,"4,234",,,,
Texas,Cities,Combes,0,0,0,0,"3,035",,,,
Texas,Cities,Conroe,0,0,0,0,"62,962",,,,
Texas,Cities,Converse,0,0,0,0,"20,115",,,,
Texas,Cities,Coppell,0,0,0,0,"40,449",,,,
Texas,Cities,Copperas Cove,0,0,0,0,"33,780",,,,
Texas,Cities,Corinth,0,0,0,0,"20,692",,,,
Texas,Cities,Corrigan,0,0,0,0,"1,559",,,,
Texas,Cities,Corsicana,0,0,0,0,"23,940",,,,
Texas,Cities,Crandall,0,0,0,0,"3,016",,,,
Texas,Cities,Crane,0,0,0,0,"3,563",,,,
Texas,Cities,Crockett,0,0,0,0,"6,595",,,,
Texas,Cities,Crosbyton,0,0,0,0,"1,758",,,,
Texas,Cities,Crowell,0,0,0,0,921,,,,
Texas,Cities,Crowley,0,0,0,0,"13,804",,,,
Texas,Cities,Crystal City,0,0,0,0,"7,366",,,,
Texas,Cities,Cuero,0,0,0,0,"7,011",,,,
Texas,Cities,Cumby,0,0,0,0,789,,,,
Texas,Cities,Daingerfield,0,0,0,0,"2,513",,,,
Texas,Cities,Dalhart,0,0,0,0,"8,340",,,,
Texas,Cities,Dalworthington Gardens,0,0,0,0,"2,337",,,,
Texas,Cities,Danbury,0,0,0,0,"1,730",,,,
Texas,Cities,Dayton,0,,0,,"7,361",,,,
Texas,Cities,Decatur,0,0,0,0,"6,244",,,,
Texas,Cities,Deer Park,0,0,0,0,"33,295",,,,
Texas,Cities,De Kalb,0,,0,0,"1,663",,,,
Texas,Cities,De Leon,0,0,0,0,"2,205",,,,
Texas,Cities,Del Rio,0,0,0,,"35,499",,,,
Texas,Cities,Denver City,0,0,0,,"4,625",,,,
Texas,Cities,Desoto,0,0,0,0,"51,703",,,,
Texas,Cities,Devine,0,0,0,0,"4,464",,,,
Texas,Cities,Diboll,0,0,0,0,"5,390",,,,
Texas,Cities,Dickinson,0,0,0,0,"19,204",,,,
Texas,Cities,Dilley,0,0,0,0,"4,023",,,,
Texas,Cities,Dimmitt,0,0,0,0,"4,500",,,,
Texas,Cities,Donna,0,0,0,0,"16,320",,,,
Texas,Cities,Double Oak,0,0,0,0,"2,993",,,,
Texas,Cities,Driscoll,0,0,0,0,751,,,,
Texas,Cities,Dublin,0,0,0,0,"3,710",,,,
Texas,Cities,Dumas,0,0,0,0,"15,074",,,,
Texas,Cities,Duncanville,0,0,0,0,"39,811",,,,
Texas,Cities,Eagle Lake,0,0,0,,"3,588",,,,
Texas,Cities,Eagle Pass,0,0,0,0,"27,578",,,,
Texas,Cities,Early,0,0,0,0,"2,785",,,,
Texas,Cities,Eastland,0,0,0,0,"3,912",,,,
Texas,Cities,East Mountain,0,0,0,0,801,,,,
Texas,Cities,Edcouch,0,0,0,0,"3,213",,,,
Texas,Cities,Edinburg,0,0,0,0,"82,271",,,,
Texas,Cities,Edna,0,0,0,0,"5,598",,,,
Texas,Cities,El Campo,0,0,0,0,"11,525",,,,
Texas,Cities,Electra,0,0,0,0,"2,762",,,,
Texas,Cities,Elgin,0,0,0,0,"8,259",,,,
Texas,Cities,Elsa,0,0,0,0,"6,493",,,,
Texas,Cities,Ennis,0,0,0,0,"18,679",,,,
Texas,Cities,Euless,0,0,0,0,"53,236",,,,
Texas,Cities,Fairfield,0,0,0,0,"2,874",,,,
Texas,Cities,Fair Oaks Ranch,0,0,0,0,"6,437",,,,
Texas,Cities,Falfurrias,0,0,,0,"4,919",,,,
Texas,Cities,Farmers Branch,0,0,0,0,"29,609",,,,
Texas,Cities,Farmersville,0,0,0,0,"3,448",,,,
Texas,Cities,Farwell,0,0,0,0,"1,347",,,,
Texas,Cities,Ferris,0,0,0,0,"2,498",,,,
Texas,Cities,Flatonia,0,0,0,0,"1,398",,,,
Texas,Cities,Florence,0,0,0,0,"1,213",,,,
Texas,Cities,Floresville,0,0,0,0,"6,882",,,,
Texas,Cities,Flower Mound,0,0,0,0,"68,835",,,,
Texas,Cities,Floydada,0,0,0,0,"2,991",,,,
Texas,Cities,Forest Hill,,0,,,"12,712",,,,
Texas,Cities,Forney,0,0,0,0,"16,257",,,,
Texas,Cities,Fort Stockton,0,0,0,0,"8,357",,,,
Texas,Cities,Frankston,0,0,0,0,"1,229",,,,
Texas,Cities,Fredericksburg,0,0,0,0,"10,768",,,,
Texas,Cities,Freeport,0,0,0,0,"12,090",,,,
Texas,Cities,Freer,0,0,0,0,"2,769",,,,
Texas,Cities,Friendswood,0,0,0,0,"37,226",,,,
Texas,Cities,Friona,0,0,0,,"4,066",,,,
Texas,Cities,Fulton,0,0,0,0,"1,417",,,,
Texas,Cities,Galena Park,0,0,0,0,"11,097",,,,
Texas,Cities,Galveston,0,0,0,0,"48,067",,,,
Texas,Cities,Ganado,0,0,0,0,"2,036",,,,
Texas,Cities,Garden Ridge,0,0,0,0,"3,573",,,,
Texas,Cities,Gatesville,0,0,0,0,"16,072",,,,
Texas,Cities,Georgetown,0,0,0,0,"53,844",,,,
Texas,Cities,Giddings,0,0,0,0,"4,912",,,,
Texas,Cities,Gilmer,0,0,0,0,"5,104",,,,
Texas,Cities,Gladewater,0,0,0,0,"6,503",,,,
Texas,Cities,Glenn Heights,0,0,0,0,"11,853",,,,
Texas,Cities,Godley,0,0,0,0,"1,035",,,,
Texas,Cities,Gonzales,0,0,0,0,"7,324",,,,
Texas,Cities,Gorman,0,0,0,0,"1,071",,,,
Texas,Cities,Graham,0,0,,,"8,773",,,,
Texas,Cities,Granbury,0,0,0,0,"8,464",,,,
Texas,Cities,Grand Prairie,0,0,0,0,"183,822",,,,
Texas,Cities,Grand Saline,0,0,0,0,"3,114",,,,
Texas,Cities,Granger,0,0,0,0,"1,501",,,,
Texas,Cities,Granite Shoals,0,0,0,0,"4,945",,,,
Texas,Cities,Grapeland,,0,0,0,"1,439",,,,
Texas,Cities,Greenville,0,0,0,0,"25,895",,,,
Texas,Cities,Gregory,0,0,0,0,"1,914",,,,
Texas,Cities,Groesbeck,0,,0,0,"4,348",,,,
Texas,Cities,Groves,,,0,,"15,725",,,,
Texas,Cities,Gun Barrel City,,0,0,0,"5,785",,,,
Texas,Cities,Hale Center,0,0,0,0,"2,246",,,,
Texas,Cities,Hallettsville,0,0,0,0,"2,592",,,,
Texas,Cities,Haltom City,0,0,0,0,"43,676",,,,
Texas,Cities,Hamlin,0,0,0,0,"2,037",,,,
Texas,Cities,Harker Heights,0,0,0,0,"28,125",,,,
Texas,Cities,Haskell,0,0,0,0,"3,323",,,,
Texas,Cities,Hawkins,0,0,0,0,"1,282",,,,
Texas,Cities,Hawley,0,0,0,0,610,,,,
Texas,Cities,Hearne,0,0,0,0,"4,443",,,,
Texas,Cities,Heath,0,0,0,0,"7,733",,,,
Texas,Cities,Hedwig Village,0,0,0,0,"2,643",,,,
Texas,Cities,Helotes,0,0,0,0,"8,054",,,,
Texas,Cities,Hemphill,0,0,0,0,"1,200",,,,
Texas,Cities,Hempstead,0,0,0,0,"6,187",,,,
Texas,Cities,Henderson,0,0,0,0,"13,837",,,,
Texas,Cities,Hereford,0,0,0,0,"15,327",,,,
Texas,Cities,Hewitt,0,0,0,0,"13,944",,,,
Texas,Cities,Hickory Creek,0,0,0,0,"3,493",,,,
Texas,Cities,Hidalgo,0,,0,0,"11,863",,,,
Texas,Cities,Highland Park,0,0,0,0,"8,900",,,,
Texas,Cities,Highland Village,0,0,0,0,"15,754",,,,
Texas,Cities,Hill Country Village,0,0,0,0,"1,016",,,,
Texas,Cities,Hillsboro,0,0,0,0,"8,377",,,,
Texas,Cities,Hitchcock,0,,,,"7,250",,,,
Texas,Cities,Hollywood Park,0,0,0,0,"3,168",,,,
Texas,Cities,Hondo,0,0,0,0,"8,925",,,,
Texas,Cities,Hooks,0,0,0,0,"2,731",,,,
Texas,Cities,Horizon City,0,0,0,0,"19,439",,,,
Texas,Cities,Horseshoe Bay,0,0,0,0,"3,334",,,,
Texas,Cities,Howe,0,0,0,0,"2,602",,,,
Texas,Cities,Hubbard,0,0,0,0,"1,416",,,,
Texas,Cities,Hudson,0,0,0,0,"4,750",,,,
Texas,Cities,Hudson Oaks,,0,,,"1,779",,,,
Texas,Cities,Hughes Springs,0,0,0,0,"1,727",,,,
Texas,Cities,Humble,,0,0,0,"15,473",,,,
Texas,Cities,Huntington,0,0,0,,"2,102",,,,
Texas,Cities,Huntsville,0,0,0,0,"39,990",,,,
Texas,Cities,Hurst,0,0,0,0,"38,456",,,,
Texas,Cities,Hutchins,0,0,0,0,"5,439",,,,
Texas,Cities,Hutto,0,0,0,0,"19,513",,,,
Texas,Cities,Idalou,0,0,0,0,"2,264",,,,
Texas,Cities,Ingleside,0,0,0,0,"9,541",,,,
Texas,Cities,Ingram,0,0,0,0,"1,805",,,,
Texas,Cities,Iowa Park,0,0,0,0,"6,408",,,,
Texas,Cities,Irving,0,0,0,0,"228,367",,,,
Texas,Cities,Italy,0,0,,0,"1,872",,,,
Texas,Cities,Jacinto City,0,0,,,"10,772",,,,
Texas,Cities,Jacksboro,0,0,0,0,"4,487",,,,
Texas,Cities,Jacksonville,0,0,0,0,"14,816",,,,
Texas,Cities,Jamaica Beach,0,0,0,0,"1,006",,,,
Texas,Cities,Jarrell,0,0,0,0,"1,051",,,,
Texas,Cities,Jasper,0,0,0,0,"7,702",,,,
Texas,Cities,Jefferson,0,0,0,,"2,057",,,,
Texas,Cities,Jersey Village,0,0,0,0,"7,845",,,,
Texas,Cities,Johnson City,0,0,0,0,"1,733",,,,
Texas,Cities,Jones Creek,0,0,0,0,"2,067",,,,
Texas,Cities,Jonestown,0,0,0,0,"2,024",,,,
Texas,Cities,Joshua,0,0,0,0,"5,966",,,,
Texas,Cities,Jourdanton,0,0,0,0,"4,111",,,,
Texas,Cities,Junction,0,0,0,0,"2,539",,,,
Texas,Cities,Karnes City,0,0,0,0,"3,201",,,,
Texas,Cities,Katy,0,0,0,0,"14,837",,,,
Texas,Cities,Kaufman,0,0,0,0,"6,865",,,,
Texas,Cities,Keene,0,0,0,0,"6,071",,,,
Texas,Cities,Keller,0,0,0,0,"42,644",,,,
Texas,Cities,Kemah,0,0,0,,"1,912",,,,
Texas,Cities,Kenedy,0,0,0,0,"3,423",,,,
Texas,Cities,Kennedale,0,0,0,0,"7,156",,,,
Texas,Cities,Kermit,0,0,0,0,"5,956",,,,
Texas,Cities,Kerrville,0,0,0,0,"22,484",,,,
Texas,Cities,Kilgore,0,0,0,0,"13,938",,,,
Texas,Cities,Killeen,0,0,0,0,"136,539",,,,
Texas,Cities,Kingsville,0,0,0,0,"26,198",,,,
Texas,Cities,Kirby,0,0,0,0,"8,288",,,,
Texas,Cities,Kirbyville,,,0,0,"2,158",,,,
Texas,Cities,Kountze,0,0,,0,"2,088",,,,
Texas,Cities,Kress,0,0,0,0,721,,,,
Texas,Cities,Kyle,0,0,0,0,"31,732",,,,
Texas,Cities,Lacy-Lakeview,0,0,0,0,"6,566",,,,
Texas,Cities,La Feria,0,0,0,0,"7,340",,,,
Texas,Cities,Lago Vista,0,0,0,0,"6,550",,,,
Texas,Cities,La Grange,0,0,0,0,"4,656",,,,
Texas,Cities,La Grulla,0,0,0,,"1,639",,,,
Texas,Cities,Laguna Vista,0,0,0,0,"3,179",,,,
Texas,Cities,La Joya,0,0,0,0,"4,153",,,,
Texas,Cities,Lake Dallas,0,0,0,0,"7,390",,,,
Texas,Cities,Lake Jackson,0,0,0,0,"27,273",,,,
Texas,Cities,Lakeside,0,0,0,0,"1,357",,,,
Texas,Cities,Lakeview,0,0,0,0,"6,413",,,,
Texas,Cities,Lakeway,0,0,0,0,"12,815",,,,
Texas,Cities,Lake Worth,0,0,0,0,"4,710",,,,
Texas,Cities,La Marque,0,0,0,0,"14,976",,,,
Texas,Cities,Lamesa,0,0,0,0,"9,136",,,,
Texas,Cities,Lampasas,0,0,0,0,"6,899",,,,
Texas,Cities,La Porte,0,0,0,0,"34,671",,,,
Texas,Cities,Laredo,0,0,0,0,"247,353",,,,
Texas,Cities,La Vernia,0,0,0,0,"1,137",,,,
Texas,Cities,La Villa,,0,0,0,"1,978",,,,
Texas,Cities,Lavon,0,0,0,0,"2,318",,,,
Texas,Cities,League City,0,0,0,0,"89,596",,,,
Texas,Cities,Leander,0,0,0,0,"30,657",,,,
Texas,Cities,Leon Valley,0,0,0,0,"10,833",,,,
Texas,Cities,Levelland,0,0,0,0,"13,681",,,,
Texas,Cities,Lewisville,0,0,0,0,"100,710",,,,
Texas,Cities,Lexington,0,0,0,0,"1,170",,,,
Texas,Cities,Liberty,0,,,0,"8,857",,,,
Texas,Cities,Lindale,0,0,0,0,"5,257",,,,
Texas,Cities,Linden,0,0,0,0,"1,964",,,,
Texas,Cities,Little Elm,0,0,0,0,"29,958",,,,
Texas,Cities,Littlefield,0,0,0,0,"6,368",,,,
Texas,Cities,Live Oak,0,0,0,0,"14,541",,,,
Texas,Cities,Livingston,0,0,0,0,"5,207",,,,
Texas,Cities,Llano,0,0,0,0,"3,249",,,,
Texas,Cities,Lockhart,0,0,0,0,"12,971",,,,
Texas,Cities,Lockney,0,,,,"1,812",,,,
Texas,Cities,Lometa,0,0,0,,882,,,,
Texas,Cities,Lone Star,0,0,0,0,"1,553",,,,
Texas,Cities,Lorena,0,0,0,0,"1,709",,,,
Texas,Cities,Lorenzo,0,0,0,0,"1,180",,,,
Texas,Cities,Los Fresnos,0,0,0,0,"5,800",,,,
Texas,Cities,Lubbock,0,0,0,0,"237,875",,,,
Texas,Cities,Lufkin,0,0,0,0,"36,315",,,,
Texas,Cities,Luling,0,0,0,0,"5,612",,,,
Texas,Cities,Lumberton,0,0,0,0,"12,081",,,,
Texas,Cities,Lyford,0,0,0,0,"2,611",,,,
Texas,Cities,Lytle,0,0,0,0,"2,665",,,,
Texas,Cities,Madisonville,0,0,,,"4,452",,,,
Texas,Cities,Magnolia,0,,0,0,"1,490",,,,
Texas,Cities,Malakoff,0,0,0,0,"2,327",,,,
Texas,Cities,Manor,0,0,0,0,"6,137",,,,
Texas,Cities,Mansfield,0,0,0,0,"60,179",,,,
Texas,Cities,Manvel,0,0,0,0,"6,381",,,,
Texas,Cities,Marlin,0,0,0,0,"5,847",,,,
Texas,Cities,Martindale,0,0,0,0,"1,145",,,,
Texas,Cities,Mathis,0,0,0,0,"4,989",,,,
Texas,Cities,McGregor,0,0,0,0,"5,036",,,,
Texas,Cities,Meadows Place,0,0,0,0,"4,721",,,,
Texas,Cities,Melissa,0,0,0,0,"5,839",,,,
Texas,Cities,Memorial Villages,0,0,,0,"11,660",,,,
Texas,Cities,Memphis,0,0,0,0,"2,232",,,,
Texas,Cities,Meridian,0,0,0,0,"1,484",,,,
Texas,Cities,Merkel,0,0,0,0,"2,608",,,,
Texas,Cities,Mesquite,0,0,0,0,"144,313",,,,
Texas,Cities,Mexia,0,0,0,0,"7,544",,,,
Texas,Cities,Midland,0,0,0,0,"122,259",,,,
Texas,Cities,Midlothian,0,0,0,0,"19,425",,,,
Texas,Cities,Mineola,0,0,0,0,"4,485",,,,
Texas,Cities,Mission,0,0,0,0,"81,360",,,,
Texas,Cities,Missouri City,0,0,0,0,"69,487",,,,
Texas,Cities,Monahans,0,0,0,0,"7,163",,,,
Texas,Cities,Mont Belvieu,0,0,0,0,"4,366",,,,
Texas,Cities,Montgomery,0,0,,0,670,,,,
Texas,Cities,Morgans Point Resort,0,0,0,0,"4,257",,,,
Texas,Cities,Moulton,0,0,0,0,898,,,,
Texas,Cities,Mount Pleasant,0,0,0,0,"16,101",,,,
Texas,Cities,Muleshoe,0,0,0,0,"5,121",,,,
Texas,Cities,Munday,0,0,0,0,"1,331",,,,
Texas,Cities,Murphy,0,0,0,0,"19,347",,,,
Texas,Cities,Mustang Ridge,0,0,0,0,939,,,,
Texas,Cities,Nacogdoches,0,0,0,0,"34,413",,,,
Texas,Cities,Naples,0,0,0,0,"1,357",,,,
Texas,Cities,Nash,0,0,,0,"3,076",,,,
Texas,Cities,Nassau Bay,0,0,0,0,"4,092",,,,
Texas,Cities,Navasota,0,0,0,0,"7,239",,,,
Texas,Cities,Nederland,0,0,0,0,"17,464",,,,
Texas,Cities,Needville,0,0,0,0,"2,879",,,,
Texas,Cities,New Boston,0,,0,0,"4,507",,,,
Texas,Cities,New Braunfels,0,0,0,0,"61,651",,,,
Texas,Cities,New Deal,0,0,,,800,,,,
Texas,Cities,Nixon,0,0,,,"2,418",,,,
Texas,Cities,Nocona,0,0,0,0,"2,996",,,,
Texas,Cities,Nolanville,0,0,0,0,"4,483",,,,
Texas,Cities,Northlake,0,0,0,0,"1,897",,,,
Texas,Cities,North Richland Hills,0,0,0,0,"65,899",,,,
Texas,Cities,Oak Ridge,0,0,0,0,168,,,,
Texas,Cities,Oak Ridge North,,0,0,0,"3,143",,,,
Texas,Cities,Odessa,0,0,0,0,"108,265",,,,
Texas,Cities,O'Donnell,0,,0,0,809,,,,
Texas,Cities,Olmos Park,0,0,0,0,"2,314",,,,
Texas,Cities,Olney,0,0,0,0,"3,221",,,,
Texas,Cities,Olton,0,0,0,0,"2,234",,,,
Texas,Cities,Omaha,0,0,0,0,"1,012",,,,
Texas,Cities,Onalaska,0,0,,,"1,724",,,,
Texas,Cities,Orange,0,,0,0,"19,057",,,,
Texas,Cities,Orange Grove,0,0,0,0,"1,357",,,,
Texas,Cities,Overton,0,0,0,0,"2,580",,,,
Texas,Cities,Ovilla,0,0,0,0,"3,535",,,,
Texas,Cities,Oyster Creek,,0,0,,"1,124",,,,
Texas,Cities,Paducah,0,0,0,0,"1,164",,,,
Texas,Cities,Palacios,0,0,0,0,"4,666",,,,
Texas,Cities,Palestine,,,0,0,"18,458",,,,
Texas,Cities,Palmer,0,0,0,0,"2,023",,,,
Texas,Cities,Palmhurst,0,0,0,0,"2,698",,,,
Texas,Cities,Palm Valley,0,0,0,0,"1,311",,,,
Texas,Cities,Palmview,0,0,0,0,"5,625",,,,
Texas,Cities,Pampa,0,0,0,0,"18,471",,,,
Texas,Cities,Panhandle,0,0,0,0,"2,438",,,,
Texas,Cities,Pantego,0,0,0,0,"2,483",,,,
Texas,Cities,Paris,0,0,0,0,"25,048",,,,
Texas,Cities,Parker,0,0,0,0,"4,205",,,,
Texas,Cities,Pearland,0,0,0,0,"98,183",,,,
Texas,Cities,Pearsall,0,0,0,0,"9,488",,,,
Texas,Cities,Pecos,0,0,0,0,"8,786",,,,
Texas,Cities,Penitas,,0,0,0,"4,693",,,,
Texas,Cities,Perryton,0,0,0,0,"9,392",,,,
Texas,Cities,Pflugerville,0,0,0,0,"53,007",,,,
Texas,Cities,Pharr,0,0,0,0,"73,932",,,,
Texas,Cities,Pilot Point,0,0,0,0,"4,017",,,,
Texas,Cities,Pinehurst,0,,0,0,"2,087",,,,
Texas,Cities,Pittsburg,0,0,0,0,"4,514",,,,
Texas,Cities,Plainview,0,0,0,0,"22,225",,,,
Texas,Cities,Pleasanton,0,0,0,0,"9,394",,,,
Texas,Cities,Ponder,0,0,0,0,"1,463",,,,
Texas,Cities,Port Aransas,0,0,0,0,"3,726",,,,
Texas,Cities,Port Arthur,,0,0,,"54,032",,,,
Texas,Cities,Port Isabel,0,0,0,0,"5,055",,,,
Texas,Cities,Portland,0,0,0,0,"15,572",,,,
Texas,Cities,Port Lavaca,0,0,,,"12,329",,,,
Texas,Cities,Port Neches,0,0,,0,"12,773",,,,
Texas,Cities,Poteet,0,0,0,0,"3,375",,,,
Texas,Cities,Pottsboro,0,0,0,0,"2,190",,,,
Texas,Cities,Premont,0,0,0,,"2,722",,,,
Texas,Cities,Presidio,0,0,0,0,"4,204",,,,
Texas,Cities,Primera,0,0,0,0,"4,146",,,,
Texas,Cities,Princeton,0,0,0,0,"7,684",,,,
Texas,Cities,Progreso,0,0,0,0,"5,776",,,,
Texas,Cities,Prosper,0,0,0,0,"12,501",,,,
Texas,Cities,Queen City,0,0,0,0,"1,464",,,,
Texas,Cities,Quitman,0,0,0,0,"1,801",,,,
Texas,Cities,Ralls,0,0,0,0,"1,966",,,,
Texas,Cities,Rancho Viejo,0,0,0,0,"2,486",,,,
Texas,Cities,Ranger,0,0,0,0,"2,456",,,,
Texas,Cities,Ransom Canyon,0,0,0,0,"1,114",,,,
Texas,Cities,Raymondville,0,0,0,0,"11,164",,,,
Texas,Cities,Red Oak,0,0,0,0,"11,168",,,,
Texas,Cities,Refugio,0,0,0,,"2,828",,,,
Texas,Cities,Reno,0,0,0,0,"3,261",,,,
Texas,Cities,Richardson,0,0,0,0,"104,577",,,,
Texas,Cities,Richland Hills,0,0,0,0,"8,012",,,,
Texas,Cities,Richwood,,0,0,0,"3,646",,,,
Texas,Cities,Riesel,0,0,0,0,"1,018",,,,
Texas,Cities,Rio Grande City,,0,0,0,"13,971",,,,
Texas,Cities,Rio Hondo,0,0,0,0,"2,429",,,,
Texas,Cities,River Oaks,0,0,0,0,"7,620",,,,
Texas,Cities,Roanoke,0,0,0,0,"6,644",,,,
Texas,Cities,Robinson,0,0,0,0,"11,237",,,,
Texas,Cities,Robstown,0,0,0,0,"11,665",,,,
Texas,Cities,Rockdale,0,0,0,0,"5,391",,,,
Texas,Cities,Rockport,0,0,0,0,"9,256",,,,
Texas,Cities,Rockwall,0,0,0,0,"40,622",,,,
Texas,Cities,Rollingwood,0,0,0,0,"1,529",,,,
Texas,Cities,Roma,0,0,0,,"9,900",,,,
Texas,Cities,Roscoe,0,0,0,0,"1,298",,,,
Texas,Cities,Rose City,,,,0,511,,,,
Texas,Cities,Rosenberg,0,0,0,0,"32,059",,,,
Texas,Cities,Round Rock,0,0,0,0,"108,577",,,,
Texas,Cities,Rowlett,0,0,0,0,"58,177",,,,
Texas,Cities,Royse City,0,0,0,0,"10,132",,,,
Texas,Cities,Runaway Bay,0,0,0,0,"1,352",,,,
Texas,Cities,Rusk,0,,,,"5,613",,,,
Texas,Cities,Sabinal,0,0,0,0,"1,692",,,,
Texas,Cities,Sachse,0,0,0,0,"21,986",,,,
Texas,Cities,Saginaw,0,0,0,0,"21,208",,,,
Texas,Cities,Salado,0,0,0,0,"2,159",,,,
