Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population3
,,,Southwestern Illinois College,0,0,0,0,13221
,,,"University of Illinois, Springfield",0,0,0,0,5174
,,Metropolitan Counties,Alexander,0,0,0,0,
,,,Bond,0,0,0,0,
,,,Boone,0,0,0,0,
,,,Champaign,0,0,0,0,
,,,Clinton,0,0,0,0,
,,,Cook,0,0,0,0,
,,,De Kalb,,0,0,0,
,,,Du Page,0,0,0,0,
,,,Ford,0,0,0,0,
,,,Grundy,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Macoupin,0,0,0,0,
,,,Madison,0,0,0,0,
,,,McLean,0,0,0,0,
,,,Mercer,0,0,0,0,
,,,Piatt,0,0,0,0,
,,,Rock Island,0,0,0,0,
,,,Sangamon,0,0,0,0,
,,,Stark,0,0,0,0,
,,,Vermilion,0,0,0,0,
,,,Will,0,,,,
,,,Woodford,0,0,0,0,
,,Nonmetropolitan Counties,Brown,0,0,0,0,
,,,Bureau,0,0,0,0,
,,,Carroll,0,,0,0,
,,,Christian,0,0,,0,
,,,Clark,0,0,0,,
,,,Clay,0,0,0,0,
,,,Coles,0,0,0,0,
,,,De Witt,0,0,0,0,
,,,Douglas,0,0,0,0,
,,,Edgar,0,0,0,0,
,,,Effingham,0,0,0,0,
,,,Fayette,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Gallatin,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Hamilton,0,0,0,0,
,,,Hardin,0,0,0,0,
,,,Henderson,0,0,0,,
,,,Iroquois,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Jasper,0,0,0,0,
,,,Jefferson,0,0,0,0,
,,,Jo Daviess,0,0,0,0,
,,,Lawrence,0,0,0,,
,,,Livingston,0,0,0,0,
,,,Logan,0,0,0,,
,,,Mason,0,0,0,0,
,,,Massac,0,0,0,0,
,,,McDonough,,,,0,
,,,Moultrie,0,0,0,0,
,,,Ogle,0,0,0,0,
,,,Perry,0,0,0,0,
,,,Pope,0,0,0,0,
,,,Randolph,,0,0,,
,,,Richland,0,0,,,
,,,Saline,0,0,0,0,
,,,Schuyler,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Shelby,0,0,0,0,
,,,Stephenson,0,0,0,0,
,,,Union,0,0,0,0,
,,,Wabash,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Wayne,0,0,0,0,
,,,Whiteside,0,0,0,0,
,,,Williamson,0,0,0,0,
,,Other Agencies,Canton Park District,0,0,0,0,
,,,Capitol Airport Authority,0,0,0,0,
,,,Cook County Forest Preserve,0,0,0,0,
,,,Crystal Lake Park District,0,0,0,0,
,,,Du Page County Forest Preserve,0,0,0,0,
,,,Fon du Lac Park District,0,0,0,0,
,,,Fox Valley Park District,0,0,,,
,,,Illinois Commerce Commission,0,0,0,0,
,,,Lake County Forest Preserve,0,,,,
,,,McHenry County Conservation District,0,0,0,0,
,,,Naperville Park District,0,0,0,0,
,,,Oak Forest Hospital,0,0,0,0,
,,,Rockford Metro Centre,0,0,0,0,
,,,Rockford Park District,0,0,0,0,
,,,Secretary of State Police,0,0,0,0,
,Indiana,Cities,Alexandria,0,0,0,,5171
,,,Auburn,0,0,0,0,12796
,,,Aurora,0,0,0,0,3769
,,,Austin,,0,,,4317
,,,Avon,0,0,0,0,12510
,,,Beech Grove,0,0,0,0,14264
,,,Boonville,0,0,0,0,6278
,,,Bremen,0,0,0,0,4611
,,,Brownsburg,0,0,0,0,21394
,,,Burns Harbor,0,0,0,0,1162
,,,Carmel,0,0,0,0,79596
,,,Cedar Lake,0,0,0,0,11619
,,,Charlestown,0,0,0,0,7624
,,,Chesterfield,0,0,0,,2560
,,,Clarksville,0,0,,0,21835
,,,Clinton,,,0,,4918
,,,Columbia City,0,0,0,0,8795
,,,Columbus,0,0,0,,44286
,,,Corydon,0,0,0,0,3138
,,,Crawfordsville,0,0,0,0,15996
,,,Crown Point,,,,0,27457
,,,Culver,0,0,0,0,1360
,,,Danville,0,0,,,9047
,,,Decatur,0,0,0,0,9453
,,,Delphi,0,0,0,0,2908
,,,Dyer,,0,,0,16474
,,,East Chicago,0,0,0,0,29850
,,,Edinburgh,0,0,0,0,4503
,,,Ellettsville,0,0,0,0,6411
,,,Elwood,0,0,0,0,8658
,,,Fairmount,0,0,0,0,2969
,,,Fishers,0,0,0,0,77186
,,,Fort Wayne,0,0,0,0,254987
,,,Frankfort,0,0,0,0,16506
,,,Goshen,0,0,0,0,31881
,,,Greensburg,,,,0,11551
,,,Greenwood,0,0,0,0,50045
,,,Hagerstown,0,0,0,0,1796
,,,Hartford City,0,0,0,0,6252
,,,Hebron,,0,0,0,3743
,,,Hobart,0,0,0,0,29207
,,,Huntingburg,0,0,0,0,6088
,,,Huntington,0,0,0,0,17480
,,,Jasper,0,0,0,0,15115
,,,Jeffersonville,0,0,0,0,45183
,,,Kendallville,0,,,,9912
,,,Knox,,,0,0,3723
,,,Lake Station,0,0,0,0,12636
,,,La Porte,0,,,0,22166
,,,Lawrenceburg,0,0,0,0,5068
,,,Ligonier,0,0,0,0,4428
,,,Lowell,0,0,0,0,9323
,,,Merrillville,0,0,0,0,35426
,,,Monticello,0,0,0,0,5405
,,,Mooresville,0,0,0,0,9374
,,,Mount Vernon,0,0,0,0,6721
,,,Nappanee,0,0,0,0,6682
,,,New Albany,0,0,0,0,36558
,,,New Castle,0,0,0,0,18207
,,,New Haven,0,0,0,0,14870
,,,New Whiteland,0,0,0,0,5500
,,,North Judson,,,0,0,1781
,,,North Vernon,0,0,0,0,6762
,,,Peru,0,0,0,0,11475
,,,Plainfield,0,0,0,0,27772
,,,Plymouth,0,0,0,0,10084
,,,Porter,0,0,0,0,4883
,,,Portland,0,0,0,0,6255
,,,Schererville,0,0,0,0,29392
,,,Scottsburg,0,0,0,0,6781
,,,Tell City,0,0,0,0,7309
,,,Terre Haute,0,0,0,0,61095
,,,Tipton,0,0,0,0,5132
,,,Vincennes,0,0,0,0,18517
,,,Warsaw,0,0,0,0,13628
,,,Waterloo,0,0,,,2253
,,,West Lafayette,0,0,0,0,29747
,,,Westville,0,0,0,0,5883
,,,Whitestown,0,,,,2882
,,,Winona Lake,0,0,0,0,4933
,,Universities and Colleges,Ball State University,0,0,0,0,22083
,,,Indiana University:,,,,,
,,,Bloomington,0,0,,,42464
,,,Gary,0,0,0,0,5969
,,,Marian University,0,0,0,0,2357
,,Metropolitan Counties,Bartholomew,0,0,0,0,
,,,Brown,0,0,0,0,
,,,Delaware,0,0,0,0,
,,,Floyd,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Newton,0,0,0,0,
,,,Putnam,0,0,0,0,
,,,Shelby,0,0,0,0,
,,,St. Joseph,0,0,0,0,
,,,Sullivan,0,0,0,0,
,,,Tippecanoe,0,0,0,0,
,,,Tipton,0,,,,
,,,Vermillion,,0,,,
,,,Warrick,0,0,0,0,
,,,Wells,0,0,0,0,
,,Nonmetropolitan Counties,Blackford,0,0,0,0,
,,,Cass,0,0,0,0,
,,,Clinton,0,0,0,0,
,,,Crawford,0,0,0,0,
,,,Daviess,0,0,0,0,
,,,Fulton,0,0,0,0,
,,,Grant,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Huntington,0,0,0,0,
,,,Knox,0,0,0,0,
,,,Noble,0,0,0,0,
,,,Pulaski,0,,0,0,
,,,Randolph,0,0,0,0,
,,,Rush,0,0,0,0,
,,,Scott,0,,,,
,,,Starke,0,0,0,0,
,,,Steuben,0,0,0,,
,,Other Agencies,Indiana State Excise Police,0,0,0,0,
,,,Northern Indiana Commuter Transportation District,0,0,0,0,
,,,St. Joseph County Airport Authority,0,0,0,,
,Iowa,Cities,Adel,0,0,0,0,3701
,,,Albia,0,0,0,0,3786
,,,Algona,0,0,0,0,5589
,,,Altoona,0,0,0,0,14617
,,,Ames,0,0,0,0,59274
,,,Anamosa,0,0,0,0,5562
,,,Ankeny,0,0,0,0,45821
,,,Atlantic,0,0,0,0,7149
,,,Audubon,0,0,0,0,2187
,,,Belmond,0,0,0,0,2388
,,,Bloomfield,0,0,0,0,2654
,,,Boone,0,0,0,0,12727
,,,Burlington,0,0,0,0,25797
,,,Camanche,0,0,0,0,4471
,,,Carlisle,0,0,0,0,3896
,,,Carroll,0,0,0,0,10156
,,,Carter Lake,0,0,0,0,3805
,,,Cedar Falls,0,0,0,0,39466
,,,Centerville,0,0,0,0,5557
,,,Chariton,0,0,0,0,4344
,,,Charles City,0,0,0,0,7692
,,,Cherokee,0,0,0,0,5281
,,,Clarinda,0,0,0,0,5601
,,,Clarion,0,0,0,0,2865
,,,Clear Lake,0,0,0,0,7818
,,,Clinton,0,0,0,0,27026
,,,Clive,0,0,0,,15528
,,,Coralville,0,0,0,0,19006
,,,Council Bluffs,0,0,0,0,62556
,,,Cresco,0,0,0,0,3888
,,,Creston,0,0,0,0,7875
,,,Decorah,0,0,0,0,8170
,,,Denison,0,0,0,0,8341
,,,De Witt,0,0,0,0,5350
,,,Dubuque,0,0,0,0,57939
,,,Dyersville,0,0,,,4079
,,,Eldora,0,0,0,0,2746
,,,Eldridge,0,0,0,0,5681
,,,Emmetsburg,0,0,0,0,3924
,,,Estherville,0,0,0,0,6393
,,,Evansdale,0,0,0,0,4776
,,,Fairfield,0,0,0,0,9514
,,,Forest City,0,0,0,0,4173
,,,Fort Dodge,0,0,0,0,25338
,,,Fort Madison,0,0,0,0,11109
,,,Glenwood,0,0,0,0,5297
,,,Grundy Center,0,0,0,0,2720
,,,Hampton,0,0,0,0,4484
,,,Hawarden,0,0,0,0,2559
,,,Hiawatha,0,0,0,0,7061
,,,Humboldt,0,0,0,0,4715
,,,Independence,0,0,0,0,5997
,,,Indianola,0,0,0,0,14859
,,,Iowa City,0,0,0,0,68217
,,,Iowa Falls,0,0,0,0,5265
,,,Johnston,0,0,0,,17368
,,,Keokuk,0,0,0,0,10836
,,,Le Claire,,0,0,0,3785
,,,Le Mars,0,0,0,0,9877
,,,Leon,0,,0,0,1987
,,,Lisbon,0,0,0,0,2163
,,,Manchester,0,0,0,0,5206
,,,Maquoketa,0,0,0,0,6173
,,,Marengo,0,0,0,0,2541
,,,Marion,0,0,0,0,34950
,,,Marshalltown,0,0,0,0,27696
,,,Mason City,0,0,0,0,28226
,,,Missouri Valley,0,0,0,0,2853
,,,Monticello,0,0,0,0,3816
,,,Mount Pleasant,0,0,0,0,8713
,,,Mount Vernon,0,0,0,0,4530
,,,Muscatine,0,0,0,0,23006
,,,Nevada,0,0,0,0,6834
,,,New Hampton,0,0,0,0,3590
,,,Newton,0,0,0,,15334
,,,North Liberty,0,0,0,0,13444
,,,Norwalk,0,0,0,0,8992
,,,Oelwein,0,0,0,0,6449
,,,Ogden,0,0,0,0,2055
,,,Orange City,0,0,0,0,6035
,,,Osage,0,0,0,0,3638
,,,Osceola,0,0,0,0,4955
,,,Oskaloosa,0,0,0,0,11523
,,,Ottumwa,0,0,0,0,25154
,,,Pella,0,0,0,0,10406
,,,Perry,0,0,0,0,7742
,,,Pleasant Hill,0,0,0,0,8831
,,,Polk City,0,0,0,0,3436
,,,Prairie City,0,0,0,0,1689
,,,Red Oak,0,0,0,0,5772
,,,Sergeant Bluff,0,0,0,0,4249
,,,Sheldon,0,0,0,0,5215
,,,Shenandoah,0,0,0,0,5177
,,,Spencer,0,0,0,0,11292
,,,Spirit Lake,0,0,0,0,4865
,,,State Center,0,0,0,0,1476
,,,Storm Lake,0,0,0,0,10656
,,,Story City,0,0,0,0,3449
,,,Tipton,0,0,0,0,3238
,,,Urbandale,0,0,0,0,39670
,,,Vinton,0,0,0,0,5285
,,,Washington,0,0,0,0,7304
,,,Waterloo,0,0,0,0,68764
,,,Waukee,0,0,0,0,13862
,,,Waverly,0,0,0,0,9926
,,,Webster City,0,0,0,0,8112
,,,West Branch,0,0,0,0,2334
,,,West Burlington,0,0,0,0,2984
,,,West Des Moines,0,0,0,0,56905
,,,West Liberty,0,0,0,0,3756
,,,West Union,0,0,0,0,2499
,,,Williamsburg,0,0,0,0,3084
,,,Wilton,0,0,0,0,2817
,,,Windsor Heights,0,0,0,0,4885
,,,Winterset,0,0,0,0,5217
,,Universities and Colleges,University of Northern Iowa,0,0,0,0,13201
,,Metropolitan Counties,Benton,0,0,0,0,
,,,Black Hawk,0,0,0,0,
,,,Bremer,0,0,0,0,
,,,Dallas,0,0,0,0,
,,,Grundy,0,0,0,0,
,,,Guthrie,0,0,0,0,
,,,Harrison,0,0,0,0,
,,,Jones,0,0,0,0,
,,,Linn,0,0,0,0,
,,,Madison,0,0,0,0,
,,,Mills,0,0,0,0,
,,,Pottawattamie,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Story,0,0,0,0,
,,,Warren,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Woodbury,0,0,0,0,
,,Nonmetropolitan Counties,Adair,0,0,0,0,
,,,Adams,0,0,0,0,
,,,Appanoose,0,0,0,0,
,,,Boone,0,0,0,0,
,,,Buchanan,0,0,0,0,
,,,Buena Vista,0,0,0,0,
,,,Butler,0,0,0,0,
,,,Calhoun,0,0,0,0,
,,,Cass,0,0,0,0,
,,,Cedar,0,0,0,0,
,,,Cerro Gordo,0,0,0,0,
,,,Cherokee,0,0,0,0,
,,,Clarke,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Clinton,0,0,0,0,
,,,Crawford,0,0,0,0,
,,,Davis,0,0,0,0,
,,,Delaware,0,0,0,0,
,,,Des Moines,0,0,0,0,
,,,Dickinson,0,0,0,0,
,,,Emmet,0,0,0,0,
,,,Fayette,0,0,0,0,
,,,Floyd,0,0,0,0,
,,,Greene,0,0,0,0,
,,,Hamilton,0,0,0,0,
,,,Hancock,0,0,0,0,
,,,Hardin,0,0,0,0,
,,,Henry,0,0,0,0,
,,,Howard,0,0,0,0,
,,,Humboldt,0,0,0,0,
,,,Ida,0,0,0,0,
,,,Iowa,0,0,0,0,
,,,Jasper,0,,,,
,,,Jefferson,0,0,0,0,
,,,Keokuk,0,0,,,
,,,Kossuth,0,0,0,0,
,,,Lee,0,0,0,0,
,,,Louisa,0,0,0,0,
,,,Lucas,0,0,0,0,
,,,Lyon,0,0,0,0,
,,,Mahaska,0,0,,,
,,,Marion,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,Mitchell,0,0,0,0,
,,,Monona,0,0,0,0,
,,,Monroe,0,0,0,0,
,,,Muscatine,0,0,0,0,
,,,O'Brien,0,0,0,0,
,,,Osceola,0,0,0,0,
,,,Page,0,0,0,0,
,,,Palo Alto,0,0,0,0,
,,,Plymouth,0,0,0,0,
,,,Pocahontas,0,0,0,0,
,,,Sac,,0,0,0,
,,,Shelby,0,0,0,0,
,,,Sioux,0,0,0,0,
,,,Tama,0,0,0,0,
,,,Taylor,0,0,0,0,
,,,Union,0,0,0,0,
,,,Van Buren,0,0,0,0,
,,,Wapello,0,0,0,0,
,,,Wayne,0,0,0,0,
,,,Webster,0,0,0,0,
,,,Winnebago,0,0,0,0,
,,,Winneshiek,0,0,0,0,
,,,Worth,0,0,0,0,
,,,Wright,0,0,0,0,
,Kansas,Cities,Abilene,0,0,0,0,6887
,,,Altamont,0,0,0,0,1087
,,,Andale,0,0,0,0,934
,,,Anthony,0,0,0,0,2283
,,,Arcadia,0,0,0,0,312
,,,Argonia,0,0,,,504
,,,Arkansas City,0,0,0,0,12494
,,,Arma,0,0,0,0,1490
,,,Attica,0,0,0,0,630
,,,Atwood,0,0,0,0,1202
,,,Auburn,0,0,0,0,1235
,,,Augusta,0,0,0,0,9333
,,,Baldwin City,0,0,0,0,4544
,,,Basehor,0,0,0,0,4642
,,,Baxter Springs,0,0,0,0,4265
,,,Belleville,0,0,0,0,2004
,,,Beloit,0,0,0,0,3859
,,,Bentley,,0,0,0,533
,,,Benton,0,0,0,0,886
,,,Blue Rapids,0,0,,,1025
,,,Bonner Springs,0,0,0,0,7360
,,,Bucklin,0,0,0,0,799
,,,Buhler,0,0,0,0,1335
,,,Burden,,,0,0,538
,,,Burlingame,0,0,0,0,940
,,,Burlington,0,0,0,0,2691
,,,Burns,0,0,0,0,229
,,,Burrton,0,0,0,0,907
,,,Bushton,0,0,0,0,281
,,,Caldwell,0,0,0,0,1075
,,,Caney,0,0,0,0,2217
,,,Canton,,0,0,0,753
,,,Carbondale,0,0,0,0,1446
,,,Cawker City,0,0,0,0,472
,,,Cedar Vale,0,0,0,0,583
,,,Chapman,0,0,0,0,1402
,,,Chase,0,0,0,0,480
,,,Cheney,0,0,0,0,2107
,,,Cherokee,0,0,0,0,719
,,,Cherryvale,0,0,0,,2382
,,,Chetopa,0,0,0,0,1132
,,,Claflin,0,0,0,,649
,,,Clearwater,0,0,0,0,2497
,,,Coffeyville,0,0,0,0,10360
,,,Colby,0,0,0,0,5421
,,,Columbus,0,0,0,0,3333
,,,Colwich,0,0,0,0,1335
,,,Concordia,0,0,0,0,5429
,,,Conway Springs,0,0,0,0,1280
,,,Council Grove,0,0,0,0,2196
,,,Delphos,0,0,,,361
,,,Dodge City,0,0,0,0,27514
,,,Eastborough,0,0,0,0,778
,,,Edwardsville,0,0,0,0,4368
,,,El Dorado,0,0,0,0,13104
,,,Elkhart,0,0,0,0,2219
,,,Ellis,0,0,0,0,2075
,,,Ellsworth,0,0,0,0,3140
,,,Elwood,0,0,0,0,1232
,,,Erie,0,0,,,1157
,,,Eskridge,0,0,0,0,537
,,,Eudora,0,0,0,0,6175
,,,Fairway,0,0,0,0,3907
,,,Florence,0,0,0,0,468
,,,Frankfort,,,0,,731
,,,Fredonia,0,0,0,0,2498
,,,Frontenac,0,0,0,0,3459
,,,Galena,0,0,0,0,3105
,,,Garden City,0,0,0,0,26827
,,,Garden Plain,0,0,0,0,854
,,,Gardner,0,0,0,0,19244
,,,Garnett,0,0,0,0,3437
,,,Girard,0,0,0,0,2807
,,,Goddard,0,0,0,0,4372
,,,Goessel,0,0,0,0,542
,,,Goodland,0,,0,,4518
,,,Grandview Plaza,0,0,0,0,1570
,,,Great Bend,0,0,0,0,16097
,,,Halstead,0,0,0,0,2098
,,,Haven,0,0,0,,1245
,,,Havensville,0,0,0,0,134
,,,Hays,0,0,0,0,20640
,,,Herington,0,0,0,0,2542
,,,Hesston,0,0,0,0,3733
,,,Hiawatha,0,0,0,0,3192
,,,Highland,0,0,0,0,1018
,,,Hill City,0,0,0,0,1483
,,,Hillsboro,0,0,0,0,3012
,,,Hoisington,0,0,0,0,2723
,,,Holcomb,0,0,0,0,2107
,,,Holton,0,0,0,0,3350
,,,Holyrood,0,0,0,0,450
,,,Horton,0,0,,,1787
,,,Howard,0,0,,,691
,,,Hoxie,0,0,0,0,1209
,,,Hugoton,0,0,0,0,3929
,,,Humboldt,0,0,0,,1965
,,,Inman,0,0,0,0,1386
,,,Kanopolis,0,0,0,0,495
,,,Kechi,0,0,0,0,1921
,,,Kingman,0,0,0,0,3197
,,,Kiowa,0,0,0,0,1033
,,,La Crosse,0,0,0,0,1351
,,,La Cygne,0,0,0,0,1156
,,,Lake Quivira,0,0,0,0,912
,,,Larned,0,0,0,0,4080
,,,Lebo,0,0,0,0,946
,,,Lenexa,0,0,0,0,48496
,,,Leon,0,0,0,0,708
,,,Liberal,0,0,0,0,20655
,,,Lindsborg,0,0,0,0,3480
,,,Linn Valley,0,0,0,0,809
,,,Little River,0,0,0,0,561
,,,Lyndon,0,0,0,0,1059
,,,Lyons,0,0,0,0,3763
,,,Macksville,0,0,0,0,552
,,,Maize,0,0,0,0,3442
,,,Maple Hill,0,0,0,0,624
,,,Marion,0,0,0,0,1939
,,,Marysville,0,0,0,0,3315
,,,McLouth,0,0,0,0,886
,,,Meade,0,0,0,0,1732
,,,Medicine Lodge,0,0,0,0,2022
,,,Meriden,0,0,0,0,818
,,,Merriam,0,0,0,0,11073
,,,Minneapolis,0,0,0,0,2045
,,,Mission Hills,0,0,0,0,3520
,,,Moran,0,0,0,0,562
,,,Mound City,0,0,0,0,698
,,,Moundridge,0,0,0,0,1748
,,,Mount Hope,,,,0,818
,,,Mulberry,0,0,0,0,523
,,,Mulvane,0,0,0,0,6150
,,,Neodesha,0,0,0,0,2502
,,,Newton,0,0,0,0,19254
,,,Nickerson,0,0,0,0,1077
,,,North Newton,0,0,0,0,1770
,,,Norton,0,0,0,0,2947
,,,Nortonville,0,0,0,0,641
,,,Norwich,0,0,0,0,494
,,,Oakley,0,0,0,0,2058
,,,Oberlin,0,0,0,0,1799
,,,Onaga,0,0,0,0,706
,,,Osage City,0,0,0,0,2962
,,,Osawatomie,0,0,0,0,4475
,,,Oskaloosa,0,0,0,0,1120
,,,Oswego,0,0,0,0,1841
,,,Ottawa,0,0,0,0,12729
,,,Overbrook,0,0,0,0,1065
,,,Oxford,0,0,,,1056
,,,Paola,0,0,0,0,5638
,,,Park City,0,0,0,0,7343
,,,Parsons,0,0,0,0,10567
,,,Peabody,0,0,0,0,1218
,,,Perry,0,0,0,0,935
,,,Prairie Village,0,0,0,0,21583
,,,Quinter,,0,,,924
,,,Roeland Park,0,,,,6774
,,,Rolla,,,0,,445
,,,Rose Hill,0,0,0,0,3956
,,,Rossville,0,0,0,0,1158
,,,Russell,0,0,0,0,4535
,,,Sabetha,0,0,0,0,2587
,,,Scott City,0,0,0,0,3840
,,,Scranton,0,0,0,0,715
,,,Sedan,0,0,,0,1131
,,,Sedgwick,0,0,0,0,1706
,,,Seneca,0,0,0,0,2004
,,,Shawnee,0,0,0,0,62604
,,,South Hutchinson,0,0,0,0,2473
,,,Spearville,0,0,0,0,778
,,,Spring Hill,0,0,0,0,5472
,,,Stafford,0,0,0,0,1049
,,,St. Francis,0,0,0,0,1337
,,,St. John,0,0,0,0,1303
,,,St. Marys,0,0,0,0,2644
,,,Stockton,0,0,0,0,1337
,,,Tonganoxie,0,0,0,0,5028
,,,Troy,0,0,0,0,1016
,,,Udall,0,0,0,0,751
,,,Ulysses,0,0,0,0,6200
,,,Valley Center,0,0,0,0,6865
,,,Valley Falls,0,0,0,0,1200
,,,Victoria,0,0,0,,1222
,,,Wa Keeney,0,0,0,0,1874
,,,Wakefield,0,,,0,986
,,,Walton,,,0,,236
,,,Wamego,0,0,,,4400
,,,Waterville,,,,0,684
,,,Wathena,0,0,0,0,1373
,,,Waverly,0,0,0,0,596
,,,Wellington,0,0,0,0,8224
,,,Wellsville,0,0,0,0,1869
,,,Westwood,0,0,0,0,2056
,,,Wilson,0,0,0,0,786
,,,Winchester,0,0,0,0,554
,,,Winfield,0,0,0,0,12379
,,,Yates Center,0,0,0,0,1426
,,Universities and Colleges,Emporia State University,0,0,0,0,6262
,,,Fort Hays State University,0,0,0,0,11883
,,,Kansas City Community College,0,,0,0,7556
,,,Kansas State University,0,0,0,0,23588
,,,Pittsburg State University,,0,0,0,7130
,,,University of Kansas:,,,,,
,,,Main Campus,0,0,0,0,28697
,,,Medical Center3,0,0,0,,
,,Metropolitan Counties,Butler,0,0,0,0,
,,,Doniphan,0,0,0,0,
,,,Douglas,0,0,0,0,
,,,Franklin,0,0,0,0,
,,,Geary,0,0,0,0,
,,,Harvey,0,0,0,0,
,,,Jackson,0,0,0,0,
,,,Leavenworth,0,0,0,0,
,,,Linn,0,0,0,0,
,,,Miami,0,0,0,0,
,,,Osage,0,0,0,0,
,,,Pottawatomie,0,0,0,0,
,,,Riley County Police Department,0,0,0,0,
,,,Sumner,0,0,0,0,
,,,Wabaunsee,0,0,0,0,
,,,Wyandotte,0,0,0,0,
,,Nonmetropolitan Counties,Allen,0,0,0,0,
,,,Anderson,0,0,0,0,
,,,Atchison,0,0,0,0,
,,,Barber,0,0,0,0,
,,,Barton,0,0,0,0,
,,,Bourbon,0,0,0,0,
,,,Brown,0,0,0,0,
,,,Chase,0,0,0,0,
,,,Chautauqua,0,0,0,0,
,,,Cherokee,0,0,0,0,
,,,Cheyenne,0,0,0,0,
,,,Clark,0,0,0,0,
,,,Clay,0,0,0,0,
,,,Cloud,0,0,0,0,
,,,Coffey,0,0,0,0,
,,,Comanche,0,,0,0,
,,,Cowley,0,0,0,0,
,,,Crawford,0,0,0,0,
,,,Decatur,,,,0,
,,,Dickinson,0,0,0,0,
,,,Edwards,0,0,0,0,
,,,Elk,0,0,0,0,
,,,Ellis,0,0,0,0,
,,,Ellsworth,0,0,0,0,
,,,Finney,0,0,0,0,
,,,Gove,0,0,0,0,
,,,Graham,0,0,0,0,
,,,Grant,0,0,0,0,
,,,Gray,0,0,0,0,
,,,Greeley,0,0,0,0,
,,,Greenwood,0,0,0,0,
,,,Hamilton,0,,,,
,,,Harper,0,0,0,0,
,,,Hodgeman,0,0,0,0,
,,,Kearny,,,0,,
,,,Kingman,0,0,0,0,
,,,Kiowa,0,0,0,0,
,,,Labette,0,0,0,0,
,,,Lane,0,0,0,0,
,,,Lincoln,0,0,0,0,
,,,Logan,0,0,0,0,
,,,Lyon,0,0,0,0,
,,,Marion,0,0,0,0,
,,,Marshall,0,0,0,0,
,,,McPherson,0,0,0,0,
,,,Meade,0,0,0,0,
,,,Mitchell,0,0,0,0,
,,,Montgomery,0,0,0,0,
,,,Morris,0,0,0,0,
,,,Morton,0,0,0,0,
,,,Nemaha,0,0,0,0,
,,,Neosho,0,0,0,0,
,,,Ness,0,0,0,0,
,,,Norton,0,0,0,0,
,,,Osborne,0,0,0,0,
,,,Ottawa,0,0,,0,
,,,Pawnee,0,0,0,0,
,,,Phillips,0,0,0,0,
,,,Pratt,0,0,0,0,
,,,Rawlins,0,0,0,0,
,,,Reno,0,0,0,0,
,,,Republic,0,0,0,0,
,,,Rice,0,0,0,0,
,,,Rooks,0,0,0,0,
,,,Rush,0,0,0,0,
,,,Russell,0,0,0,0,
,,,Saline,0,0,0,0,
,,,Scott,0,0,0,0,
,,,Seward,0,0,0,0,
,,,Sheridan,0,0,0,0,
,,,Sherman,0,0,0,0,
,,,Smith,0,,0,,
,,,Stafford,0,0,0,0,
,,,Stanton,0,0,0,0,
,,,Thomas,0,0,0,0,
,,,Trego,0,0,0,0,
,,,Wallace,0,0,0,0,
,,,Washington,0,0,0,0,
,,,Wichita,0,0,0,0,
,,,Wilson,0,0,0,0,
,,State Police Agencies,Kansas Highway Patrol,0,0,0,0,
,,Tribal Agencies,Iowa Tribal,,0,0,,
,,,Kickapoo Tribal,0,0,0,0,
,,,Potawatomi Tribal,0,0,0,0,
,,Other Agencies,Blue Valley School District,0,0,0,0,
,,,Franklin County Drug Enforcement,0,0,0,0,
,,,Johnson County Park,0,,,,
,,,Kansas Alcoholic Beverage Control,0,0,0,0,
,,,Kansas Bureau of Investigation,0,0,0,0,
,,,Kansas Department of Wildlife and Parks,0,0,0,0,
,,,Kansas Lottery Security Division,0,0,0,0,
,,,"Kansas Racing Commission, Security Division",0,0,0,0,
,,,Metropolitan Topeka Airport Authority,0,0,0,0,
,,,Shawnee Mission Public Schools,0,0,0,0,
,,,State Fire Marshal,0,0,0,0,
,,,"Topeka Fire Department, Arson Investigation",0,0,0,0,
,,,Unified School District:,,,,,
,,,Auburn-Washburn,0,,,,
,,,Bluestem,,,0,,
,,,Goddard,0,0,0,0,
,,,Maize,0,0,0,0,
,,,Seaman,0,0,0,0,
,,,Shawnee Heights,,0,0,0,
,Kentucky,Cities,Albany,0,0,0,0,2047
,,,Alexandria,0,0,0,0,8536
,,,Anchorage,0,0,0,0,2364
,,,Auburn,0,0,0,0,1349
,,,Audubon Park,0,0,0,0,1483
,,,Augusta,0,0,0,0,1198
,,,Barbourville,0,0,0,0,3187
,,,Bardwell,0,0,0,0,728
,,,Beattyville,0,0,0,0,1316
,,,Beaver Dam,0,0,0,0,3433
,,,Bellefonte,0,0,0,0,894
,,,Benham,0,0,0,0,503
,,,Benton,0,0,0,0,4379
