year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
, Nan, Nan,Colonial Heights,0,0,0,0, Nan, Nan,
, Nan, Nan,Covington,0,0, Nan,0, Nan, Nan,
, Nan, Nan,Craig County,0,0,0,0, Nan, Nan,
, Nan, Nan,Culpeper County,0,0,0,0, Nan, Nan,
, Nan, Nan,Cumberland County,0,0,0,0, Nan, Nan,
, Nan, Nan,Danville,0,0,0,0, Nan, Nan,
, Nan, Nan,Dickenson County,0,0,0,0, Nan, Nan,
, Nan, Nan,Dinwiddie County,0,0,0,0, Nan, Nan,
, Nan, Nan,Emporia,0,0,0,0, Nan, Nan,
, Nan, Nan,Essex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Fairfax City, Nan,0,0,0, Nan, Nan,
, Nan, Nan,Fairfax County,0,0,0,0, Nan, Nan,
, Nan, Nan,Falls Church,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Fauquier County,0,0,0,0, Nan, Nan,
, Nan, Nan,Floyd County,0,0,0,0, Nan, Nan,
, Nan, Nan,Fluvanna County,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin County,0,0,0,0, Nan, Nan,
, Nan, Nan,Frederick County,0,0,0,0, Nan, Nan,
, Nan, Nan,Fredericksburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Galax,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Giles County,0,0,0,0, Nan, Nan,
, Nan, Nan,Gloucester County,0,0,0,0, Nan, Nan,
, Nan, Nan,Goochland County,0,0,0,0, Nan, Nan,
, Nan, Nan,Grayson County,0,0,0,0, Nan, Nan,
, Nan, Nan,Greene County,0,0,0,0, Nan, Nan,
, Nan, Nan,Greensville County,0,0,0,0, Nan, Nan,
, Nan, Nan,Halifax County,0,0,0,0, Nan, Nan,
, Nan, Nan,Hampton,0,0,0,0, Nan, Nan,
, Nan, Nan,Hanover County,0,0,0,0, Nan, Nan,
, Nan, Nan,Harrisonburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Henrico County,0,0,0,0, Nan, Nan,
, Nan, Nan,Henry County,0,0,0,0, Nan, Nan,
, Nan, Nan,Highland County,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Hopewell,0,0,0,0, Nan, Nan,
, Nan, Nan,Isle of Wight County,0,0,0,0, Nan, Nan,
, Nan, Nan,James City County,0,0,0, Nan, Nan, Nan,
, Nan, Nan,King and Queen County,0,0,0,0, Nan, Nan,
, Nan, Nan,King George County,0,0,0,0, Nan, Nan,
, Nan, Nan,King William County,0,0,0,0, Nan, Nan,
, Nan, Nan,Lancaster County,0,0,0,0, Nan, Nan,
, Nan, Nan,Lee County,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Lexington, Nan,0,0,0, Nan, Nan,
, Nan, Nan,Loudoun County,0,0,0,0, Nan, Nan,
, Nan, Nan,Louisa County,0,0,0,0, Nan, Nan,
, Nan, Nan,Lunenburg County,0,0,0,0, Nan, Nan,
, Nan, Nan,Lynchburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Madison County,0,0,0,0, Nan, Nan,
, Nan, Nan,Manassas,0,0,0,0, Nan, Nan,
, Nan, Nan,Manassas Park, Nan,0, Nan,0, Nan, Nan,
, Nan, Nan,Martinsville,0,0,0,0, Nan, Nan,
, Nan, Nan,Mathews County,0,0,0,0, Nan, Nan,
, Nan, Nan,Mecklenburg County,0,0,0,0, Nan, Nan,
, Nan, Nan,Middlesex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Montgomery County,0,0,0,0, Nan, Nan,
, Nan, Nan,Nelson County,0,0,0,0, Nan, Nan,
, Nan, Nan,New Kent County,0,0,0,0, Nan, Nan,
, Nan, Nan,Newport News,0,0,0,0, Nan, Nan,
, Nan, Nan,Norfolk,0,0,0,0, Nan, Nan,
, Nan, Nan,Northampton County,0,0,0,0, Nan, Nan,
, Nan, Nan,Northumberland County,0,0,0,0, Nan, Nan,
, Nan, Nan,Norton, Nan, Nan,0, Nan, Nan, Nan,
, Nan, Nan,Nottoway County,0,0,0,0, Nan, Nan,
, Nan, Nan,Orange County,0,0,0,0, Nan, Nan,
, Nan, Nan,Page County,0,0,0,0, Nan, Nan,
, Nan, Nan,Patrick County,0,0,0,0, Nan, Nan,
, Nan, Nan,Petersburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Pittsylvania County,0,0,0,0, Nan, Nan,
, Nan, Nan,Poquoson, Nan, Nan, Nan,0, Nan, Nan,
, Nan, Nan,Portsmouth,0,0,0,0, Nan, Nan,
, Nan, Nan,Powhatan County,0,0,0,0, Nan, Nan,
, Nan, Nan,Prince Edward County,0,0,0,0, Nan, Nan,
, Nan, Nan,Prince George County,0,0,0,0, Nan, Nan,
, Nan, Nan,Prince William County,0,0,0,0, Nan, Nan,
, Nan, Nan,Pulaski County,0,0,0,0, Nan, Nan,
, Nan, Nan,Radford,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Rappahannock County,0,0,0,0, Nan, Nan,
, Nan, Nan,Richmond,0,0,0,0, Nan, Nan,
, Nan, Nan,Richmond County,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Roanoke,0,0,0,0, Nan, Nan,
, Nan, Nan,Roanoke County,0,0,0,0, Nan, Nan,
, Nan, Nan,Rockbridge County,0,0,0,0, Nan, Nan,
, Nan, Nan,Rockingham County,0,0,0,0, Nan, Nan,
, Nan, Nan,Russell County,0,0,0,0, Nan, Nan,
, Nan, Nan,Salem,0,0,0,0, Nan, Nan,
, Nan, Nan,Scott County,0,0,0,0, Nan, Nan,
, Nan, Nan,Shenandoah County,0,0,0,0, Nan, Nan,
, Nan, Nan,Smyth County,0,0,0,0, Nan, Nan,
, Nan, Nan,Southampton County,0,0,0,0, Nan, Nan,
, Nan, Nan,Spotsylvania County,0,0,0,0, Nan, Nan,
, Nan, Nan,Stafford County,0,0,0,0, Nan, Nan,
, Nan, Nan,Staunton,0,0,0,0, Nan, Nan,
, Nan, Nan,Suffolk,0,0,0,0, Nan, Nan,
, Nan, Nan,Surry County,0,0, Nan,0, Nan, Nan,
, Nan, Nan,Sussex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Tazewell County,0,0,0,0, Nan, Nan,
, Nan, Nan,Virginia Beach,0,0,0,0, Nan, Nan,
, Nan, Nan,Warren County,0,0,0,0, Nan, Nan,
, Nan, Nan,Washington County,0,0,0,0, Nan, Nan,
, Nan, Nan,Waynesboro, Nan,0,0,0, Nan, Nan,
, Nan, Nan,Westmoreland County,0,0,0,0, Nan, Nan,
, Nan, Nan,Williamsburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Winchester,0,0,0,0, Nan, Nan,
, Nan, Nan,Wise County,0,0,0,0, Nan, Nan,
, Nan, Nan,Wythe County,0,0,0,0, Nan, Nan,
, Nan, Nan,York County,0,0,0,0, Nan, Nan,
, Nan,Other Agencies,Alcoholic Beverage Control Commission,0,0,0,0, Nan, Nan,
, Nan, Nan,Central State Hospital,0,0,0,0, Nan, Nan,
, Nan, Nan,Department of Conservation and Recreation,0,0,0,0, Nan, Nan,
, Nan, Nan,"Department of Game and Inland Fisheries, Enforcement Division",0,0,0,0, Nan, Nan,
, Nan, Nan,Department of Motor Vehicles,0,0,0,0, Nan, Nan,
, Nan, Nan,Norfolk Airport Authority,0,0,0,0, Nan, Nan,
, Nan, Nan,"Port Authority, Norfolk",0,0,0,0, Nan, Nan,
, Nan, Nan,Reagan National Airport,0,0,0,0, Nan, Nan,
, Nan, Nan,Richmond International Airport,0,0,0,0, Nan, Nan,
, Nan, Nan,Virginia State Capitol,0,0,0,0, Nan, Nan,
,Washington,Cities,Airway Heights,0,0,0,0,6441, Nan,
, Nan, Nan,Algona,0,0,0,0,3123, Nan,
, Nan, Nan,Anacortes,0,0,0,0,15980, Nan,
, Nan, Nan,Arlington,0,0,0,0,18425, Nan,
, Nan, Nan,Asotin,0,0,0,0,1276, Nan,
, Nan, Nan,Bainbridge Island,0,0,0,0,23326, Nan,
, Nan, Nan,Battle Ground,0,0,0,0,18146, Nan,
, Nan, Nan,Bingen,0,0,0,0,729, Nan,
, Nan, Nan,Black Diamond,0,0,0,0,4304, Nan,
, Nan, Nan,Blaine,0,0,0,0,4875, Nan,
, Nan, Nan,Bonney Lake,0,0,0,0,18156, Nan,
, Nan, Nan,Bothell,0,0,0,0,35007, Nan,
, Nan, Nan,Bremerton,0,0,0,0,39754, Nan,
, Nan, Nan,Brewster,0,0,0,0,2356, Nan,
, Nan, Nan,Brier,0,0,0,0,6303, Nan,
, Nan, Nan,Buckley,0,0,0,0,4927, Nan,
, Nan, Nan,Burlington,0,0,0,0,8492, Nan,
, Nan, Nan,Camas,0,0,0,0,20848, Nan,
, Nan, Nan,Carnation,0,0,0,0,1849, Nan,
, Nan, Nan,Castle Rock,0,0,0,0,1984, Nan,
, Nan, Nan,Centralia,0,0,0,0,16549, Nan,
, Nan, Nan,Chehalis,0,0,0,0,7312, Nan,
, Nan, Nan,Chewelah,0,0,0,0,2606, Nan,
, Nan, Nan,Cle Elum,0,0,0,0,2798, Nan,
, Nan, Nan,Clyde Hill,0,0,0,0,3146, Nan,
, Nan, Nan,Colfax,0,0,0,0,2860, Nan,
, Nan, Nan,College Place,0,0,0,0,8913, Nan,
, Nan, Nan,Colton,0,0,0,0,437, Nan,
, Nan, Nan,Colville,0,0,0,0,4674, Nan,
, Nan, Nan,Connell,0,0,0,0,5913, Nan,
, Nan, Nan,Cosmopolis,0,0,0,0,1605, Nan,
, Nan, Nan,Coulee Dam,0,0,0,0,1096, Nan,
, Nan, Nan,Coupeville,0,0,0,0,1875, Nan,
, Nan, Nan,Dupont,0,0,0,0,8999, Nan,
, Nan, Nan,Duvall,0,0,0,0,7342, Nan,
, Nan, Nan,East Wenatchee,0,0,0,0,13509, Nan,
, Nan, Nan,Eatonville,0,0,0,0,2826, Nan,
, Nan, Nan,Edgewood,0,0,0,0,9542, Nan,
, Nan, Nan,Edmonds,0,0,0,0,40615, Nan,
, Nan, Nan,Ellensburg,0,0,0,0,18367, Nan,
, Nan, Nan,Elma,0,0,0,0,3033, Nan,
, Nan, Nan,Enumclaw,0,0,0,0,11431, Nan,
, Nan, Nan,Ephrata,0,0,0,0,7986, Nan,
, Nan, Nan,Everson,0,0,0,0,2570, Nan,
, Nan, Nan,Fircrest,0,0,0,0,6609, Nan,
, Nan, Nan,Forks,0,0,0,0,3744, Nan,
, Nan, Nan,Garfield,0,0,0,0,609, Nan,
, Nan, Nan,Gig Harbor,0,0,0,0,7699, Nan,
, Nan, Nan,Goldendale,0,0,0,0,3446, Nan,
, Nan, Nan,Grand Coulee,0,0,0,0,1046, Nan,
, Nan, Nan,Grandview,0,0,0,0,11048, Nan,
, Nan, Nan,Granger,0,0,0,0,3313, Nan,
, Nan, Nan,Ilwaco,0,0,0,0,903, Nan,
, Nan, Nan,Issaquah,0,0,0,0,33365, Nan,
, Nan, Nan,Kennewick,0,0,0,0,76508, Nan,
, Nan, Nan,Kettle Falls,0,0,0,0,1596, Nan,
, Nan, Nan,Kirkland,0,0,0,0,51288, Nan,
, Nan, Nan,Kittitas,0,0,0,0,1443, Nan,
, Nan, Nan,La Center,0,0,0,0,3071, Nan,
, Nan, Nan,Lake Forest Park,0,0,0,0,13088, Nan,
, Nan, Nan,Lake Stevens,0,0,0,0,29388, Nan,
, Nan, Nan,Langley,0,0,0, Nan,1047, Nan,
, Nan, Nan,Liberty Lake,0,0,0,0,7979, Nan,
, Nan, Nan,Long Beach,0,0,0,0,1344, Nan,
, Nan, Nan,Longview,0,0,0,0,36374, Nan,
, Nan, Nan,Lynden,0,0,0,0,12808, Nan,
, Nan, Nan,Lynnwood,0,0,0,0,36396, Nan,
, Nan, Nan,Mabton,0,0,0,0,2328, Nan,
, Nan, Nan,Marysville,0,0,0,0,63153, Nan,
, Nan, Nan,Mattawa,0,0,0,0,4532, Nan,
, Nan, Nan,McCleary,0,0,0,0,1609, Nan,
, Nan, Nan,Medina,0,0,0,0,3096, Nan,
, Nan, Nan,Monroe,0,0,0,0,17562, Nan,
, Nan, Nan,Montesano,0,0,0,0,3881, Nan,
, Nan, Nan,Morton,0,0,0,0,1126, Nan,
, Nan, Nan,Moses Lake,0,0,0,0,21410, Nan,
, Nan, Nan,Mossyrock, Nan, Nan,0,0,756, Nan,
, Nan, Nan,Mountlake Terrace,0,0,0,0,20286, Nan,
, Nan, Nan,Moxee,0,0,0,0,3598, Nan,
, Nan, Nan,Mukilteo,0,0,0,0,20707, Nan,
, Nan, Nan,Newcastle,0,0,0,0,10928, Nan,
, Nan, Nan,North Bend,0,0,0,0,6094, Nan,
, Nan, Nan,Oakville,0,0,0,0,673, Nan,
, Nan, Nan,Ocean Shores,0,0,0,0,5632, Nan,
, Nan, Nan,Odessa,0,0,0,0,880, Nan,
, Nan, Nan,Oroville,0,0,0,0,1674, Nan,
, Nan, Nan,Othello,0,0,0,0,7577, Nan,
, Nan, Nan,Palouse,0,0,0,0,1028, Nan,
, Nan, Nan,Port Angeles,0,0,0,0,19053, Nan,
, Nan, Nan,Port Orchard,0,0,0,0,11818, Nan,
, Nan, Nan,Poulsbo,0,0,0,0,9429, Nan,
, Nan, Nan,Prosser,0,0,0,0,5817, Nan,
, Nan, Nan,Puyallup,0,0,0,0,38532, Nan,
, Nan, Nan,Quincy,0,0,0,0,7085, Nan,
, Nan, Nan,Rainier,0,0, Nan, Nan,1918, Nan,
, Nan, Nan,Raymond,0,0,0,0,2793, Nan,
, Nan, Nan,Reardan,0,0,0,0,565, Nan,
, Nan, Nan,Republic,0,0,0,0,1105, Nan,
, Nan, Nan,Richland,0,0,0,0,52465, Nan,
, Nan, Nan,Ridgefield,0,0,0,0,5426, Nan,
, Nan, Nan,Ritzville,0,0,0,0,1679, Nan,
, Nan, Nan,Rosalia,0,0,0,0,559, Nan,
, Nan, Nan,Roy,0,0,0,0,803, Nan,
, Nan, Nan,Royal City,0,0,0,0,2219, Nan,
, Nan, Nan,Ruston,0,0,0,0,766, Nan,
, Nan, Nan,Sammamish,0,0,0,0,49805, Nan,
, Nan, Nan,Seatac,0,0,0,0,27896, Nan,
, Nan, Nan,Selah,0,0,0,0,7376, Nan,
, Nan, Nan,Sequim,0,0,0,0,6626, Nan,
, Nan, Nan,Snohomish,0,0,0,0,9323, Nan,
, Nan, Nan,Snoqualmie,0,0,0,0,11890, Nan,
, Nan, Nan,South Bend,0,0,0,0,1602, Nan,
, Nan, Nan,Springdale,0,0,0,0,278, Nan,
, Nan, Nan,Stanwood,0,0,0,0,6476, Nan,
, Nan, Nan,Steilacoom,0,0,0,0,6099, Nan,
, Nan, Nan,Sultan,0,0,0,0,4733, Nan,
, Nan, Nan,Sumas,0,0,0,0,1340, Nan,
, Nan, Nan,Sumner,0,0,0,0,9575, Nan,
, Nan, Nan,Tenino,0,0,0,0,1700, Nan,
, Nan, Nan,Tieton,0,0,0,0,1200, Nan,
, Nan, Nan,Tonasket,0,0,0,0,1022, Nan,
, Nan, Nan,Toppenish,0,0,0,0,9029, Nan,
, Nan, Nan,Twisp,0,0,0,0,946, Nan,
, Nan, Nan,Union Gap,0,0,0,0,6059, Nan,
, Nan, Nan,University Place,0,0,0,0,31708, Nan,
, Nan, Nan,Walla Walla,0,0,0,0,31889, Nan,
, Nan, Nan,Wapato,0,0,0,0,5067, Nan,
, Nan, Nan,Warden,0,0,0,0,2759, Nan,
, Nan, Nan,Westport,0,0,0,0,2042, Nan,
, Nan, Nan,West Richland,0,0,0,0,12905, Nan,
, Nan, Nan,White Salmon,0,0,0,0,2269, Nan,
, Nan, Nan,Wilbur,0,0,0,0,856, Nan,
, Nan, Nan,Winlock,0,0,0,0,1326, Nan,
, Nan, Nan,Winthrop,0,0,0,0,409, Nan,
, Nan, Nan,Woodinville,0,0,0,0,11325, Nan,
, Nan, Nan,Woodland,0,0,0,0,5535, Nan,
, Nan, Nan,Woodway,0,0,0,0,1326, Nan,
, Nan, Nan,Yarrow Point,0,0,0,0,1039, Nan,
, Nan, Nan,Yelm,0,0,0,0,7211, Nan,
, Nan, Nan,Zillah,0,0,0,0,3051, Nan,
, Nan,Universites and Colleges,Central Washington University,0,0,0,0,11268, Nan,
, Nan, Nan,Evergreen State College,0,0,0,0,4509, Nan,
, Nan, Nan,"Washington State University, Vancouver3",0,0,0,0, Nan, Nan,
, Nan,Metropolitan Counties,Asotin,0,0,0,0, Nan, Nan,
, Nan, Nan,Douglas,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin,0,0,0,0, Nan, Nan,
, Nan, Nan,Walla Walla,0,0,0,0, Nan, Nan,
, Nan, Nan,Whatcom,0,0,0, Nan, Nan, Nan,
, Nan,Nonmetropolitan Counties,Adams,0,0,0,0, Nan, Nan,
, Nan, Nan,Ferry,0,0,0,0, Nan, Nan,
, Nan, Nan,Garfield,0,0,0,0, Nan, Nan,
, Nan, Nan,Grays Harbor,0,0,0,0, Nan, Nan,
, Nan, Nan,Island,0,0,0,0, Nan, Nan,
, Nan, Nan,Kittitas,0,0,0,0, Nan, Nan,
, Nan, Nan,Lewis,0,0,0,0, Nan, Nan,
, Nan, Nan,Okanogan,0,0,0,0, Nan, Nan,
, Nan, Nan,Pacific,0,0,0,0, Nan, Nan,
, Nan, Nan,Wahkiakum,0,0,0,0, Nan, Nan,
, Nan, Nan,Whitman,0,0,0,0, Nan, Nan,
, Nan,Tribal Agencies,Lummi Tribal,0,0,0,0, Nan, Nan,
, Nan, Nan,Swinomish Tribal,0,0,0,0, Nan, Nan,
, Nan,Other Agencies,Skagit County Interlocal Drug Enforcement Unit,0,0,0,0, Nan, Nan,
, Nan, Nan,State Gambling Commission Enforcement Unit,0,0,0,0, Nan, Nan,
, Nan, Nan,"State Insurance Commissioner, Special Investigations Unit",0,0,0,0, Nan, Nan,
,West Virginia,Cities,Alderson,0,0,0,0,1184, Nan,
, Nan, Nan,Beech Bottom, Nan, Nan,0,0,514, Nan,
, Nan, Nan,Belington,0, Nan, Nan, Nan,1920, Nan,
, Nan, Nan,Benwood,0,0,0,0,1389, Nan,
, Nan, Nan,Bluefield,0,0,0,0,10517, Nan,
, Nan, Nan,Bridgeport,0,0,0,0,8425, Nan,
, Nan, Nan,Chapmanville,0,0,0,0,1264, Nan,
, Nan, Nan,Charles Town,0,0,0,0,5421, Nan,
, Nan, Nan,Clarksburg,0,0,0,0,16389, Nan,
, Nan, Nan,Clearview,0,0,0,0,554, Nan,
, Nan, Nan,Eleanor,0,0,0,0,1559, Nan,
, Nan, Nan,Elkins,0,0,0,0,7183, Nan,
, Nan, Nan,Fayetteville,0, Nan, Nan, Nan,2888, Nan,
, Nan, Nan,Gauley Bridge,0,0,0,0,609, Nan,
, Nan, Nan,Glasgow,0,0,0,0,894, Nan,
, Nan, Nan,Glen Dale,0,0,0,0,1494, Nan,
, Nan, Nan,Glenville,0,0,0,0,1553, Nan,
, Nan, Nan,Grafton,0,0,0,0,5183, Nan,
, Nan, Nan,Granville,0, Nan, Nan, Nan,1903, Nan,
, Nan, Nan,Hamlin,0,0,0,0,1136, Nan,
, Nan, Nan,Harpers Ferry/Bolivar,0,0,0,0,1339, Nan,
, Nan, Nan,Harrisville,0,0,0,0,1819, Nan,
, Nan, Nan,Hinton,0,0,0,0,2604, Nan,
, Nan, Nan,Hurricane,0,0,0,0,6382, Nan,
, Nan, Nan,Kenova,0,0,0,0,3119, Nan,
, Nan, Nan,Keyser,0,0,0,0,5307, Nan,
, Nan, Nan,Lewisburg,0,0,0,0,3981, Nan,
, Nan, Nan,Lumberport, Nan,0, Nan, Nan,880, Nan,
, Nan, Nan,Marmet,0,0,0,0,1489, Nan,
, Nan, Nan,Mason,0,0,0,0,956, Nan,
, Nan, Nan,Milton,0,0,0,0,2525, Nan,
, Nan, Nan,Moorefield,0,0,0,0,2492, Nan,
, Nan, Nan,Mount Hope,0,0,0,0,1398, Nan,
, Nan, Nan,New Martinsville,0, Nan, Nan, Nan,5345, Nan,
, Nan, Nan,Nitro,0,0,0,0,7137, Nan,
, Nan, Nan,Nutter Fort,0, Nan, Nan, Nan,1580, Nan,
, Nan, Nan,Oceana,0,0,0,0,1355, Nan,
, Nan, Nan,Parkersburg,0,0,0,0,31207, Nan,
, Nan, Nan,Philippi,0,0,0,0,2944, Nan,
, Nan, Nan,Point Pleasant,0,0,0,0,4300, Nan,
, Nan, Nan,Princeton,0,0,0,0,6474, Nan,
, Nan, Nan,Rainelle,0,0,0,0,1492, Nan,
, Nan, Nan,Ravenswood,0,0,0,0,3852, Nan,
, Nan, Nan,Reedsville,0,0,0,0,600, Nan,
, Nan, Nan,Ripley,0,0,0,0,3249, Nan,
, Nan, Nan,Romney,0,0,0,0,1806, Nan,
, Nan, Nan,Ronceverte,0,0,0,0,1778, Nan,
, Nan, Nan,Shepherdstown,0,0,0,0,2149, Nan,
, Nan, Nan,Shinnston,0,0,0,0,2192, Nan,
, Nan, Nan,Sistersville,0,0,0,0,1357, Nan,
, Nan, Nan,Sophia,0,0,0,0,1336, Nan,
, Nan, Nan,South Charleston,0,0,0,0,13308, Nan,
, Nan, Nan,Spencer,0,0,0,0,2238, Nan,
, Nan, Nan,St. Albans,0,0,0,0,10952, Nan,
, Nan, Nan,Star City,0,0,0,0,1904, Nan,
, Nan, Nan,Summersville,0,0,0,0,3569, Nan,
, Nan, Nan,Vienna,0,0,0,0,10664, Nan,
, Nan, Nan,Weirton,0,0,0,0,19435, Nan,
, Nan, Nan,Welch,0,0,0,0,2303, Nan,
, Nan, Nan,West Liberty,0,0,0,0,1538, Nan,
, Nan, Nan,Weston,0,0,0,0,4076, Nan,
, Nan, Nan,Wheeling,0,0,0,0,28127, Nan,
, Nan, Nan,White Hall, Nan,0,0,0,660, Nan,
, Nan, Nan,White Sulphur Springs,0,0,0,0,2467, Nan,
, Nan, Nan,Williamson,0,0,0,0,3069, Nan,
, Nan, Nan,Winfield,0,0,0,0,2339, Nan,
, Nan,Universites and Colleges,Concord University,0,0, Nan, Nan,2834, Nan,
, Nan, Nan,Fairmont State University,0,0,0,0,4451, Nan,
, Nan, Nan,Marshall University,0,0,0,0,13708, Nan,
, Nan, Nan,Potomac State College,0,0,0,0,1781, Nan,
, Nan, Nan,Shepherd University,0,0,0,0,4326, Nan,
, Nan, Nan,West Virginia State University,0,0,0,0,2644, Nan,
, Nan, Nan,West Virginia Tech,0,0,0,0,1107, Nan,
, Nan, Nan,West Virginia University,0,0,0,0,29707, Nan,
, Nan,Metropolitan Counties,Berkeley,0,0,0,0, Nan, Nan,
, Nan, Nan,Boone,0,0,0,0, Nan, Nan,
, Nan, Nan,Cabell,0,0,0,0, Nan, Nan,
, Nan, Nan,Hampshire,0,0,0,0, Nan, Nan,
, Nan, Nan,Jefferson,0,0,0,0, Nan, Nan,
, Nan, Nan,Kanawha,0,0,0,0, Nan, Nan,
, Nan, Nan,Marshall,0,0,0,0, Nan, Nan,
, Nan, Nan,Mineral,0,0,0,0, Nan, Nan,
, Nan, Nan,Monongalia,0,0,0,0, Nan, Nan,
, Nan, Nan,Ohio,0,0,0,0, Nan, Nan,
, Nan, Nan,Preston,0,0,0,0, Nan, Nan,
, Nan, Nan,Putnam,0,0,0,0, Nan, Nan,
, Nan, Nan,Raleigh,0,0,0,0, Nan, Nan,
, Nan, Nan,Wayne,0,0,0,0, Nan, Nan,
, Nan, Nan,Wirt,0,0,0,0, Nan, Nan,
, Nan, Nan,Wood,0,0,0,0, Nan, Nan,
, Nan,Nonmetropolitan Counties,Braxton,0,0,0,0, Nan, Nan,
, Nan, Nan,Grant,0,0,0,0, Nan, Nan,
, Nan, Nan,Greenbrier,0,0,0,0, Nan, Nan,
, Nan, Nan,Hardy,0,0,0,0, Nan, Nan,
, Nan, Nan,Jackson,0,0,0,0, Nan, Nan,
, Nan, Nan,Lewis,0,0,0,0, Nan, Nan,
, Nan, Nan,Logan,0,0,0,0, Nan, Nan,
, Nan, Nan,Marion,0,0,0,0, Nan, Nan,
, Nan, Nan,Mason,0,0,0,0, Nan, Nan,
, Nan, Nan,Mercer,0,0,0, Nan, Nan, Nan,
, Nan, Nan,Mingo,0,0,0,0, Nan, Nan,
, Nan, Nan,Monroe,0,0,0,0, Nan, Nan,
, Nan, Nan,Morgan,0,0,0,0, Nan, Nan,
, Nan, Nan,Nicholas,0,0,0,0, Nan, Nan,
, Nan, Nan,Pleasants,0,0,0,0, Nan, Nan,
, Nan, Nan,Pocahontas,0, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Randolph,0,0,0,0, Nan, Nan,
, Nan, Nan,Ritchie,0,0,0,0, Nan, Nan,
, Nan, Nan,Roane,0,0,0,0, Nan, Nan,
, Nan, Nan,Summers,0,0,0,0, Nan, Nan,
, Nan, Nan,Taylor,0,0,0,0, Nan, Nan,
, Nan, Nan,Tyler,0,0,0,0, Nan, Nan,
, Nan, Nan,Upshur,0,0,0,0, Nan, Nan,
, Nan, Nan,Wetzel,0,0,0,0, Nan, Nan,
, Nan, Nan,Wyoming,0,0,0,0, Nan, Nan,
, Nan,State Police Agencies,State Police:, Nan, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Beckley,0,0,0,0, Nan, Nan,
, Nan, Nan,Berkeley Springs,0,0,0,0, Nan, Nan,
, Nan, Nan,Bridgeport,0,0,0,0, Nan, Nan,
, Nan, Nan,Buckhannon,0,0,0,0, Nan, Nan,
, Nan, Nan,Clay,0,0,0,0, Nan, Nan,
, Nan, Nan,Elizabeth,0,0,0,0, Nan, Nan,
, Nan, Nan,Elkins,0,0,0,0, Nan, Nan,
, Nan, Nan,Fairmont,0,0,0,0, Nan, Nan,
, Nan, Nan,Franklin,0,0,0,0, Nan, Nan,
, Nan, Nan,Gauley Bridge,0,0,0,0, Nan, Nan,
, Nan, Nan,Gilbert,0,0,0,0, Nan, Nan,
, Nan, Nan,Glenville,0,0,0,0, Nan, Nan,
, Nan, Nan,Grafton,0,0,0,0, Nan, Nan,
, Nan, Nan,Grantsville,0,0,0,0, Nan, Nan,
, Nan, Nan,Hamlin,0,0,0,0, Nan, Nan,
, Nan, Nan,Harrisville,0,0,0,0, Nan, Nan,
, Nan, Nan,Hinton,0,0,0,0, Nan, Nan,
, Nan, Nan,Hundred,0,0,0,0, Nan, Nan,
, Nan, Nan,Huntington,0,0,0,0, Nan, Nan,
, Nan, Nan,Internet Crimes Against Children Unit,0,0,0,0, Nan, Nan,
, Nan, Nan,Jesse,0,0,0,0, Nan, Nan,
, Nan, Nan,Kearneysville,0,0,0,0, Nan, Nan,
, Nan, Nan,Keyser,0,0,0,0, Nan, Nan,
, Nan, Nan,Kingwood,0,0,0,0, Nan, Nan,
, Nan, Nan,Lewisburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Logan,0,0,0,0, Nan, Nan,
, Nan, Nan,Madison,0,0,0,0, Nan, Nan,
, Nan, Nan,Marlinton,0,0,0,0, Nan, Nan,
, Nan, Nan,Martinsburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Moorefield,0,0,0,0, Nan, Nan,
, Nan, Nan,Morgantown,0,0,0,0, Nan, Nan,
, Nan, Nan,Moundsville,0,0,0,0, Nan, Nan,
, Nan, Nan,New Cumberland,0,0,0,0, Nan, Nan,
, Nan, Nan,Oak Hill,0,0,0,0, Nan, Nan,
, Nan, Nan,Paden City,0,0,0,0, Nan, Nan,
, Nan, Nan,Parkersburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Parsons,0,0,0,0, Nan, Nan,
, Nan, Nan,Petersburg,0,0,0,0, Nan, Nan,
, Nan, Nan,Philippi,0,0,0,0, Nan, Nan,
, Nan, Nan,Point Pleasant,0,0,0,0, Nan, Nan,
