Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan,Other Agencies,Bureau of Protective Services,0,0,0,0,
, Nan, Nan,Charleston County Aviation Authority,0,0,0,0,
, Nan, Nan,Columbia Metropolitan Airport,0,0,0,0,
, Nan, Nan,Department of Mental Health,0,0,0,0,
, Nan, Nan,Department of Natural Resources:, Nan, Nan, Nan, Nan,
, Nan, Nan,Abbeville County, Nan, Nan,0, Nan,
, Nan, Nan,Allendale County,0,0,0,0,
, Nan, Nan,Bamberg County,0,0,0,0,
, Nan, Nan,Chesterfield County, Nan, Nan, Nan,0,
, Nan, Nan,Dillon County,0, Nan, Nan, Nan,
, Nan, Nan,Dorchester County,0, Nan, Nan,0,
, Nan, Nan,Lee County, Nan,0,0,0,
, Nan, Nan,Marlboro County, Nan,0,0,0,
, Nan, Nan,Richland County, Nan, Nan, Nan,0,
, Nan, Nan,Saluda County, Nan, Nan, Nan,0,
, Nan, Nan,Union County,0, Nan, Nan, Nan,
, Nan, Nan,Williamsburg County,0,0,0,0,
, Nan, Nan,"Department of Public Safety, Illegal Immigration Enforcement Unit", Nan, Nan,0,0,
, Nan, Nan,Employment Security Commission,0,0,0,0,
, Nan, Nan,Forestry Commission:, Nan, Nan, Nan, Nan,
, Nan, Nan,Abbeville County,0,0,0,0,
, Nan, Nan,Aiken County,0,0,0,0,
, Nan, Nan,Allendale County,0,0,0,0,
, Nan, Nan,Anderson County,0,0,0,0,
, Nan, Nan,Bamberg County,0,0,0,0,
, Nan, Nan,Barnwell County,0,0,0,0,
, Nan, Nan,Beaufort County,0,0,0,0,
, Nan, Nan,Berkeley County,0,0,0,0,
, Nan, Nan,Calhoun County,0,0,0,0,
, Nan, Nan,Charleston County,0,0,0,0,
, Nan, Nan,Cherokee County,0,0,0,0,
, Nan, Nan,Chester County,0,0,0,0,
, Nan, Nan,Chesterfield County,0,0,0,0,
, Nan, Nan,Clarendon County,0,0,0,0,
, Nan, Nan,Colleton County,0,0,0,0,
, Nan, Nan,Darlington County,0,0,0,0,
, Nan, Nan,Dillon County,0,0,0,0,
, Nan, Nan,Dorchester County,0,0,0,0,
, Nan, Nan,Edgefield County,0,0,0,0,
, Nan, Nan,Fairfield County,0,0,0,0,
, Nan, Nan,Florence County,0,0,0,0,
, Nan, Nan,Georgetown County,0,0,0,0,
, Nan, Nan,Greenville County,0,0,0,0,
, Nan, Nan,Greenwood County,0,0,0,0,
, Nan, Nan,Hampton County,0,0,0,0,
, Nan, Nan,Horry County,0,0,0,0,
, Nan, Nan,Jasper County,0,0,0,0,
, Nan, Nan,Kershaw County,0,0,0,0,
, Nan, Nan,Lancaster County,0,0,0,0,
, Nan, Nan,Laurens County,0,0,0,0,
, Nan, Nan,Lee County,0,0,0,0,
, Nan, Nan,Lexington County,0,0,0,0,
, Nan, Nan,Marion County,0,0,0,0,
, Nan, Nan,Marlboro County,0,0,0,0,
, Nan, Nan,McCormick County,0,0,0,0,
, Nan, Nan,Newberry County,0,0,0,0,
, Nan, Nan,Oconee County,0,0,0,0,
, Nan, Nan,Orangeburg County,0,0,0,0,
, Nan, Nan,Pickens County,0,0,0,0,
, Nan, Nan,Richland County,0,0,0,0,
, Nan, Nan,Saluda County,0,0,0,0,
, Nan, Nan,Spartanburg County,0,0,0,0,
, Nan, Nan,Sumter County,0,0,0,0,
, Nan, Nan,Union County,0,0,0,0,
, Nan, Nan,Williamsburg County,0,0,0,0,
, Nan, Nan,York County,0,0,0,0,
, Nan, Nan,Greenville-Spartanburg International Airport,0,0,0,0,
, Nan, Nan,South Carolina Division of Public Railways, Nan,0,0,0,
, Nan, Nan,South Carolina School for the Deaf and Blind,0,0,0, Nan,
, Nan, Nan,State Museum,0,0,0,0,
, Nan, Nan,State Ports Authority,0,0,0,0,
, Nan, Nan,State Transport Police:, Nan, Nan, Nan, Nan,
, Nan, Nan,Abbeville County,0,0,0,0,
, Nan, Nan,Aiken County,0,0,0,0,
, Nan, Nan,Allendale County,0,0,0,0,
, Nan, Nan,Anderson County,0,0,0,0,
, Nan, Nan,Bamberg County,0,0,0,0,
, Nan, Nan,Barnwell County,0,0,0,0,
, Nan, Nan,Beaufort County,0,0,0,0,
, Nan, Nan,Berkeley County,0,0,0,0,
, Nan, Nan,Charleston County,0,0,0,0,
, Nan, Nan,Cherokee County,0,0,0,0,
, Nan, Nan,Clarendon County,0,0,0,0,
, Nan, Nan,Colleton County,0,0,0,0,
, Nan, Nan,Darlington County,0,0,0,0,
, Nan, Nan,Dillon County,0,0,0,0,
, Nan, Nan,Dorchester County,0,0,0,0,
, Nan, Nan,Edgefield County,0,0,0,0,
, Nan, Nan,Fairfield County,0,0,0,0,
, Nan, Nan,Florence County,0,0,0,0,
, Nan, Nan,Georgetown County,0,0,0,0,
, Nan, Nan,Greenville County,0,0,0,0,
, Nan, Nan,Greenwood County,0,0,0,0,
, Nan, Nan,Horry County,0,0,0,0,
, Nan, Nan,Jasper County,0,0,0,0,
, Nan, Nan,Kershaw County,0,0,0,0,
, Nan, Nan,Laurens County,0,0,0,0,
, Nan, Nan,Lee County,0,0,0,0,
, Nan, Nan,Lexington County,0,0,0,0,
, Nan, Nan,Marion County,0,0,0,0,
, Nan, Nan,Marlboro County,0,0,0,0,
, Nan, Nan,Newberry County,0,0,0,0,
, Nan, Nan,Oconee County,0,0,0,0,
, Nan, Nan,Orangeburg County,0,0,0,0,
, Nan, Nan,Richland County,0,0,0,0,
, Nan, Nan,Saluda County,0,0,0,0,
, Nan, Nan,Spartanburg County,0,0,0,0,
, Nan, Nan,Sumter County,0,0,0,0,
, Nan, Nan,Union County,0,0,0,0,
, Nan, Nan,Williamsburg County,0,0,0,0,
, Nan, Nan,York County,0,0,0,0,
, Nan, Nan,"United States Department of Energy, Savannah River Plant",0,0,0,0,
, Nan, Nan,Whitten Center,0,0, Nan, Nan,
,South Dakota,Cities,Aberdeen,0,0,0,0,26593
, Nan, Nan,Armour,0,0,0,0,700
, Nan, Nan,Avon,0,0,0,0,587
, Nan, Nan,Belle Fourche,0,0,0,0,5739
, Nan, Nan,Beresford,0,0, Nan,0,2072
, Nan, Nan,Box Elder,0,0,0,0,7997
, Nan, Nan,Brandon,0,0,0,0,9008
, Nan, Nan,Brookings,0,0,0,0,22478
, Nan, Nan,Canton,0,0,0,0,3224
, Nan, Nan,Centerville,0,0,0,0,890
, Nan, Nan,Chamberlain,0,0,0,0,2427
, Nan, Nan,Clark, Nan, Nan, Nan,0,1129
, Nan, Nan,Deadwood,0,0,0,0,1298
, Nan, Nan,Eagle Butte,0,0,0,0,1350
, Nan, Nan,Estelline,0,0,0,0,786
, Nan, Nan,Faith,0,0,0,0,429
, Nan, Nan,Flandreau,0,0,0,0,2363
, Nan, Nan,Freeman,0,0,0,0,1305
, Nan, Nan,Gettysburg,0,0,0,0,1192
, Nan, Nan,Hot Springs,0,0,0,0,3694
, Nan, Nan,Hoven,0,0,0,0,418
, Nan, Nan,Huron,0,0,0,0,12849
, Nan, Nan,Irene,0,0,0,0,428
, Nan, Nan,Jefferson,0,0,0,0,562
, Nan, Nan,Kadoka,0,0,0,0,690
, Nan, Nan,Kimball,0,0,0,0,715
, Nan, Nan,Lead,0,0,0,0,3189
, Nan, Nan,Lemmon,0,0,0,0,1247
, Nan, Nan,Lennox,0,0,0,0,2225
, Nan, Nan,Leola,0,0,0,0,461
, Nan, Nan,Madison,0,0,0,0,6723
, Nan, Nan,Menno,0,0,0,0,608
, Nan, Nan,Miller,0,0,0,0,1502
, Nan, Nan,Mitchell,0,0,0,0,15541
, Nan, Nan,Mobridge,0,0,0,0,3593
, Nan, Nan,North Sioux City,0,0,0,0,2604
, Nan, Nan,Parkston,0,0,0,0,1505
, Nan, Nan,Philip,0,0,0,0,776
, Nan, Nan,Pierre,0,0,0,0,14016
, Nan, Nan,Rosholt,0,0,0,0,433
, Nan, Nan,Scotland,0,0,0,0,837
, Nan, Nan,Selby,0,0,0,0,664
, Nan, Nan,Sisseton,0,0,0,0,2530
, Nan, Nan,Spearfish,0,0,0,0,10704
, Nan, Nan,Springfield,0,0,0,0,1999
, Nan, Nan,Summerset,0,0,0,0,1841
, Nan, Nan,Tripp,0,0,0,0,646
, Nan, Nan,Tyndall,0,0,0,0,1064
, Nan, Nan,Vermillion,0,0,0,0,10826
, Nan, Nan,Viborg,0,0,0,0,791
, Nan, Nan,Wagner,0,0,0,0,1599
, Nan, Nan,Whitewood,0,0,0,0,949
, Nan, Nan,Winner,0,0,0,0,2914
, Nan, Nan,Worthing,0,0,0,0,926
, Nan, Nan,Yankton,0,0,0,0,14728
, Nan,Universities and Colleges,South Dakota State University,0,0,0,0,12725
, Nan,Metropolitan Counties,Custer,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,McCook,0,0,0,0,
, Nan, Nan,Meade,0,0,0,0,
, Nan, Nan,Pennington,0,0,0,0,
, Nan, Nan,Turner,0,0,0,0,
, Nan, Nan,Union,0,0,0,0,
, Nan,Nonmetropolitan Counties,Aurora,0,0,0,0,
, Nan, Nan,Beadle,0,0,0,0,
, Nan, Nan,Bennett,0,0,0,0,
, Nan, Nan,Bon Homme,0,0,0,0,
, Nan, Nan,Brookings,0,0,0,0,
, Nan, Nan,Brown,0,0,0,0,
, Nan, Nan,Butte,0,0,0,0,
, Nan, Nan,Campbell,0,0,0,0,
, Nan, Nan,Charles Mix,0,0,0,0,
, Nan, Nan,Clark,0,0,0,0,
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Codington,0,0,0,0,
, Nan, Nan,Corson,0,0,0,0,
, Nan, Nan,Davison,0,0,0,0,
, Nan, Nan,Deuel,0,0,0,0,
, Nan, Nan,Dewey,0,0,0,0,
, Nan, Nan,Douglas,0,0,0,0,
, Nan, Nan,Edmunds,0,0,0,0,
, Nan, Nan,Faulk,0,0,0,0,
, Nan, Nan,Hamlin,0,0,0,0,
, Nan, Nan,Hand,0,0,0,0,
, Nan, Nan,Hanson,0,0,0,0,
, Nan, Nan,Harding,0,0,0,0,
, Nan, Nan,Hughes,0,0,0,0,
, Nan, Nan,Hutchinson,0,0,0,0,
, Nan, Nan,Jerauld,0,0,0,0,
, Nan, Nan,Lawrence,0,0,0,0,
, Nan, Nan,Marshall,0,0,0,0,
, Nan, Nan,McPherson,0,0,0,0,
, Nan, Nan,Mellette,0,0,0,0,
, Nan, Nan,Miner,0,0,0,0,
, Nan, Nan,Moody,0,0,0,0,
, Nan, Nan,Perkins,0,0,0,0,
, Nan, Nan,Potter,0,0,0,0,
, Nan, Nan,Roberts,0,0,0,0,
, Nan, Nan,Spink,0,0,0,0,
, Nan, Nan,Stanley,0,0,0,0,
, Nan, Nan,Sully,0,0,0,0,
, Nan, Nan,Tripp,0,0,0,0,
, Nan, Nan,Walworth,0,0,0,0,
, Nan, Nan,Yankton,0,0,0,0,
, Nan, Nan,Ziebach,0,0,0,0,
, Nan,Other Agencies,Division of Criminal Investigation,0,0,0,0,
,Tennessee,Cities,Adamsville,0,0,0,0,2227
, Nan, Nan,Alamo,0,0,0,0,2476
, Nan, Nan,Alexandria,0,0,0,0,981
, Nan, Nan,Algood,0,0,0,0,3555
, Nan, Nan,Ashland City,0,0,0,0,4575
, Nan, Nan,Athens,0,0,0,0,13632
, Nan, Nan,Baileyton,0,0,0,0,438
, Nan, Nan,Baneberry,0,0,0,0,488
, Nan, Nan,Bartlett,0,0,0,0,55510
, Nan, Nan,Bean Station,0,0,0,0,2865
, Nan, Nan,Belle Meade,0,0,0,0,2978
, Nan, Nan,Benton,0,0,0,0,1393
, Nan, Nan,Berry Hill,0,0,0,0,550
, Nan, Nan,Big Sandy,0,0,0,0,561
, Nan, Nan,Blaine,0,0,0,0,1881
, Nan, Nan,Bolivar,0,0,0,0,5371
, Nan, Nan,Bradford,0,0,0,0,1062
, Nan, Nan,Brentwood,0,0,0,0,38459
, Nan, Nan,Bristol,0,0,0,0,27024
, Nan, Nan,Brownsville,0,0,0,0,10201
, Nan, Nan,Bruceton,0,0,0,0,1486
, Nan, Nan,Burns,0,0,0,0,1492
, Nan, Nan,Calhoun,0,0,0,0,497
, Nan, Nan,Camden,0,0,0,0,3598
, Nan, Nan,Carthage,0,0,0,0,2324
, Nan, Nan,Caryville,0,0,0,0,2304
, Nan, Nan,Celina,0,0,0,0,1489
, Nan, Nan,Centerville,0,0,0,0,3630
, Nan, Nan,Charleston,0,0,0,0,663
, Nan, Nan,Church Hill,0,0,0,0,6773
, Nan, Nan,Clarksburg,0,0,0,0,394
, Nan, Nan,Clifton,0,0,0,0,2712
, Nan, Nan,Clinton,0,0,0,0,9936
, Nan, Nan,Collegedale,0,0,0,0,8353
, Nan, Nan,Collierville,0,0,0,0,44690
, Nan, Nan,Collinwood,0,0,0,0,985
, Nan, Nan,Cookeville,0,0,0,0,30946
, Nan, Nan,Coopertown,0,0,0,0,4368
, Nan, Nan,Cornersville,0,0,0,0,1215
, Nan, Nan,Covington,0,0,0,0,9142
, Nan, Nan,Cowan,0,0,0,0,1744
, Nan, Nan,Cross Plains,0,0,0,0,1749
, Nan, Nan,Crossville,0,0,0,0,10993
, Nan, Nan,Crump,0,0,0,0,1432
, Nan, Nan,Cumberland City,0,0,0,0,310
, Nan, Nan,Cumberland Gap,0,0,0,0,498
, Nan, Nan,Dandridge,0,0,0,0,2848
, Nan, Nan,Dayton,0,0,0,0,7308
, Nan, Nan,Decatur,0,0,0,0,1609
, Nan, Nan,Decaturville,0,0,0,0,870
, Nan, Nan,Decherd,0,0,0,0,2373
, Nan, Nan,Dickson,0,0,0,0,14780
, Nan, Nan,Dover,0,0,0,0,1416
, Nan, Nan,Dresden,0,0,0,0,3027
, Nan, Nan,Dunlap,0,0,0,0,4933
, Nan, Nan,Dyer,0,0,0,0,2372
, Nan, Nan,Eagleville,0,0,0,0,623
, Nan, Nan,East Ridge,0,0,0,0,21435
, Nan, Nan,Elizabethton,0,0,0,0,14240
, Nan, Nan,Englewood,0,0,0,0,1552
, Nan, Nan,Erin,0,0,0,0,1322
, Nan, Nan,Erwin,0,0,0,0,6136
, Nan, Nan,Estill Springs,0,0,0,0,2065
, Nan, Nan,Ethridge,0,0,0,0,472
, Nan, Nan,Etowah,0,0,0,0,3535
, Nan, Nan,Fairview,0,0,0,0,8013
, Nan, Nan,Fayetteville,0,0,0,0,6896
, Nan, Nan,Friendship,0,0,0,0,672
, Nan, Nan,Gadsden,0,0,0,0,472
, Nan, Nan,Gainesboro,0,0,0,0,952
, Nan, Nan,Gallatin,0,0,0,0,31093
, Nan, Nan,Gallaway,0,0,0,0,688
, Nan, Nan,Gates,0,0,0,0,650
, Nan, Nan,Gatlinburg,0,0,0,0,4047
, Nan, Nan,Germantown,0,0,0,0,39484
, Nan, Nan,Gibson,0,0,0,0,401
, Nan, Nan,Gleason,0,0,0,0,1455
, Nan, Nan,Gordonsville,0,0,0,0,1222
, Nan, Nan,Grand Junction,0,0,0,0,322
, Nan, Nan,Graysville,0,0,0,0,1530
, Nan, Nan,Greenbrier,0,0,0,0,6568
, Nan, Nan,Greeneville,0,0,0,0,15295
, Nan, Nan,Greenfield,0,0,0,0,2198
, Nan, Nan,Halls,0,0,0,0,2268
, Nan, Nan,Harriman,0,0,0,0,6363
, Nan, Nan,Henderson,0,0,0,0,6363
, Nan, Nan,Henning,0,0,0,0,950
, Nan, Nan,Henry,0,0,0,0,469
, Nan, Nan,Hohenwald,0,0,0,0,3782
, Nan, Nan,Hollow Rock,0,0,0,0,723
, Nan, Nan,Hornbeak,0,0,0,0,426
, Nan, Nan,Humboldt,0,0,0,0,8563
, Nan, Nan,Huntingdon,0,0,0,0,4009
, Nan, Nan,Huntland,0,0,0,0,877
, Nan, Nan,Jacksboro,0,0,0,0,2027
, Nan, Nan,Jasper,0,0,0,0,3304
, Nan, Nan,Jefferson City,0,0,0,0,8149
, Nan, Nan,Jellico,0,0,0,0,2366
, Nan, Nan,Jonesborough,0,0,0,0,5146
, Nan, Nan,Kenton,0,0,0,0,1295
, Nan, Nan,Kimball,0,0,0,0,1407
, Nan, Nan,Kingston,0,0,0,0,5946
, Nan, Nan,Kingston Springs,0,0,0,0,2777
, Nan, Nan,Lafayette,0,0,0,0,4557
, Nan, Nan,Lake City,0,0,0,0,1798
, Nan, Nan,La Vergne,0,0,0,0,33665
, Nan, Nan,Lawrenceburg,0,0,0,0,10576
, Nan, Nan,Lewisburg,0,0,0,0,11287
, Nan, Nan,Livingston,0,0,0,0,4106
, Nan, Nan,Loretto,0,0,0,0,1737
, Nan, Nan,Loudon,0,0,0,0,5499
, Nan, Nan,Madisonville,0,0,0,0,4651
, Nan, Nan,Manchester,0,0,0,0,10226
, Nan, Nan,Martin,0,0,0,0,11556
, Nan, Nan,Maryville,0,0,0,0,27874
, Nan, Nan,Maury City,0,0,0,0,678
, Nan, Nan,Maynardville,0,0,0,0,2443
, Nan, Nan,McEwen,0,0,0,0,1757
, Nan, Nan,McKenzie,0,0,0,0,5344
, Nan, Nan,McMinnville,0,0,0,0,13746
, Nan, Nan,Medina,0,0,0,0,3527
, Nan, Nan,Middleton,0,0,0,0,698
, Nan, Nan,Millersville,0,0,0,0,6609
, Nan, Nan,Minor Hill,0,0,0,0,539
, Nan, Nan,Monteagle,0,0,0,0,1192
, Nan, Nan,Monterey,0,0,0,0,2898
, Nan, Nan,Moscow,0,0,0,0,562
, Nan, Nan,Mountain City,0,0,0,0,2550
, Nan, Nan,Mount Carmel,0,0,0,0,5458
, Nan, Nan,Mount Juliet,0,0,0,0,24419
, Nan, Nan,Mount Pleasant,0,0,0,0,4629
, Nan, Nan,Munford,0,0,0,0,6002
, Nan, Nan,Newbern,0,0,0,0,3329
, Nan, Nan,New Hope,0,0,0,0,1092
, Nan, Nan,New Johnsonville,0,0,0,0,1959
, Nan, Nan,New Market,0,0,0,0,1352
, Nan, Nan,Newport,0,0,0,0,6979
, Nan, Nan,New Tazewell,0,0,0,0,3059
, Nan, Nan,Niota,0,0,0,0,728
, Nan, Nan,Nolensville,0,0,0,0,6086
, Nan, Nan,Norris,0,0,0,0,1505
, Nan, Nan,Oakland,0,0,0,0,6695
, Nan, Nan,Oak Ridge,0,0,0,0,29593
, Nan, Nan,Obion,0,0,0,0,1127
, Nan, Nan,Oliver Springs,0,0,0,0,3255
, Nan, Nan,Oneida,0,0,0,0,3765
, Nan, Nan,Paris,0,0,0,0,10246
, Nan, Nan,Parsons,0,0,0,0,2378
, Nan, Nan,Petersburg,0,0,0,0,550
, Nan, Nan,Piperton,0,0,0,0,1460
, Nan, Nan,Pittman Center,0,0,0,0,515
, Nan, Nan,Plainview,0,0,0,0,2154
, Nan, Nan,Pleasant View,0,0,0,0,4180
, Nan, Nan,Portland,0,0,0,0,11801
, Nan, Nan,Powells Crossroads,0,0,0,0,1332
, Nan, Nan,Pulaski,0,0,0,0,7910
, Nan, Nan,Puryear,0,0,0,0,678
, Nan, Nan,Red Boiling Springs,0,0,0,0,1133
, Nan, Nan,Ridgely,0,0,0,0,1792
, Nan, Nan,Ridgetop,0,0,0,0,1914
, Nan, Nan,Ripley,0,0,0,0,8494
, Nan, Nan,Rockwood,0,0,0,0,5573
, Nan, Nan,Rogersville,0,0,0,0,4464
, Nan, Nan,Rossville,0,0,0,0,672
, Nan, Nan,Rutherford,0,0,0,0,1168
, Nan, Nan,Rutledge,0,0,0,0,1138
, Nan, Nan,Saltillo,0,0,0,0,519
, Nan, Nan,Samburg,0,0,0,0,220
, Nan, Nan,Savannah,0,0,0,0,7000
, Nan, Nan,Scotts Hill,0,0,0,0,992
, Nan, Nan,Selmer,0,0,0,0,4436
, Nan, Nan,Sewanee,0,0,0,0,2351
, Nan, Nan,Shelbyville,0,0,0,0,20706
, Nan, Nan,Signal Mountain,0,0,0,0,7718
, Nan, Nan,Smithville,0,0,0,0,4599
, Nan, Nan,Sneedville,0,0,0,0,1386
, Nan, Nan,Somerville,0,0,0, Nan,3128
, Nan, Nan,South Fulton,0,0,0,0,2371
, Nan, Nan,South Pittsburg,0,0,0,0,3132
, Nan, Nan,Sparta,0,0,0,0,5022
, Nan, Nan,Spencer,0,0,0,0,1597
, Nan, Nan,Spring City,0,0,0,0,2013
, Nan, Nan,Springfield,0,0,0,0,16776
, Nan, Nan,St. Joseph,0,0,0,0,794
, Nan, Nan,Surgoinsville,0,0,0,0,1811
, Nan, Nan,Sweetwater,0,0,0,0,5884
, Nan, Nan,Tazewell,0,0,0,0,2237
, Nan, Nan,Tellico Plains,0,0,0,0,894
, Nan, Nan,Tiptonville,0,0,0,0,4482
, Nan, Nan,Toone,0,0,0,0,361
, Nan, Nan,Townsend,0,0,0,0,455
, Nan, Nan,Tracy City,0,0,0,0,1476
, Nan, Nan,Trenton,0,0,0,0,4319
, Nan, Nan,Trezevant,0,0,0,0,865
, Nan, Nan,Trimble,0,0,0,0,639
, Nan, Nan,Troy,0,0,0,0,1381
, Nan, Nan,Tullahoma,0,0,0,0,18880
, Nan, Nan,Tusculum,0,0,0,0,2700
, Nan, Nan,Vonore,0,0,0,0,1499
, Nan, Nan,Wartburg,0,0,0,0,921
, Nan, Nan,Wartrace,0,0,0,0,662
, Nan, Nan,Watauga,0,0,0,0,459
, Nan, Nan,Watertown,0,0,0,0,1524
, Nan, Nan,Waverly,0,0,0,0,4125
, Nan, Nan,Waynesboro,0,0,0,0,2459
, Nan, Nan,Westmoreland,0,0,0,0,2265
, Nan, Nan,White Bluff,0,0,0,0,3261
, Nan, Nan,White Pine,0,0,0,0,2225
, Nan, Nan,Whiteville,0,0,0,0,4655
, Nan, Nan,Whitwell,0,0,0,0,1710
, Nan, Nan,Winfield,0,0,0,0,972
, Nan, Nan,Woodbury,0,0,0,0,2694
, Nan,Universities and Colleges,Austin Peay State University,0,0,0,0,10873
, Nan, Nan,Christian Brothers University,0,0,0,0,1694
, Nan, Nan,East Tennessee State University,0,0,0,0,15250
, Nan, Nan,Northeast State Community College,0,0,0,0,6478
, Nan, Nan,Southwest Tennessee Community College,0,0,0,0,12958
, Nan, Nan,Tennessee State University,0,0,0,0,9165
, Nan, Nan,Tennessee Technological University,0,0,0,0,11768
, Nan, Nan,University of Memphis,0,0,0,0,22725
, Nan, Nan,University of Tennessee:, Nan, Nan, Nan, Nan,
, Nan, Nan,Chattanooga,0,0,0,0,11438
, Nan, Nan,Martin,0,0,0,0,7910
, Nan, Nan,Volunteer State Community College,0,0,0,0,8666
, Nan, Nan,Walters State Community College,0,0,0,0,6733
, Nan,Metropolitan Counties,Anderson,0,0,0,0,
, Nan, Nan,Bradley,0,0,0,0,
, Nan, Nan,Cannon,0,0,0,0,
, Nan, Nan,Carter,0,0,0,0,
, Nan, Nan,Chester,0,0,0,0,
, Nan, Nan,Crockett,0,0,0,0,
, Nan, Nan,Dickson,0,0,0,0,
, Nan, Nan,Fayette,0,0,0,0,
, Nan, Nan,Hamblen,0,0,0,0,
, Nan, Nan,Hartsville/Trousdale,0,0,0,0,
, Nan, Nan,Hawkins,0,0,0,0,
, Nan, Nan,Hickman,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Macon,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,Marion,0,0,0,0,
, Nan, Nan,Maury,0,0,0,0,
, Nan, Nan,Morgan,0,0,0,0,
, Nan, Nan,Polk,0,0,0,0,
, Nan, Nan,Roane,0,0,0,0,
, Nan, Nan,Sequatchie,0,0,0,0,
, Nan, Nan,Smith,0,0,0,0,
, Nan, Nan,Unicoi,0,0,0,0,
, Nan, Nan,Union,0,0,0,0,
, Nan,Nonmetropolitan Counties,Bedford,0,0,0,0,
, Nan, Nan,Benton,0,0,0,0,
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Cocke,0,0,0,0,
, Nan, Nan,Coffee,0,0,0,0,
, Nan, Nan,Cumberland,0,0,0,0,
, Nan, Nan,Decatur,0,0,0,0,
, Nan, Nan,DeKalb,0,0,0,0,
, Nan, Nan,Dyer,0,0,0,0,
, Nan, Nan,Fentress,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Gibson,0,0,0,0,
, Nan, Nan,Greene,0,0,0,0,
, Nan, Nan,Grundy,0,0,0,0,
, Nan, Nan,Hancock,0,0,0,0,
, Nan, Nan,Hardeman,0,0,0,0,
, Nan, Nan,Hardin,0,0,0,0,
, Nan, Nan,Henderson,0,0,0,0,
, Nan, Nan,Henry,0,0,0,0,
, Nan, Nan,Houston,0,0,0,0,
, Nan, Nan,Humphreys,0,0,0,0,
, Nan, Nan,Jackson,0,0,0,0,
, Nan, Nan,Johnson,0,0,0,0,
, Nan, Nan,Lake,0,0,0,0,
, Nan, Nan,Lewis,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,Marshall,0,0,0,0,
, Nan, Nan,McMinn,0,0,0,0,
, Nan, Nan,McNairy,0,0,0,0,
, Nan, Nan,Meigs,0,0,0,0,
, Nan, Nan,Monroe,0,0,0,0,
, Nan, Nan,Obion,0,0,0,0,
, Nan, Nan,Overton,0,0,0,0,
, Nan, Nan,Perry,0,0,0,0,
, Nan, Nan,Pickett,0,0,0,0,
, Nan, Nan,Putnam,0,0,0,0,
, Nan, Nan,Sevier,0,0,0,0,
, Nan, Nan,Stewart,0,0,0,0,
, Nan, Nan,Warren,0,0,0,0,
, Nan, Nan,Wayne,0,0,0,0,
, Nan, Nan,Weakley,0,0,0,0,
, Nan, Nan,White,0,0,0,0,
, Nan,Other Agencies,Alcoholic Beverage Commission,0,0,0,0,
, Nan, Nan,Chattanooga Housing Authority,0,0,0,0,
, Nan, Nan,Chattanooga Metropolitan Airport,0,0,0,0,
, Nan, Nan,"Department of Correction, Internal Affairs",0,0,0,0,
, Nan, Nan,Dickson Parks and Recreation,0,0,0,0,
, Nan, Nan,Drug Task Force:, Nan, Nan, Nan, Nan,
, Nan, Nan,1st Judicial District,0,0,0,0,
, Nan, Nan,2nd Judicial District,0,0,0,0,
, Nan, Nan,3rd Judicial District,0,0,0,0,
, Nan, Nan,4th Judicial District,0,0,0,0,
, Nan, Nan,5th Judicial District,0,0,0,0,
, Nan, Nan,8th Judicial District,0,0,0,0,
, Nan, Nan,9th Judicial District,0,0,0,0,
, Nan, Nan,10th Judicial District,0,0,0,0,
, Nan, Nan,12th Judicial District,0,0,0,0,
, Nan, Nan,13th Judicial District,0,0,0,0,
, Nan, Nan,14th Judicial District,0,0,0,0,
, Nan, Nan,15th Judicial District,0,0,0,0,
, Nan, Nan,17th Judicial District,0,0,0,0,
, Nan, Nan,18th Judicial District,0,0,0,0,
, Nan, Nan,19th Judicial District,0,0,0,0,
, Nan, Nan,21st Judicial District,0,0,0,0,
, Nan, Nan,22nd Judicial District,0,0,0,0,
, Nan, Nan,24th Judicial District,0,0,0,0,
, Nan, Nan,25th Judicial District,0,0,0,0,
, Nan, Nan,27th Judicial District,0,0,0,0,
, Nan, Nan,31st Judicial District,0,0,0,0,
, Nan, Nan,Knoxville Metropolitan Airport,0,0,0,0,
, Nan, Nan,Memphis International Airport,0,0,0,0,
, Nan, Nan,Metropolitan Nashville Park Police,0,0,0,0,
, Nan, Nan,Nashville International Airport,0,0,0,0,
, Nan, Nan,Smyrna/Rutherford County Airport Authority,0,0,0,0,
, Nan, Nan,State Fire Marshal,0,0,0,0,
, Nan, Nan,State Park Rangers:, Nan, Nan, Nan, Nan,
, Nan, Nan,Bicentennial Capital Mall,0,0,0,0,
, Nan, Nan,Big Hill Pond,0,0,0,0,
, Nan, Nan,Big Ridge,0,0,0,0,
, Nan, Nan,Bledsoe Creek,0,0,0,0,
, Nan, Nan,Booker T. Washington,0,0,0,0,
