Year,State,Agency Type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Collin,0,0,0,0,
, Nan, Nan,Comal,0,0,0,0,
, Nan, Nan,Coryell,0,0,0,0,
, Nan, Nan,Crosby,0,0,0,0,
, Nan, Nan,Dallas,0,0,0,0,
, Nan, Nan,Denton,0,0,0,0,
, Nan, Nan,Ector,0,0,0,0,
, Nan, Nan,Ellis,0,0,0,0,
, Nan, Nan,El Paso,0,0,0,0,
, Nan, Nan,Falls,0,0,0,0,
, Nan, Nan,Fort Bend,0,0,0,0,
, Nan, Nan,Galveston,0,0,0,0,
, Nan, Nan,Goliad,0,0,0,0,
, Nan, Nan,Grayson,0,0,0,0,
, Nan, Nan,Gregg,0,0,0,0,
, Nan, Nan,Guadalupe,0,0,0,0,
, Nan, Nan,Hardin,0,0,0,0,
, Nan, Nan,Harris,0,0,0,0,
, Nan, Nan,Hays,0,0,0,0,
, Nan, Nan,Hidalgo,0,0,0,0,
, Nan, Nan,Hood,0,0,0,0,
, Nan, Nan,Hudspeth,0,0,0,0,
, Nan, Nan,Hunt,0,0,0,0,
, Nan, Nan,Irion,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Johnson,0,0,0,0,
, Nan, Nan,Jones,0,0,0,0,
, Nan, Nan,Kaufman,0,0,0,0,
, Nan, Nan,Kendall,0,0,0,0,
, Nan, Nan,Lampasas,0,0,0,0,
, Nan, Nan,Liberty,0,0,0,0,
, Nan, Nan,Lynn,0,0,0,0,
, Nan, Nan,Martin,0,0,0,0,
, Nan, Nan,McLennan,0,0,0,0,
, Nan, Nan,Medina,0,0,0,0,
, Nan, Nan,Midland,0,0,0,0,
, Nan, Nan,Montgomery,0,0,0,0,
, Nan, Nan,Newton,0,0,0,0,
, Nan, Nan,Nueces,0,0,0,0,
, Nan, Nan,Oldham,0,0,0,0,
, Nan, Nan,Orange,0,0,0,0,
, Nan, Nan,Potter,0,0,0,0,
, Nan, Nan,Randall,0,0,0,0,
, Nan, Nan,Robertson,0,0,0,0,
, Nan, Nan,Rockwall,0,0,0,0,
, Nan, Nan,Rusk,0,0,0,0,
, Nan, Nan,San Patricio,0,0,0,0,
, Nan, Nan,Smith,0,0,0,0,
, Nan, Nan,Somervell,0,0,0,0,
, Nan, Nan,Tarrant,0,0,0,0,
, Nan, Nan,Taylor,0,0,0,0,
, Nan, Nan,Tom Green,0,0,0,0,
, Nan, Nan,Upshur,0,0,0,0,
, Nan, Nan,Victoria,0,0,0,0,
, Nan, Nan,Waller,0,0,0,0,
, Nan, Nan,Webb,0,0,0,0,
, Nan, Nan,Wichita,0,0,0,0,
, Nan, Nan,Wilson,0,0,0,0,
, Nan, Nan,Wise,0,0,0,0,
, Nan,Nonmetropolitan Counties,Anderson,0,0,0,0,
, Nan, Nan,Andrews,0,0,0,0,
, Nan, Nan,Angelina,0,0,0,0,
, Nan, Nan,Bailey,0,0,0,0,
, Nan, Nan,Baylor,0,0,0,0,
, Nan, Nan,Bee,0,0,0,0,
, Nan, Nan,Blanco,0,0,0,0,
, Nan, Nan,Borden,0,0,0,0,
, Nan, Nan,Bosque,0,0,0,0,
, Nan, Nan,Briscoe,0,0,0,0,
, Nan, Nan,Brooks,0,0,0,0,
, Nan, Nan,Brown,0,0,0,0,
, Nan, Nan,Burnet,0,0,0,0,
, Nan, Nan,Calhoun,0,0,0,0,
, Nan, Nan,Camp,0,0,0,0,
, Nan, Nan,Cass,0,0,0,0,
, Nan, Nan,Castro,0,0,0,0,
, Nan, Nan,Cherokee,0,0,0,0,
, Nan, Nan,Childress,0,0,0,0,
, Nan, Nan,Cochran,0,0,0,0,
, Nan, Nan,Coke,0,0,0,0,
, Nan, Nan,Coleman,0,0,0,0,
, Nan, Nan,Collingsworth,0,0,0,0,
, Nan, Nan,Colorado,0,0,0,0,
, Nan, Nan,Comanche,0,0,0,0,
, Nan, Nan,Concho,0,0,0,0,
, Nan, Nan,Cooke,0,0,0,0,
, Nan, Nan,Cottle,0,0,0,0,
, Nan, Nan,Crane,0,0,0,0,
, Nan, Nan,Crockett,0,0,0,0,
, Nan, Nan,Culberson,0,0,0,0,
, Nan, Nan,Dallam,0,0,0,0,
, Nan, Nan,Dawson,0,0,0,0,
, Nan, Nan,Deaf Smith,0,0,0,0,
, Nan, Nan,Delta,0,0,0,0,
, Nan, Nan,DeWitt,0,0,0,0,
, Nan, Nan,Dickens,0,0,0,0,
, Nan, Nan,Dimmit,0,0,0,0,
, Nan, Nan,Donley,0,0,0,0,
, Nan, Nan,Duval,0,0,0,0,
, Nan, Nan,Eastland,0,0,0,0,
, Nan, Nan,Edwards,0,0,0,0,
, Nan, Nan,Erath,0,0,0,0,
, Nan, Nan,Fannin,0,0,0,0,
, Nan, Nan,Fayette,0,0,0,0,
, Nan, Nan,Fisher,0,0,0,0,
, Nan, Nan,Floyd,0,0,0,0,
, Nan, Nan,Foard,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Freestone,0,0,0,0,
, Nan, Nan,Frio,0,0,0,0,
, Nan, Nan,Gaines,0,0,0,0,
, Nan, Nan,Garza,0,0,0,0,
, Nan, Nan,Gillespie,0,0,0,0,
, Nan, Nan,Glasscock,0,0,0,0,
, Nan, Nan,Gonzales,0,0,0,0,
, Nan, Nan,Gray,0,0,0,0,
, Nan, Nan,Grimes,0,0,0,0,
, Nan, Nan,Hale,0,0,0,0,
, Nan, Nan,Hall,0,0,0,0,
, Nan, Nan,Hamilton,0,0,0,0,
, Nan, Nan,Hansford,0,0,0,0,
, Nan, Nan,Hardeman,0,0,0,0,
, Nan, Nan,Harrison,0,0,0,0,
, Nan, Nan,Hartley,0,0,0,0,
, Nan, Nan,Haskell,0,0,0,0,
, Nan, Nan,Hemphill,0,0,0,0,
, Nan, Nan,Henderson,0,0,0,0,
, Nan, Nan,Hill,0,0,0,0,
, Nan, Nan,Hockley,0,0,0,0,
, Nan, Nan,Hopkins,0,0,0,0,
, Nan, Nan,Houston,0,0,0,0,
, Nan, Nan,Howard,0,0,0,0,
, Nan, Nan,Hutchinson,0,0,0,0,
, Nan, Nan,Jack,0,0,0,0,
, Nan, Nan,Jackson,0,0,0,0,
, Nan, Nan,Jasper,0,0,0,0,
, Nan, Nan,Jeff Davis,0,0,0,0,
, Nan, Nan,Jim Hogg,0,0,0,0,
, Nan, Nan,Jim Wells,0,0,0,0,
, Nan, Nan,Karnes,0,0,0,0,
, Nan, Nan,Kenedy,0,0,0,0,
, Nan, Nan,Kent,0,0,0,0,
, Nan, Nan,Kerr,0,0,0,0,
, Nan, Nan,Kimble,0,0,0,0,
, Nan, Nan,King,0,0,0,0,
, Nan, Nan,Kinney,0,0,0,0,
, Nan, Nan,Kleberg,0,0,0,0,
, Nan, Nan,Knox,0,0,0,0,
, Nan, Nan,Lamar,0,0,0,0,
, Nan, Nan,Lamb,0,0,0,0,
, Nan, Nan,La Salle,0,0,0,0,
, Nan, Nan,Lavaca,0,0,0,0,
, Nan, Nan,Lee,0,0,0,0,
, Nan, Nan,Leon,0,0,0,0,
, Nan, Nan,Limestone,0,0,0,0,
, Nan, Nan,Lipscomb,0,0,0,0,
, Nan, Nan,Live Oak,0,0,0,0,
, Nan, Nan,Llano,0,0,0,0,
, Nan, Nan,Loving,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,Marion,0,0,0,0,
, Nan, Nan,Mason,0,0,0,0,
, Nan, Nan,Matagorda,0,0,0,0,
, Nan, Nan,Maverick,0,0,0,0,
, Nan, Nan,McCulloch,0,0,0,0,
, Nan, Nan,McMullen,0,0,0,0,
, Nan, Nan,Menard,0,0,0,0,
, Nan, Nan,Milam,0,0,0,0,
, Nan, Nan,Mills,0,0,0,0,
, Nan, Nan,Mitchell,0,0,0,0,
, Nan, Nan,Montague,0,0,0,0,
, Nan, Nan,Moore,0,0,0,0,
, Nan, Nan,Morris,0,0,0,0,
, Nan, Nan,Motley,0,0,0,0,
, Nan, Nan,Nacogdoches,0,0,0,0,
, Nan, Nan,Navarro,0,0,0,0,
, Nan, Nan,Nolan,0,0,0,0,
, Nan, Nan,Ochiltree,0,0,0,0,
, Nan, Nan,Palo Pinto,0,0,0,0,
, Nan, Nan,Panola,0,0,0,0,
, Nan, Nan,Parmer,0,0,0,0,
, Nan, Nan,Pecos,0,0,0,0,
, Nan, Nan,Polk,0,0,0,0,
, Nan, Nan,Presidio,0,0,0,0,
, Nan, Nan,Rains,0,0,0,0,
, Nan, Nan,Reagan,0,0,0,0,
, Nan, Nan,Real,0,0,0,0,
, Nan, Nan,Red River,0,0,0,0,
, Nan, Nan,Reeves,0,0,0,0,
, Nan, Nan,Refugio,0,0,0,0,
, Nan, Nan,Roberts,0,0,0,0,
, Nan, Nan,Runnels,0,0,0,0,
, Nan, Nan,Sabine,0,0,0,0,
, Nan, Nan,San Augustine,0,0,0,0,
, Nan, Nan,San Saba,0,0,0,0,
, Nan, Nan,Schleicher,0,0,0,0,
, Nan, Nan,Scurry,0,0,0,0,
, Nan, Nan,Shackelford,0,0,0,0,
, Nan, Nan,Shelby,0,0,0,0,
, Nan, Nan,Sherman,0,0,0,0,
, Nan, Nan,Starr,0,0,0,0,
, Nan, Nan,Stephens,0,0,0,0,
, Nan, Nan,Sterling,0,0,0,0,
, Nan, Nan,Stonewall,0,0,0,0,
, Nan, Nan,Sutton,0,0,0,0,
, Nan, Nan,Swisher,0,0,0,0,
, Nan, Nan,Terrell,0,0,0,0,
, Nan, Nan,Terry,0,0,0,0,
, Nan, Nan,Throckmorton,0,0,0,0,
, Nan, Nan,Titus,0,0,0,0,
, Nan, Nan,Trinity,0,0,0,0,
, Nan, Nan,Tyler,0,0,0,0,
, Nan, Nan,Upton,0,0,0,0,
, Nan, Nan,Uvalde,0,0,0,0,
, Nan, Nan,Val Verde,0,0,0,0,
, Nan, Nan,Van Zandt,0,0,0,0,
, Nan, Nan,Walker,0,0,0,0,
, Nan, Nan,Ward,0,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan, Nan,Wharton,0,0,0,0,
, Nan, Nan,Wheeler,0,0,0,0,
, Nan, Nan,Wilbarger,0,0,0,0,
, Nan, Nan,Willacy,0,0,0,0,
, Nan, Nan,Winkler,0,0,0,0,
, Nan, Nan,Wood,0,0,0,0,
, Nan, Nan,Yoakum,0,0,0,0,
, Nan, Nan,Young,0,0,0,0,
, Nan, Nan,Zapata,0,0,0,0,
, Nan,Tribal Agencies,Ysleta del Sur Pueblo Tribal,0,0,0,0,
, Nan,Other Agencies,Amarillo International Airport,0,0,0,0,
, Nan, Nan,"Hospital District, Tarrant County",0,0,0,0,
, Nan, Nan,Houston Metropolitan Transit Authority,0,0,0,0,
, Nan, Nan,Independent School District:, Nan, Nan, Nan, Nan,
, Nan, Nan,Aldine,0,0,0,0,
, Nan, Nan,Alief,0,0,0,0,
, Nan, Nan,Alvin,0,0,0,0,
, Nan, Nan,Angleton,0,0,0,0,
, Nan, Nan,Athens,0,0,0,0,
, Nan, Nan,Austin,0,0,0,0,
, Nan, Nan,Barbers Hill,0,0,0,0,
, Nan, Nan,Bastrop,0,0,0,0,
, Nan, Nan,Bay City,0,0,0,0,
, Nan, Nan,Brownsville,0,0,0,0,
, Nan, Nan,Calhoun County,0,0,0,0,
, Nan, Nan,Cedar Hill,0,0,0,0,
, Nan, Nan,Columbia-Brazoria,0,0,0,0,
, Nan, Nan,Conroe,0,0,0,0,
, Nan, Nan,Corpus Christi,0,0,0,0,
, Nan, Nan,East Central,0,0,0,0,
, Nan, Nan,Ector County,0,0,0,0,
, Nan, Nan,Edinburg,0,0,0,0,
, Nan, Nan,Floresville,0,0,0,0,
, Nan, Nan,Fort Bend,0,0,0,0,
, Nan, Nan,Galveston,0,0,0,0,
, Nan, Nan,Hallsville,0,0,0,0,
, Nan, Nan,Hempstead,0,0,0,0,
, Nan, Nan,Houston,0,0,0,0,
, Nan, Nan,Humble,0,0,0,0,
, Nan, Nan,Idalou,0,0,0,0,
, Nan, Nan,Judson,0,0,0,0,
, Nan, Nan,Katy,0,0,0,0,
, Nan, Nan,Kaufman,0,0,0,0,
, Nan, Nan,Killeen,0,0,0,0,
, Nan, Nan,Klein,0,0,0,0,
, Nan, Nan,Laredo,0,0,0,0,
, Nan, Nan,Lyford,0,0,0,0,
, Nan, Nan,Madisonville,0,0,0,0,
, Nan, Nan,Malakoff,0,0,0,0,
, Nan, Nan,Mexia,0,0,0,0,
, Nan, Nan,Midland,0,0,0,0,
, Nan, Nan,North East,0,0,0,0,
, Nan, Nan,Pasadena,0,0,0,0,
, Nan, Nan,Pflugerville,0,0,0,0,
, Nan, Nan,Raymondville,0,0,0,0,
, Nan, Nan,Rio Grande City,0,0,0,0,
, Nan, Nan,Santa Fe,0,0,0,0,
, Nan, Nan,Santa Rosa,0,0,0,0,
, Nan, Nan,Sealy,0,0,0,0,
, Nan, Nan,Socorro,0,0,0,0,
, Nan, Nan,Spring,0,0,0,0,
, Nan, Nan,Spring Branch,0,0,0,0,
, Nan, Nan,Taft,0,0,0,0,
, Nan, Nan,Tyler,0,0,0,0,
, Nan, Nan,United,0,0,0,0,
, Nan, Nan,Weslaco,0,0,0,0,
, Nan, Nan,Port of Brownsville,0,0,0,0,
, Nan, Nan,Port of Houston Authority,0,0,0,0,
, Nan,State Police Agencies,Department of Public Safety,0,0,0,0,
,Utah,Cities,American Fork/Cedar Hills,0,0,0,0,39028
, Nan, Nan,Aurora, Nan, Nan,0, Nan,1032
, Nan, Nan,Big Water,0,0,0,0,465
, Nan, Nan,Blanding,0,0,0,0,3876
, Nan, Nan,Bluffdale,0,0,0,0,11765
, Nan, Nan,Brian Head,0,0,0,0,87
, Nan, Nan,Brigham City,0,0,0,0,18914
, Nan, Nan,Cedar City,0,0,0,0,30441
, Nan, Nan,Centerfield,0,0,0,0,1389
, Nan, Nan,Clearfield,0,0,0,0,30783
, Nan, Nan,Clinton,0,0,0,0,21567
, Nan, Nan,Cottonwood Heights,0,0,0,0,34493
, Nan, Nan,East Carbon,0,0,0,0,1548
, Nan, Nan,Enoch,0,0,0,0,6348
, Nan, Nan,Fairview,0,0,0,0,1265
, Nan, Nan,Fountain Green,0,0,0, Nan,1085
, Nan, Nan,Garland,0,0,0,0,2449
, Nan, Nan,Harrisville,0,0,0,0,6347
, Nan, Nan,Heber,0,0,0,0,14954
, Nan, Nan,Kamas,0,0,0, Nan,2095
, Nan, Nan,Kanab,0,0,0,0,4406
, Nan, Nan,Kaysville,0,0,0,0,31055
, Nan, Nan,La Verkin,0,0,0,0,4220
, Nan, Nan,Lehi,0,0,0,0,60806
, Nan, Nan,Logan,0,0,0,0,50767
, Nan, Nan,Lone Peak,0,0,0,0,28862
, Nan, Nan,Mapleton,0,0,0,0,9479
, Nan, Nan,Monticello,0,0,0,0,2085
, Nan, Nan,Moroni,0,0,0, Nan,1455
, Nan, Nan,Mount Pleasant, Nan,0,0,0,3306
, Nan, Nan,Murray,0,0,0,0,49758
, Nan, Nan,Myton, Nan, Nan, Nan,0,653
, Nan, Nan,Naples,0,0,0,0,2320
, Nan, Nan,Nephi,0,0,0,0,5594
, Nan, Nan,North Park,0,0,0,0,15088
, Nan, Nan,North Salt Lake,0,0,0,0,20572
, Nan, Nan,Orem,0,0,0,0,95640
, Nan, Nan,Park City,0,0,0,0,8231
, Nan, Nan,Parowan,0,0,0, Nan,2951
, Nan, Nan,Perry,0,0,0,0,4739
, Nan, Nan,Pleasant Grove,0,0,0,0,38984
, Nan, Nan,Price,0,0,0,0,8310
, Nan, Nan,Provo,0,0,0,0,115739
, Nan, Nan,Richfield,0,0,0,0,7597
, Nan, Nan,Riverdale,0,0,0,0,8699
, Nan, Nan,Roy,0,0,0,0,38167
, Nan, Nan,Salem,0,0,0,0,7696
, Nan, Nan,Salina, Nan,0,0,0,2527
, Nan, Nan,Sandy,0,0,0,0,94601
, Nan, Nan,Santaquin/Genola,0,0,0,0,12289
, Nan, Nan,Smithfield,0,0,0,0,11015
, Nan, Nan,Spanish Fork,0,0,0,0,38529
, Nan, Nan,Spring City,0,0,0,0,1004
, Nan, Nan,Springdale,0, Nan,0,0,561
, Nan, Nan,Springville,0,0, Nan, Nan,32825
, Nan, Nan,Stockton,0,0,0,0,644
, Nan, Nan,Sunset,0,0,0,0,5191
, Nan, Nan,Syracuse,0,0,0,0,28011
, Nan, Nan,Tremonton, Nan,0,0,0,8333
, Nan, Nan,Vernal,0,0,0,0,11687
, Nan, Nan,Washington,0,0,0,0,25564
, Nan, Nan,West Bountiful,0,0,0,0,5559
, Nan, Nan,Willard,0,0,0,0,1789
, Nan, Nan,Woods Cross,0,0,0,0,11600
, Nan,Universities and Colleges,Southern Utah University,0,0,0,0,8881
, Nan, Nan,University of Utah,0,0,0,0,31592
, Nan, Nan,"Utah State University, Eastern3",0,0,0,0,
, Nan, Nan,Utah Valley University,0,0,0, Nan,33211
, Nan, Nan,Weber State University,0, Nan, Nan, Nan,25955
, Nan,Metropolitan Counties,Box Elder,0,0,0,0,
, Nan, Nan,Cache,0,0,0,0,
, Nan, Nan,Davis,0,0,0,0,
, Nan, Nan,Juab,0,0,0,0,
, Nan, Nan,Tooele,0,0,0,0,
, Nan, Nan,Weber,0,0,0,0,
, Nan,Nonmetropolitan Counties,Beaver,0,0,0,0,
, Nan, Nan,Carbon,0,0,0,0,
, Nan, Nan,Duchesne,0,0,0,0,
, Nan, Nan,Emery,0,0,0,0,
, Nan, Nan,Grand, Nan,0,0,0,
, Nan, Nan,Iron,0,0,0,0,
, Nan, Nan,Kane,0,0,0,0,
, Nan, Nan,Millard,0,0,0,0,
, Nan, Nan,Piute,0,0,0,0,
, Nan, Nan,Rich,0,0,0,0,
, Nan, Nan,San Juan,0,0,0,0,
, Nan, Nan,Sanpete,0,0,0,0,
, Nan, Nan,Sevier,0,0,0,0,
, Nan, Nan,Summit,0,0,0,0,
, Nan, Nan,Uintah,0,0,0,0,
, Nan, Nan,Wasatch,0,0,0,0,
, Nan,Other Agencies,Cache-Rich Drug Task Force,0,0,0,0,
, Nan, Nan,Davis Metropolitan Narcotics Strike Force,0,0,0,0,
, Nan, Nan,Granite School District,0,0,0,0,
, Nan, Nan,Parks and Recreation,0,0,0,0,
, Nan, Nan,Utah County Major Crimes Task Force,0,0,0,0,
, Nan, Nan,Weber Morgan Narcotics Strike Force,0,0,0,0,
, Nan, Nan,Wildlife Resources,0,0,0,0,
,Vermont,Cities,Bellows Falls,0,0,0,0,3030
, Nan, Nan,Bennington,0,0,0,0,15265
, Nan, Nan,Berlin,0,0,0,0,2802
, Nan, Nan,Bradford,0,0,0,0,2760
, Nan, Nan,Brattleboro,0,0,0,0,11607
, Nan, Nan,Brighton,0,0,0,0,1179
, Nan, Nan,Bristol,0,0,0,0,3955
, Nan, Nan,Canaan,0,0,0,0,929
, Nan, Nan,Castleton,0,0,0,0,4572
, Nan, Nan,Dover,0,0,0,0,1095
, Nan, Nan,Essex,0,0,0,0,21217
, Nan, Nan,Fair Haven,0,0,0,0,2614
, Nan, Nan,Fairlee,0,0,0, Nan,1000
, Nan, Nan,Hardwick,0,0,0,0,2925
, Nan, Nan,Hartford,0,0,0,0,9747
, Nan, Nan,Hinesburg,0,0,0,0,4508
, Nan, Nan,Killington,0,0,0, Nan,786
, Nan, Nan,Ludlow,0,0,0,0,1923
, Nan, Nan,Lyndonville,0,0,0,0,1187
, Nan, Nan,Manchester,0,0,0,0,4310
, Nan, Nan,Montpelier,0,0,0,0,7542
, Nan, Nan,Morristown,0,0,0,0,5452
, Nan, Nan,Newport,0,0,0,0,4415
, Nan, Nan,Northfield,0,0,0, Nan,6044
, Nan, Nan,Norwich,0,0,0,0,3369
, Nan, Nan,Pittsford,0,0,0, Nan,2858
, Nan, Nan,Randolph,0,0,0,0,4788
, Nan, Nan,Richmond,0,0,0,0,4134
, Nan, Nan,Royalton,0,0,0,0,2741
, Nan, Nan,Rutland Town,0,0,0,0,4009
, Nan, Nan,Shelburne,0,0,0,0,7887
, Nan, Nan,South Burlington,0,0,0,0,18962
, Nan, Nan,Stowe,0,0,0,0,4474
, Nan, Nan,Swanton,0,0,0, Nan,6500
, Nan, Nan,Thetford,0,0,0,0,2603
, Nan, Nan,Vergennes,0,0, Nan, Nan,2630
, Nan, Nan,Waterbury,0,0,0,0,5120
, Nan, Nan,Weathersfield,0,0,0,0,2765
, Nan, Nan,Wilmington,0,0,0,0,1825
, Nan, Nan,Windsor,0,0,0,0,3447
, Nan, Nan,Winhall,0,0,0,0,753
, Nan, Nan,Winooski,0,0,0,0,7178
, Nan, Nan,Woodstock,0, Nan,0,0,2971
, Nan,Metropolitan Counties,Chittenden,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Grand Isle,0,0,0,0,
, Nan,Nonmetropolitan Counties,Addison,0,0,0,0,
, Nan, Nan,Bennington,0,0,0,0,
, Nan, Nan,Caledonia, Nan,0,0, Nan,
, Nan, Nan,Essex,0,0,0,0,
, Nan, Nan,Orange,0,0,0,0,
, Nan, Nan,Orleans,0,0,0,0,
, Nan, Nan,Rutland,0,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan, Nan,Windham,0,0,0,0,
, Nan, Nan,Windsor,0,0,0,0,
, Nan,State Police Agencies,State Police: , Nan, Nan, Nan, Nan,
, Nan, Nan,Derby,0,0,0,0,
, Nan, Nan,Middlesex,0,0,0,0,
, Nan, Nan,New Haven,0,0,0,0,
, Nan, Nan,Royalton,0,0,0,0,
, Nan, Nan,Rutland,0,0,0,0,
, Nan, Nan,Shaftsbury,0,0,0,0,
, Nan, Nan,St. Albans,0,0,0,0,
, Nan, Nan,St. Johnsbury,0,0,0,0,
, Nan, Nan,Westminster, Nan, Nan,0,0,
, Nan, Nan,Williston,0,0,0,0,
, Nan, Nan,Vermont State Police,0,0,0,0,
, Nan, Nan,"Vermont State Police Headquarters, Bureau of Criminal Investigations",0,0,0,0,
, Nan,Other Agencies,Attorney General, Nan,0, Nan, Nan,
, Nan, Nan,Capitol Police,0,0,0, Nan,
, Nan, Nan,Chittenden Unit for Special Investigations,0,0,0,0,
, Nan, Nan,"Department of Liquor Control, Division of Enforcement and Licensing",0,0,0,0,
, Nan, Nan,Department of Motor Vehicles,0,0,0,0,
, Nan, Nan,"Fish and Wildlife Department, Law Enforcement Division",0,0,0,0,
, Nan, Nan,"Secretary of State, Investigations Unit",0,0,0, Nan,
,Virginia,Cities,Abingdon,0,0,0,0,8105
, Nan, Nan,Altavista,0,0,0,0,3478
, Nan, Nan,Amherst,0,0,0,0,2206
, Nan, Nan,Appalachia,0,0,0,0,1655
, Nan, Nan,Ashland,0,0,0,0,7559
, Nan, Nan,Bedford,0,0,0,0,6556
, Nan, Nan,Berryville,0,0,0,0,4323
, Nan, Nan,Big Stone Gap,0,0,0,0,5378
, Nan, Nan,Blacksburg,0,0,0,0,44528
, Nan, Nan,Blackstone,0,0,0,0,3467
, Nan, Nan,Bluefield,0,0,0,0,5247
, Nan, Nan,Bowling Green,0,0,0,0,1169
, Nan, Nan,Boykins,0,0,0,0,539
, Nan, Nan,Bridgewater,0,0,0,0,5939
, Nan, Nan,Bristol,0,0,0,0,16908
, Nan, Nan,Broadway,0,0,0,0,3831
, Nan, Nan,Brookneal,0,0,0,0,1120
, Nan, Nan,Buena Vista,0,0,0,0,6576
, Nan, Nan,Burkeville,0,0,0,0,408
, Nan, Nan,Cape Charles,0,0,0,0,1019
, Nan, Nan,Cedar Bluff,0,0,0,0,1064
, Nan, Nan,Charlottesville,0,0,0,0,46979
, Nan, Nan,Chase City,0,0,0,0,2285
, Nan, Nan,Chatham,0,0,0,0,1482
, Nan, Nan,Chilhowie,0,0,0,0,1733
, Nan, Nan,Chincoteague,0,0,0,0,2909
, Nan, Nan,Christiansburg,0,0,0,0,22134
, Nan, Nan,Clarksville,0,0,0,0,1199
, Nan, Nan,Clintwood,0,0,0,0,1309
, Nan, Nan,Coeburn,0,0,0,0,1982
, Nan, Nan,Colonial Beach,0,0,0,0,3589
, Nan, Nan,Colonial Heights,0,0,0,0,17814
, Nan, Nan,Crewe,0,0,0,0,2225
, Nan, Nan,Culpeper,0,0,0,0,17733
, Nan, Nan,Damascus,0,0,0,0,799
, Nan, Nan,Danville,0,0,0,0,41686
, Nan, Nan,Dayton,0,0,0,0,1598
, Nan, Nan,Dublin,0,0,0,0,2719
, Nan, Nan,Dumfries,0,0,0,0,5263
, Nan, Nan,Elkton,0,0,0,0,2826
, Nan, Nan,Emporia,0,0,0,0,5382
, Nan, Nan,Exmore,0,0,0,0,1443
, Nan, Nan,Fairfax City,0,0,0,0,24173
, Nan, Nan,Falls Church,0,0,0,0,14124
, Nan, Nan,Farmville,0,0,0,0,8159
, Nan, Nan,Franklin,0,0,0,0,8423
, Nan, Nan,Fredericksburg,0,0,0,0,28823
, Nan, Nan,Galax,0,0,0,0,6858
, Nan, Nan,Gate City,0,0,0,0,1937
, Nan, Nan,Glade Spring,0,0,0, Nan,1452
, Nan, Nan,Glasgow,0,0,0,0,1116
, Nan, Nan,Glen Lyn,0,0,0,0,116
, Nan, Nan,Gordonsville,0,0,0,0,1595
, Nan, Nan,Gretna,0,0,0,0,1243
, Nan, Nan,Grottoes,0,0,0,0,2776
, Nan, Nan,Grundy,0,0,0,0,970
, Nan, Nan,Halifax,0,0,0,0,1243
, Nan, Nan,Haymarket,0,0,0,0,2019
, Nan, Nan,Haysi,0,0,0,0,470
, Nan, Nan,Hillsville,0,0,0,0,2666
, Nan, Nan,Honaker,0,0,0,0,1382
, Nan, Nan,Hopewell,0,0,0,0,22204
, Nan, Nan,Hurt,0,0,0,0,1269
, Nan, Nan,Independence,0,0,0,0,923
, Nan, Nan,Jonesville,0,0,0,0,968
, Nan, Nan,Kenbridge,0,0,0,0,1220
, Nan, Nan,Kilmarnock,0,0,0,0,1428
, Nan, Nan,La Crosse,0,0,0,0,586
, Nan, Nan,Lawrenceville,0,0,0,0,1019
, Nan, Nan,Lebanon,0,0,0,0,3323
, Nan, Nan,Leesburg,0,0,0,0,53016
, Nan, Nan,Lexington,0,0,0,0,7264
, Nan, Nan,Louisa,0,0,0,0,1633
, Nan, Nan,Luray,0,0,0,0,4817
, Nan, Nan,Lynchburg,0,0,0,0,80215
, Nan, Nan,Manassas Park,0,0,0,0,15912
, Nan, Nan,Marion,0,0,0,0,5956
, Nan, Nan,Martinsville,0,0,0,0,13553
, Nan, Nan,Middleburg,0,0,0,0,835
, Nan, Nan,Middletown,0,0,0,0,1324
, Nan, Nan,Mount Jackson,0,0,0,0,2051
, Nan, Nan,Narrows,0,0,0,0,1940
, Nan, Nan,New Market,0,0,0,0,2220
, Nan, Nan,Norton,0,0,0,0,3911
, Nan, Nan,Occoquan,0,0,0,0,1042
, Nan, Nan,Onancock,0,0,0,0,1260
, Nan, Nan,Onley,0,0,0,0,516
, Nan, Nan,Orange,0,0,0,0,4992
, Nan, Nan,Parksley,0,0,0,0,840
, Nan, Nan,Pearisburg,0,0,0,0,2655
, Nan, Nan,Pembroke,0,0,0,0,1073
, Nan, Nan,Pennington Gap,0,0,0,0,1793
, Nan, Nan,Petersburg,0,0,0,0,32293
, Nan, Nan,Pocahontas,0,0,0,0,376
, Nan, Nan,Poquoson,0,0,0,0,11975
, Nan, Nan,Pound,0,0,0,0,957
, Nan, Nan,Pulaski,0,0,0,0,8855
, Nan, Nan,Quantico,0,0,0,0,548
, Nan, Nan,Remington,0,0,0,0,634
, Nan, Nan,Rich Creek,0,0,0,0,744
, Nan, Nan,Richlands,0,0,0,0,5443
, Nan, Nan,Roanoke,0,0,0,0,99978
